rel_time,ID,date,time,dimension,state,substate,controllerleftclick,controllerrightclick,coloredcube,stimulus,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,raylocationX,raylocationY,raylocationZ,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,rayscreenlocationX,rayscreenlocationX.1,combined.convergence_distance_mm,combined.convergence_distance_validity,combined.eye_data.eye_openness,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,combined.pupil_diameter_mm,combined.pupil_position_in_sensor_area.X,combined.pupil_position_in_sensor_area.Y,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
79.867,189,2021.11.29,11.20.21.655,2,BP_GameplayState_C_2147482152,,0,8,,Pause,785.312744,272.312164,4.982033,-3.431666,116.343033,7.356259,7.315057,9.587651,84.112885,84.639275,20.664652,104.133667,84.639275,20.664648,104.133667,A_StateManager_2.ScreenWidget,2442.484619,2442.484619,0.0,0,0.0,-0.122665,-0.276093,0.953262,0.790268,5.062958,-31.319519,0.0,0.0,0.0,0.985004,-0.161972,-0.28006,0.946213,31.370346,3.607986,-30.756409,1.980637,0.550428,0.524765,0.840474,-0.082184,-0.271561,0.958893,-30.543579,6.553802,-31.896515,2.046356,0.532076,0.418051,0.0,0.0
79.9,189,2021.11.29,11.20.21.688,2,BP_GameplayState_C_2147482152,,0,8,,Pause,784.698608,268.921234,5.019935,-3.410125,116.313866,7.474609,7.178501,9.684721,84.232605,84.639275,21.010235,103.683014,84.639275,21.010235,103.683014,A_StateManager_2.ScreenWidget,2448.73999,2448.73999,0.0,0,0.0,-0.082596,-0.271317,0.958923,0.876419,5.055328,-31.304855,0.0,0.0,0.0,0.970188,-0.123749,-0.280991,0.951691,31.569962,3.595428,-30.747437,2.021622,0.537769,0.525035,0.840842,-0.040558,-0.260971,0.964493,-30.352753,6.540695,-31.871994,2.011444,0.519048,0.416314,0.0,0.0
79.934,189,2021.11.29,11.20.21.722,2,BP_GameplayState_C_2147482152,,0,8,,Pause,789.635437,262.483307,5.0491,-3.39402,116.280128,7.526628,7.026386,9.84196,83.233269,84.639282,17.63402,103.991859,84.639275,17.63402,103.991867,A_StateManager_2.ScreenWidget,2359.557129,2359.557129,0.0,0,0.0,-0.075912,-0.27388,0.958755,1.381378,5.030975,-31.31311,0.0,0.0,0.0,0.965144,-0.117874,-0.278702,0.95311,31.613937,3.579208,-30.758667,1.992126,0.53541,0.525306,0.842194,-0.031769,-0.26828,0.962799,-30.324326,6.553482,-31.894577,1.984604,0.516709,0.417251,0.0,0.0
79.967,189,2021.11.29,11.20.21.755,2,BP_GameplayState_C_2147482152,,0,8,,Pause,741.40387,266.895386,5.0656,-3.377891,116.246986,7.419646,6.813988,9.989033,83.205238,84.639282,17.298283,103.454948,84.639275,17.298279,103.454948,A_StateManager_2.ScreenWidget,2346.523193,2346.523193,0.0,0,0.0,-0.072723,-0.270004,0.960098,0.982193,5.053833,-31.324982,0.0,0.0,0.0,0.98156,-0.119751,-0.274155,0.954193,31.639725,3.569077,-30.76416,2.091202,0.53468,0.52498,0.852441,-0.024536,-0.265152,0.963882,-30.314774,6.569565,-31.897507,1.947586,0.515233,0.41617,0.0,0.0
80.0,189,2021.11.29,11.20.21.788,2,BP_GameplayState_C_2147482152,,0,8,,Pause,736.607544,259.22525,5.075677,-3.368306,116.20842,7.373746,6.62096,10.117368,83.161789,84.639275,17.211075,103.480286,84.639275,17.211075,103.480286,A_StateManager_2.ScreenWidget,2335.986816,2335.986816,0.0,0,0.0,-0.071182,-0.266418,0.961212,0.845612,5.06221,-31.332535,0.0,0.0,0.0,0.990682,-0.110138,-0.274796,0.95517,31.656326,3.561813,-30.767807,1.970078,0.532821,0.525327,0.887461,-0.031708,-0.257523,0.965744,-30.281311,6.578003,-31.903061,1.954117,0.515196,0.414687,0.0,0.0
80.034,189,2021.11.29,11.20.21.822,2,BP_GameplayState_C_2147482152,,0,8,,19,735.361755,259.587189,5.077492,-3.362024,116.189835,7.342019,6.493201,10.159978,83.121231,84.639275,17.138054,103.587936,84.639275,17.138052,103.587936,A_StateManager_2.ScreenWidget,2327.063721,2327.063721,0.0,0,0.0,-0.054398,-0.255524,0.965256,1.703949,5.130814,-31.281586,0.0,0.0,0.0,1.0,-0.087708,-0.26416,0.960464,31.741959,3.662308,-30.73761,1.945633,0.526563,0.51983,1.0,-0.018997,-0.246017,0.96907,-30.165878,6.688889,-31.858749,2.069702,0.509305,0.408602,0.043057,0.043057
80.067,189,2021.11.29,11.20.21.855,2,BP_GameplayState_C_2147482152,,0,8,,19,734.318604,261.125061,5.083315,-3.35691,116.185211,7.310451,6.464862,10.096129,82.595795,84.639275,15.53637,104.525139,84.639275,15.53637,104.525139,A_StateManager_2.ScreenWidget,2280.507813,2280.507813,0.0,0,0.0,0.000717,-0.196625,0.980469,27.070175,4.244797,-30.972794,0.0,0.0,0.0,1.0,-0.004486,-0.198471,0.980087,32.15004,3.981369,-30.829926,1.956879,0.500204,0.499318,1.0,0.059036,-0.17572,0.982651,-29.651566,7.186203,-32.568054,2.08522,0.479555,0.385813,0.093336,0.093336
80.101,189,2021.11.29,11.20.21.889,2,BP_GameplayState_C_2147482152,,0,8,,19,711.437378,274.513672,5.08786,-3.362346,116.192398,7.317472,6.481952,9.991964,81.029396,84.639282,10.545782,109.566864,84.639282,10.545782,109.566864,A_StateManager_2.ScreenWidget,2137.712158,2137.712158,0.0,0,0.0,0.013306,-0.17804,0.983917,32.269226,4.062683,-30.99855,0.0,0.0,0.0,1.0,0.013306,-0.17804,0.983917,32.269318,4.062683,-30.99855,1.909653,0.493481,0.494896,1.0,0.08342,-0.160751,0.983459,-29.601715,7.41423,-33.183456,2.008911,0.473946,0.380594,0.128929,0.128929
80.134,189,2021.11.29,11.20.21.922,2,BP_GameplayState_C_2147482152,,0,8,,19,640.14325,346.53833,5.089991,-3.36808,116.198204,7.375262,6.521498,9.904711,80.71804,84.639282,9.351852,111.146996,84.639282,9.351851,111.146996,A_StateManager_2.ScreenWidget,2105.834961,2105.834961,0.0,0,0.0,0.010986,-0.173355,0.984787,31.902466,4.074127,-31.096146,0.0,0.0,0.0,1.0,0.010544,-0.173401,0.984787,32.303131,4.052353,-31.082077,1.957581,0.492669,0.495311,1.0,0.079239,-0.164108,0.983246,-29.626938,7.41687,-33.255661,2.033188,0.475505,0.38166,0.210408,0.210408
80.167,189,2021.11.29,11.20.21.955,2,BP_GameplayState_C_2147482152,,0,8,,19,623.087158,369.111633,5.077084,-3.377998,116.206619,7.37877,6.62792,9.812565,80.708405,84.639282,9.398071,111.681557,84.639282,9.398071,111.681557,A_StateManager_2.ScreenWidget,2109.159668,2109.159668,0.0,0,0.0,0.010727,-0.174744,0.984543,31.784363,4.087631,-31.125778,0.0,0.0,0.0,1.0,0.010117,-0.174866,0.984528,32.305862,4.060272,-31.111633,1.91188,0.492669,0.495514,1.0,0.083725,-0.1595,0.983627,-29.691711,7.31311,-32.793777,2.082748,0.477075,0.38068,0.228398,0.228398
80.201,189,2021.11.29,11.20.21.989,2,BP_GameplayState_C_2147482152,,0,8,,19,623.747437,376.74823,5.06656,-3.382123,116.220451,7.344204,6.727579,9.793423,80.716225,84.639282,9.387024,111.721619,84.639282,9.387025,111.721626,A_StateManager_2.ScreenWidget,2112.875488,2112.875488,0.0,0,0.0,0.01149,-0.177002,0.984131,31.583633,4.108978,-31.135071,0.0,0.0,0.0,1.0,0.010696,-0.177109,0.984131,32.307007,4.071152,-31.114822,1.891495,0.492559,0.495514,1.0,0.078598,-0.167831,0.982666,-29.728592,7.316193,-32.8508,2.101028,0.479176,0.382408,0.237989,0.237989
80.235,189,2021.11.29,11.20.22.023,2,BP_GameplayState_C_2147482152,,0,8,,19,623.5896,377.320526,5.05814,-3.387344,116.238068,7.315638,6.800675,9.780524,80.71608,84.639282,9.299728,111.659386,84.639282,9.299727,111.659386,A_StateManager_2.ScreenWidget,2111.900879,2111.900879,0.0,0,0.0,0.024673,-0.17395,0.984436,18.231735,4.820099,-31.577225,0.0,0.0,0.0,1.0,0.010712,-0.178192,0.983932,32.30835,4.079803,-31.13472,1.902054,0.492497,0.49557,1.0,0.072189,-0.159271,0.984589,-29.732285,7.342529,-33.085022,2.036697,0.480259,0.382039,0.245015,0.245015
80.266,189,2021.11.29,11.20.22.054,2,BP_GameplayState_C_2147482152,,0,8,,19,622.342529,376.431488,5.052541,-3.392696,116.250801,7.296746,6.842046,9.733106,80.530182,84.639282,8.134227,111.985817,84.639282,8.134227,111.985817,A_StateManager_2.ScreenWidget,2081.518311,2081.518311,0.0,0,0.0,0.021454,-0.175415,0.984253,20.372162,4.714478,-31.575287,0.0,0.0,0.0,1.0,0.009125,-0.178894,0.98381,32.314835,4.092422,-31.224442,1.900803,0.492489,0.496058,1.0,0.07312,-0.160553,0.984299,-29.736542,7.324539,-33.047363,2.037292,0.480259,0.382551,0.238307,0.238307
80.3,189,2021.11.29,11.20.22.088,2,BP_GameplayState_C_2147482152,,0,8,,19,605.692505,381.094788,5.057855,-3.413081,116.250648,7.348075,6.852967,9.663338,80.554665,84.639282,8.280681,111.879501,84.639282,8.280682,111.879501,A_StateManager_2.ScreenWidget,2087.62915,2087.62915,0.0,0,0.0,0.050812,-0.16954,0.984207,-8.195526,6.192871,-32.411987,0.0,0.0,0.0,1.0,0.008469,-0.179962,0.983627,32.320313,4.100754,-31.317062,1.915894,0.492362,0.496791,1.0,0.073288,-0.163879,0.983749,-29.739014,7.305298,-32.994186,2.042297,0.480322,0.383319,0.246327,0.246327
80.333,189,2021.11.29,11.20.22.121,2,BP_GameplayState_C_2147482152,,0,8,,19,607.784729,379.575989,5.067919,-3.450942,116.249931,7.408938,6.836582,9.550824,80.187508,84.63929,5.668921,112.343338,84.639282,5.668922,112.343338,A_StateManager_2.ScreenWidget,2021.706787,2021.706787,0.0,0,0.0,0.101059,-0.164246,0.981216,28.752045,4.339615,-31.401855,0.0,0.0,0.0,1.0,0.096756,-0.165421,0.981461,32.724319,4.131088,-31.276489,1.972153,0.465261,0.493286,1.0,0.163483,-0.146759,0.975555,-29.275131,7.385773,-33.233109,2.066544,0.450035,0.379783,0.209287,0.209287
80.366,189,2021.11.29,11.20.22.154,2,BP_GameplayState_C_2147482152,,0,8,,19,570.473877,386.20224,5.079497,-3.47935,116.251801,7.414361,6.812758,9.404982,79.782753,84.639282,1.340361,112.744926,84.63929,1.340362,112.744926,A_StateManager_2.ScreenWidget,1911.840698,1911.840698,0.0,0,0.0,0.200638,-0.141693,0.96936,31.110291,4.217422,-31.360825,0.0,0.0,0.0,1.0,0.198792,-0.141541,0.969757,33.349045,4.101151,-31.306412,1.899673,0.428408,0.491336,1.0,0.249313,-0.145798,0.957367,-28.535263,7.315338,-32.81044,2.069092,0.410751,0.378705,0.152247,0.152247
80.4,189,2021.11.29,11.20.22.188,2,BP_GameplayState_C_2147482152,,0,8,,19,508.637299,391.939209,5.086339,-3.519511,116.241096,7.392522,6.771975,9.269741,79.647537,84.639297,-6.974981,114.475586,84.639297,-6.974981,114.475586,A_StateManager_2.ScreenWidget,1688.238647,1688.238647,0.0,0,0.0,0.210052,-0.143463,0.967102,25.151688,4.528229,-31.505737,0.0,0.0,0.0,1.0,0.204849,-0.143692,0.968185,33.345978,4.104568,-31.307693,1.943787,0.42759,0.491635,1.0,0.243958,-0.141861,0.959351,-28.572754,7.305893,-32.80426,2.057053,0.412904,0.378315,0.147448,0.147448
80.433,189,2021.11.29,11.20.22.221,2,BP_GameplayState_C_2147482152,,0,8,,19,389.846649,416.662933,5.082712,-3.578055,116.237892,7.370227,6.752338,9.10442,79.705292,84.639297,-8.040932,114.297401,84.639297,-8.040932,114.297401,A_StateManager_2.ScreenWidget,1665.394287,1665.394287,0.0,0,0.0,0.222488,-0.139542,0.96489,2.788406,5.688705,-32.051804,0.0,0.0,0.0,1.0,0.203506,-0.14415,0.968399,33.345093,4.107849,-31.307693,1.943695,0.427823,0.491574,1.0,0.241898,-0.13475,0.960892,-28.596741,7.312408,-32.816101,2.058426,0.414059,0.377026,0.152765,0.152765
80.467,189,2021.11.29,11.20.22.255,2,BP_GameplayState_C_2147482152,,0,8,,19,374.618805,414.117432,5.089188,-3.633499,116.234589,7.327252,6.724034,8.910969,79.7752,84.639297,-9.382332,114.557564,84.639297,-9.382332,114.557564,A_StateManager_2.ScreenWidget,1635.422119,1635.422119,0.0,0,0.0,0.222382,-0.150436,0.963272,3.334747,5.673874,-32.037659,0.0,0.0,0.0,1.0,0.203262,-0.14624,0.968124,33.341156,4.117706,-31.307785,1.945389,0.427996,0.491559,1.0,0.242645,-0.154846,0.957672,-28.63681,7.33194,-32.815338,2.094131,0.415392,0.379658,0.16612,0.16612
80.5,189,2021.11.29,11.20.22.288,2,BP_GameplayState_C_2147482152,,0,8,,19,355.455933,417.834045,5.098423,-3.690982,116.234207,7.273757,6.725864,8.674165,79.814796,84.639297,-9.784955,113.681763,84.639297,-9.784954,113.681763,A_StateManager_2.ScreenWidget,1635.311035,1635.311035,0.0,0,0.0,0.218842,-0.144684,0.964966,4.869934,5.605133,-31.981049,0.0,0.0,0.0,1.0,0.199097,-0.146103,0.969009,33.339478,4.119263,-31.308044,1.944824,0.428679,0.491453,1.0,0.241974,-0.142929,0.959686,-28.645569,7.354355,-32.773361,2.06572,0.415768,0.376568,0.150492,0.150492
80.534,189,2021.11.29,11.20.22.322,2,BP_GameplayState_C_2147482152,,0,8,,19,349.704193,405.322601,5.09647,-3.750587,116.233589,7.250464,6.720974,8.486209,79.800095,84.639297,-9.797582,114.129379,84.639297,-9.797581,114.129379,A_StateManager_2.ScreenWidget,1644.098389,1644.098389,0.0,0,0.0,0.211517,-0.143387,0.966797,6.548981,5.518585,-31.940811,0.0,0.0,0.0,1.0,0.189194,-0.142822,0.971481,33.330673,4.12117,-31.307922,1.96373,0.430469,0.490821,1.0,0.240677,-0.144012,0.959854,-28.657455,7.355606,-32.772781,2.068176,0.416394,0.376693,0.171911,0.171911
80.566,189,2021.11.29,11.20.22.354,2,BP_GameplayState_C_2147482152,,0,8,,19,349.523804,411.717102,5.102529,-3.795314,116.246071,7.244559,6.746649,8.360423,79.758728,84.639297,-9.407516,114.281563,84.639297,-9.407516,114.281563,A_StateManager_2.ScreenWidget,1663.135864,1663.135864,0.0,0,0.0,0.215607,-0.140839,0.966263,2.400101,5.736542,-32.03801,0.0,0.0,0.0,1.0,0.191101,-0.139572,0.971588,33.308228,4.124588,-31.307785,1.977066,0.430962,0.490228,1.0,0.240097,-0.142044,0.960281,-28.670593,7.356979,-32.772064,2.070435,0.416945,0.376319,0.162019,0.162019
80.6,189,2021.11.29,11.20.22.388,2,BP_GameplayState_C_2147482152,,0,8,,19,355.096161,413.891174,5.102025,-3.833067,116.253571,7.193033,6.773765,8.311564,79.782982,84.639297,-9.846348,114.525177,84.639297,-9.846348,114.525177,A_StateManager_2.ScreenWidget,1656.531128,1656.531128,0.0,0,0.0,0.2108,-0.14093,0.967316,2.428421,5.737366,-32.037491,0.0,0.0,0.0,1.0,0.183929,-0.14035,0.972855,33.281082,4.130493,-31.307449,1.981949,0.432977,0.490096,1.0,0.237717,-0.141388,0.960983,-28.687012,7.357925,-32.773758,2.070251,0.417896,0.376188,0.169055,0.169055
80.633,189,2021.11.29,11.20.22.421,2,BP_GameplayState_C_2147482152,,0,8,,19,348.827148,417.371368,5.108613,-3.859246,116.251015,7.133216,6.816235,8.304071,79.74704,84.639297,-9.486215,114.578339,84.639297,-9.486214,114.578339,A_StateManager_2.ScreenWidget,1669.00061,1669.00061,0.0,0,0.0,0.204086,-0.144348,0.968246,3.997528,5.654266,-32.009918,0.0,0.0,0.0,1.0,0.178116,-0.141754,0.97374,33.251694,4.137787,-31.307449,1.98143,0.434869,0.490029,1.0,0.232986,-0.147141,0.961273,-28.750977,7.351883,-32.79628,2.085022,0.420894,0.377523,0.145168,0.145168
80.666,189,2021.11.29,11.20.22.454,2,BP_GameplayState_C_2147482152,,0,8,,19,353.971924,418.130829,5.103262,-3.893948,116.25985,7.104995,6.856977,8.272962,79.723412,84.639297,-9.018965,114.368652,84.639297,-9.018965,114.368652,A_StateManager_2.ScreenWidget,1683.164551,1683.164551,0.0,0,0.0,0.117004,-0.134659,0.983948,-10.21904,6.451172,-32.272934,0.0,0.0,0.0,1.0,0.089661,-0.152237,0.984253,32.689697,4.38324,-31.80275,1.962708,0.467339,0.487339,1.0,0.12912,-0.126801,0.983475,-29.299316,7.370712,-32.48201,2.06987,0.456378,0.370772,0.15005,0.15005
80.699,189,2021.11.29,11.20.22.487,2,BP_GameplayState_C_2147482152,,0,8,,19,360.646912,415.135284,5.099209,-3.911841,116.264893,7.098518,6.882481,8.210597,79.570267,84.639297,-2.008999,115.177635,84.63929,-2.008999,115.177635,A_StateManager_2.ScreenWidget,1872.706055,1872.706055,0.0,0,0.0,-0.120453,-0.116913,0.985794,-28.358353,7.508469,-32.726456,0.0,0.0,0.0,1.0,-0.151199,-0.114716,0.981812,31.185455,4.566879,-32.007233,1.989166,0.555549,0.477509,1.0,-0.119278,-0.117004,0.985931,-30.619873,7.620193,-32.753769,2.120514,0.54073,0.363343,0.131196,0.131196
80.733,189,2021.11.29,11.20.22.521,2,BP_GameplayState_C_2147482152,,0,8,,19,460.789276,426.6922,5.102137,-3.935719,116.267143,7.087756,6.905786,8.168405,82.372734,84.639282,17.488083,116.628487,84.639275,17.488083,116.628487,A_StateManager_2.ScreenWidget,2373.021973,2373.021973,0.0,0,0.0,-0.228973,-0.107315,0.967484,-18.070969,6.959381,-32.616684,0.0,0.0,0.0,1.0,-0.269821,-0.118729,0.955551,30.517548,4.460449,-31.474823,2.051422,0.59646,0.477799,1.0,-0.217773,-0.104172,0.970413,-31.306885,7.640121,-32.927734,2.109756,0.580097,0.362508,0.211007,0.211007
80.766,189,2021.11.29,11.20.22.554,2,BP_GameplayState_C_2147482152,,0,8,,19,739.319031,447.41864,5.102992,-3.948498,116.274246,7.077312,6.898306,8.113347,85.416603,84.639275,27.173605,117.453125,84.639267,27.173601,117.453125,A_StateManager_2.ScreenWidget,2608.922607,2608.922607,0.0,0,0.0,-0.232849,-0.107895,0.966507,-18.540726,6.967728,-32.634827,0.0,0.0,0.0,1.0,-0.276398,-0.119385,0.953583,30.565018,4.456528,-31.470749,2.056259,0.595802,0.478066,1.0,-0.22139,-0.104858,0.969528,-31.358246,7.623184,-32.938675,2.133484,0.582469,0.363326,0.265452,0.265452
80.799,189,2021.11.29,11.20.22.587,2,BP_GameplayState_C_2147482152,,0,8,,19,877.683594,459.199188,5.106139,-3.950024,116.268539,7.068209,6.884106,8.102763,85.541542,84.639275,27.523487,117.388664,84.639267,27.523485,117.388664,A_StateManager_2.ScreenWidget,2619.963623,2619.963623,0.0,0,0.0,-0.252686,-0.10878,0.961411,0.473175,5.985764,-32.192276,0.0,0.0,0.0,1.0,-0.274918,-0.118134,0.954178,30.555695,4.451538,-31.475082,2.048782,0.595914,0.478066,1.0,-0.228958,-0.098785,0.968399,-31.376389,7.610107,-32.951614,2.1353,0.584308,0.362962,0.29006,0.29006
80.833,189,2021.11.29,11.20.22.621,2,BP_GameplayState_C_2147482152,,0,8,,19,882.681946,458.27832,5.108905,-3.947151,116.253784,7.046547,6.827525,8.121219,86.27021,84.639267,29.467411,117.221695,84.639267,29.467411,117.221695,A_StateManager_2.ScreenWidget,2667.484131,2667.484131,0.0,0,0.0,-0.251801,-0.11116,0.961365,-0.049622,6.007523,-32.200516,0.0,0.0,0.0,1.0,-0.274811,-0.122223,0.95369,30.576599,4.448151,-31.467453,1.978714,0.595279,0.478716,1.0,-0.228073,-0.099731,0.968506,-31.384888,7.602982,-32.950546,2.124542,0.584461,0.363345,0.324869,0.324869
80.866,189,2021.11.29,11.20.22.654,2,BP_GameplayState_C_2147482152,,0,8,,19,910.452271,455.893036,5.103008,-3.936648,116.242371,7.065631,6.781421,8.191113,86.287384,84.639267,29.515091,116.933929,84.639267,29.515091,116.933929,A_StateManager_2.ScreenWidget,2668.550537,2668.550537,0.0,0,0.0,-0.255569,-0.110138,0.96048,-0.234711,6.018585,-32.206696,0.0,0.0,0.0,1.0,-0.281906,-0.120361,0.951859,30.577896,4.451767,-31.471085,2.049988,0.596204,0.478428,1.0,-0.228714,-0.099716,0.968369,-31.393204,7.602982,-32.950546,2.135162,0.584853,0.363345,0.357737,0.357737
80.899,189,2021.11.29,11.20.22.687,2,BP_GameplayState_C_2147482152,,0,8,,19,911.133423,451.782104,5.099957,-3.921342,116.244041,7.084147,6.780267,8.252333,86.47271,84.639267,29.996616,117.018967,84.639267,29.996616,117.018967,A_StateManager_2.ScreenWidget,2676.407471,2676.407471,0.0,0,0.0,-0.253876,-0.11203,0.960724,-0.507813,6.035767,-32.212265,0.0,0.0,0.0,1.0,-0.280884,-0.120041,0.952194,30.58017,4.455872,-31.470688,2.045517,0.595977,0.47823,1.0,-0.226807,-0.103973,0.968369,-31.403687,7.605896,-32.949249,2.134689,0.584916,0.363903,0.356225,0.356225
80.933,189,2021.11.29,11.20.22.721,2,BP_GameplayState_C_2147482152,,0,8,,19,918.012329,452.996918,5.093281,-3.903031,116.239929,7.01284,6.808093,8.306461,86.450256,84.639267,29.944271,116.905403,84.639267,29.944271,116.905403,A_StateManager_2.ScreenWidget,2672.874756,2672.874756,0.0,0,0.0,-0.253342,-0.112106,0.960846,-0.126633,6.015915,-32.202301,0.0,0.0,0.0,1.0,-0.27858,-0.119232,0.952972,30.580612,4.451767,-31.471741,2.046036,0.595609,0.47823,1.0,-0.227432,-0.104767,0.968124,-31.407486,7.609283,-32.946503,2.143143,0.585144,0.363903,0.366526,0.366526
80.966,189,2021.11.29,11.20.22.754,2,BP_GameplayState_C_2147482152,,0,8,,19,917.264526,451.374603,5.088529,-3.87646,116.246201,7.003874,6.813059,8.368353,86.474525,84.639275,30.021711,116.906944,84.639267,30.021708,116.906944,A_StateManager_2.ScreenWidget,2672.034424,2672.034424,0.0,0,0.0,-0.253265,-0.112244,0.960861,-0.03154,6.010345,-32.199341,0.0,0.0,0.0,1.0,-0.278198,-0.119339,0.953064,30.582077,4.450272,-31.471878,2.047394,0.595497,0.478297,1.0,-0.227509,-0.104889,0.968094,-31.408646,7.609329,-32.944946,2.143051,0.585195,0.363903,0.355804,0.355804
80.999,189,2021.11.29,11.20.22.787,2,BP_GameplayState_C_2147482152,,0,8,,19,918.370789,451.396606,5.09185,-3.847969,116.250145,7.044452,6.864374,8.463058,86.528702,84.639259,30.194386,116.987579,84.639267,30.194386,116.987579,A_StateManager_2.ScreenWidget,2672.758789,2672.758789,0.0,0,0.0,-0.25148,-0.112625,0.961273,-0.280655,6.022842,-32.205276,0.0,0.0,0.0,1.0,-0.278183,-0.119888,0.953003,30.588226,4.449753,-31.472214,2.04747,0.59528,0.4784,1.0,-0.22435,-0.105209,0.968811,-31.411606,7.609283,-32.94458,2.142273,0.5848,0.363931,0.346446,0.346446
81.033,189,2021.11.29,11.20.22.821,2,BP_GameplayState_C_2147482152,,0,8,,19,920.837585,452.548553,5.09927,-3.812087,116.248062,6.981608,6.862434,8.503764,86.478218,84.639267,30.120062,116.94136,84.639267,30.120062,116.94136,A_StateManager_2.ScreenWidget,2667.257813,2667.257813,0.0,0,0.0,-0.250473,-0.111298,0.961685,-0.34581,6.018463,-32.207184,0.0,0.0,0.0,1.0,-0.27742,-0.12001,0.953217,30.59874,4.44664,-31.472809,2.052292,0.594791,0.47852,1.0,-0.223206,-0.102463,0.96936,-31.412628,7.596481,-32.944458,2.163177,0.58466,0.363931,0.355233,0.355233
81.067,189,2021.11.29,11.20.22.855,2,BP_GameplayState_C_2147482152,,0,8,,19,919.775818,451.888275,5.099718,-3.780198,116.236176,6.978019,6.776586,8.537628,86.460182,84.639267,30.10738,116.910629,84.639267,30.10738,116.910629,A_StateManager_2.ScreenWidget,2664.513184,2664.513184,0.0,0,0.0,-0.249908,-0.112274,0.961731,-0.323822,6.009613,-32.206696,0.0,0.0,0.0,1.0,-0.276321,-0.120285,0.953491,30.608841,4.436844,-31.472229,2.059525,0.594258,0.478891,1.0,-0.223145,-0.104111,0.969208,-31.412628,7.590317,-32.944855,2.156845,0.584649,0.364415,0.321627,0.321627
81.1,189,2021.11.29,11.20.22.888,2,BP_GameplayState_C_2147482152,,0,8,,19,919.594666,451.449249,5.094944,-3.744447,116.233444,7.066743,6.671407,8.611863,86.491707,84.639267,30.216127,116.676537,84.639267,30.216127,116.676537,A_StateManager_2.ScreenWidget,2665.391113,2665.391113,0.0,0,0.0,-0.249496,-0.112274,0.961838,-0.383408,6.007553,-32.207886,0.0,0.0,0.0,1.0,-0.276566,-0.120544,0.9534,30.617661,4.433258,-31.472214,2.062485,0.593984,0.479066,1.0,-0.222198,-0.103897,0.969437,-31.408997,7.583084,-32.944138,2.150558,0.584371,0.364612,0.332006,0.332006
81.133,189,2021.11.29,11.20.22.921,2,BP_GameplayState_C_2147482152,,0,8,,19,921.148254,448.105072,5.088423,-3.700304,116.228699,7.095205,6.642078,8.677313,86.525024,84.639267,30.33032,116.629196,84.639267,30.330317,116.629196,A_StateManager_2.ScreenWidget,2664.155518,2664.155518,0.0,0,0.0,-0.243805,-0.110245,0.963531,-0.18959,6.01062,-32.191284,0.0,0.0,0.0,1.0,-0.268097,-0.119324,0.955963,30.647156,4.435608,-31.462784,2.048218,0.591683,0.478625,1.0,-0.21904,-0.100983,0.970459,-31.379654,7.603683,-32.928131,2.220123,0.582852,0.363301,0.329144,0.329144
81.167,189,2021.11.29,11.20.22.955,2,BP_GameplayState_C_2147482152,,0,8,,19,922.77948,447.428772,5.084869,-3.656852,116.221962,7.132564,6.607784,8.814624,86.397858,84.639267,30.038986,116.748657,84.639267,30.038986,116.748657,A_StateManager_2.ScreenWidget,2653.032715,2653.032715,0.0,0,0.0,-0.178253,-0.096939,0.979187,8.408722,5.663162,-31.953506,0.0,0.0,0.0,1.0,-0.188675,-0.096588,0.977264,30.963379,4.505371,-31.463364,2.103806,0.568599,0.47219,1.0,-0.160019,-0.097534,0.982269,-30.998459,7.68605,-32.809891,2.160461,0.560247,0.358519,0.291581,0.291581
81.2,189,2021.11.29,11.20.22.988,2,BP_GameplayState_C_2147482152,,0,8,,19,918.617676,449.135376,5.07198,-3.610086,116.218987,7.172325,6.574897,8.974225,84.285782,84.639267,24.150446,117.797691,84.639275,24.150444,117.797691,A_StateManager_2.ScreenWidget,2501.734375,2501.734375,0.0,0,0.0,-0.18129,-0.098557,0.97847,7.040527,5.731491,-31.991776,0.0,0.0,0.0,1.0,-0.197144,-0.098816,0.975372,30.985474,4.503342,-31.475891,2.064606,0.569167,0.472757,1.0,-0.155975,-0.098099,0.982864,-31.005646,7.682907,-32.811462,2.139023,0.55986,0.358697,0.277302,0.277302
