rel_time,ID,date,time,dimension,state,substate,controllerleftclick,controllerrightclick,coloredcube,stimulus,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,raylocationX,raylocationY,raylocationZ,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,rayscreenlocationX,rayscreenlocationX.1,combined.convergence_distance_mm,combined.convergence_distance_validity,combined.eye_data.eye_openness,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,combined.pupil_diameter_mm,combined.pupil_position_in_sensor_area.X,combined.pupil_position_in_sensor_area.Y,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
6.536,161,2021.11.24,13.29.19.702,2,0,0,0,0,,0,543.234863,552.837891,1.790707,-0.441813,116.344238,0.278615,2.537279,-1.089151,83.309433,84.639282,3.653438,124.077538,84.63929,3.653438,124.077538,A_StateManager_2.ScreenWidget,2325.227295,2325.227295,0.0,0,0.0,-0.074219,0.046585,0.99614,32.689423,2.449921,-33.609543,0.0,0.0,0.0,1.0,-0.074219,0.046585,0.99614,32.689423,2.449921,-33.609543,3.035309,0.507874,0.547223,0.664135,-0.0065,0.064346,0.997894,-20.050491,0.924637,-21.87883,3.235992,0.158711,0.463444,0.072073,0.0
6.569,161,2021.11.24,13.29.19.735,2,0,0,0,0,,0,541.681213,553.833679,1.781616,-0.45892,116.349434,0.207606,2.559975,-1.236668,83.321983,84.63929,3.913053,123.96814,84.639282,3.913053,123.96814,A_StateManager_2.ScreenWidget,2343.77124,2343.77124,0.0,0,0.0,-0.073486,0.050125,0.996033,32.669617,2.441269,-33.567917,0.0,0.0,0.0,1.0,-0.073486,0.050125,0.996033,32.674149,2.441391,-33.568909,3.009567,0.508346,0.54658,0.735215,-0.007538,0.057388,0.998322,-20.05217,0.911499,-21.956696,3.226471,0.158835,0.465676,0.032801,0.0
6.603,161,2021.11.24,13.29.19.769,2,0,0,0,0,,0,545.390015,552.270813,1.76506,-0.467348,116.352531,0.186566,2.632082,-1.287786,83.367424,84.63929,3.770269,124.354523,84.639282,3.770269,124.354523,A_StateManager_2.ScreenWidget,2346.148438,2346.148438,0.0,0,0.0,-0.076599,0.055618,0.995499,27.301514,2.290054,-32.416519,0.0,0.0,0.0,1.0,-0.084,0.053986,0.994995,32.658127,2.441391,-33.568909,2.997269,0.51049,0.546025,0.758619,-0.01091,0.069946,0.997482,-20.082947,0.951324,-22.222519,3.222839,0.159585,0.464503,0.041801,0.0
6.636,161,2021.11.24,13.29.19.802,2,0,0,0,0,,0,543.35022,557.790588,1.751243,-0.462008,116.36512,0.20658,2.638051,-1.207624,83.449104,84.63929,4.153783,124.851509,84.639282,4.153783,124.851509,A_StateManager_2.ScreenWidget,2358.376709,2358.376709,0.0,0,0.0,-0.068527,0.053604,0.996201,-20.415924,1.228104,-23.108826,0.0,0.0,0.0,1.0,-0.147034,-0.015015,0.989014,32.546936,3.87178,-37.713013,2.813248,0.524125,0.546315,0.793431,-0.068527,0.053604,0.996201,-20.415939,1.228104,-23.108826,3.088898,0.178809,0.465861,0.060772,0.0
6.669,161,2021.11.24,13.29.19.835,2,0,0,0,0,,0,548.828979,564.890381,1.741469,-0.434875,116.361023,0.252578,2.696791,-0.998179,83.430298,84.63929,3.812284,124.759079,84.639282,3.812284,124.759079,A_StateManager_2.ScreenWidget,2346.117188,2346.117188,0.0,0,0.0,-0.184402,0.070663,0.980301,31.875671,2.343094,-33.449631,0.0,0.0,0.0,1.0,-0.184402,0.070663,0.980301,31.875702,2.343094,-33.449646,3.036148,0.553043,0.546435,0.81666,-0.137619,-0.029068,0.990051,-20.528961,0.433395,-19.094727,3.03299,0.204861,0.472284,0.061397,0.0
6.703,161,2021.11.24,13.29.19.869,2,0,0,0,0,,0,543.950439,563.569946,1.728156,-0.412202,116.361984,0.319631,2.706599,-0.672426,84.774155,84.639282,14.172843,126.34597,84.639282,14.172842,126.34597,A_StateManager_2.ScreenWidget,2610.33374,2610.33374,0.0,0,0.0,-0.192078,0.067642,0.979034,31.880844,2.212723,-33.022491,0.0,0.0,0.0,1.0,-0.192169,0.067749,0.979004,31.954895,2.215057,-33.041306,2.972794,0.551398,0.54735,0.894895,-0.131088,-0.003799,0.991348,-20.60556,0.559601,-19.679077,3.166824,0.204736,0.46908,0.10407,0.0
6.737,161,2021.11.24,13.29.19.903,2,0,0,0,0,,0,691.958435,586.239807,1.725911,-0.386643,116.35997,0.369455,2.686702,-0.391496,84.940857,84.639275,15.289405,126.085457,84.639275,15.289404,126.085457,A_StateManager_2.ScreenWidget,2626.213623,2626.213623,0.0,0,0.0,-0.180634,0.069229,0.981094,31.983063,2.333298,-33.412216,0.0,0.0,0.0,1.0,-0.180649,0.069229,0.981094,31.991119,2.333542,-33.414185,2.969482,0.548492,0.546511,1.0,-0.119537,0.008163,0.992783,-20.688004,0.715103,-20.589813,3.092911,0.20375,0.469596,0.097158,0.023648
6.77,161,2021.11.24,13.29.19.936,2,0,0,0,0,,0,707.909302,582.518188,1.712316,-0.372314,116.356041,0.39795,2.683014,-0.217557,84.835709,84.639282,14.56855,126.204231,84.639275,14.568549,126.204224,A_StateManager_2.ScreenWidget,2595.264893,2595.264893,0.0,0,0.0,-0.181854,0.067093,0.981018,32.000687,2.290756,-33.29303,0.0,0.0,0.0,1.0,-0.181854,0.067108,0.981018,32.009644,2.291,-33.29509,2.928253,0.548052,0.54712,1.0,-0.119827,0.014557,0.992676,-20.712296,0.803589,-21.135345,3.048691,0.202977,0.470108,0.115696,0.015557
6.803,161,2021.11.24,13.29.19.969,2,0,0,0,0,,0,697.611389,584.214966,1.704139,-0.378537,116.351807,0.407854,2.670358,-0.108612,84.869141,84.639282,14.831972,126.004395,84.639275,14.831972,126.004395,A_StateManager_2.ScreenWidget,2594.915771,2594.915771,0.0,0,0.0,-0.173752,0.063522,0.982727,31.864517,2.378021,-33.557159,0.0,0.0,0.0,1.0,-0.17392,0.06366,0.982697,32.012482,2.382248,-33.591431,2.933182,0.546814,0.547266,1.0,-0.11554,0.012115,0.993225,-20.721634,0.876099,-21.373108,3.039749,0.202004,0.470108,0.112433,0.013012
6.836,161,2021.11.24,13.29.20.002,2,0,0,0,0,,0,701.374573,581.360168,1.697363,-0.387597,116.341415,0.376538,2.606421,-0.09421,84.708725,84.639282,14.13571,125.576157,84.639282,14.13571,125.576157,A_StateManager_2.ScreenWidget,2572.600586,2572.600586,0.0,0,0.0,-0.121674,0.027542,0.992188,-6.215073,1.306274,-24.85524,0.0,0.0,0.0,1.0,-0.173019,0.062271,0.982941,32.021255,2.376923,-33.572586,2.930634,0.546365,0.54746,0.922353,-0.102066,0.014328,0.994659,-20.721634,0.90007,-21.547943,3.028107,0.199227,0.470298,0.089129,0.0
6.87,161,2021.11.24,13.29.20.036,2,0,0,0,0,,0,691.427917,575.242493,1.688959,-0.416601,116.328362,0.323347,2.526944,-0.148176,83.76046,84.639282,9.537706,122.325928,84.639282,9.537705,122.325928,A_StateManager_2.ScreenWidget,2452.495361,2452.495361,0.0,0,0.0,-0.021774,0.00383,0.999741,32.799484,2.22258,-33.56929,0.0,0.0,0.0,0.988532,-0.021774,0.00383,0.999741,32.800339,2.222595,-33.569458,2.851837,0.496348,0.560857,0.840627,0.02713,0.000565,0.999619,-19.879776,1.004181,-23.198151,3.261429,0.142656,0.482277,0.0,0.0
6.903,161,2021.11.24,13.29.20.069,2,0,0,0,0,,0,625.742249,528.810669,1.690133,-0.455606,116.312775,0.160341,2.46858,-0.341534,83.062347,84.639297,0.856048,120.444412,84.63929,0.856047,120.444412,A_StateManager_2.ScreenWidget,2227.112549,2227.112549,0.0,0,0.0,0.133789,-0.03186,0.990494,33.631866,1.92598,-33.031372,0.0,0.0,0.0,0.936172,0.133789,-0.03186,0.990494,33.634094,1.926056,-33.031845,2.787628,0.444079,0.571426,0.0,0.218521,-0.055298,0.974258,-18.780899,0.346207,-21.606293,3.397751,0.069874,0.499454,0.0,0.0
6.936,161,2021.11.24,13.29.20.102,2,0,0,0,0,,0,501.718506,501.931854,1.692426,-0.512815,116.300369,-0.05615,2.373784,-0.647309,83.837029,84.639297,-12.671628,117.092583,84.639297,-12.671627,117.092583,A_StateManager_2.ScreenWidget,1879.129761,1879.129761,0.0,0,0.0,0.151672,-0.043808,0.987457,33.807388,1.997101,-33.439331,0.0,0.0,0.0,0.913732,0.151672,-0.043808,0.987457,33.808136,1.997131,-33.439499,2.933395,0.434894,0.574982,0.0,0.236801,-0.022949,0.971283,-18.784943,0.201706,-21.744431,3.102005,0.066404,0.499931,0.0,0.0
6.97,161,2021.11.24,13.29.20.136,2,0,0,0,0,,0,308.466003,454.048584,1.68965,-0.592566,116.280045,-0.133262,2.189663,-1.096909,84.186562,84.639297,-14.962884,115.804451,84.639297,-14.962883,115.804451,A_StateManager_2.ScreenWidget,1831.756714,1831.756714,0.0,0,0.0,0.2332,-0.03421,0.971817,-13.067261,0.401215,-22.981995,0.0,0.0,0.0,0.927614,0.152802,-0.035248,0.987625,33.829117,2.014359,-33.361496,2.886856,0.434079,0.572266,0.093086,0.242981,-0.034058,0.969421,-18.839752,0.202652,-21.704391,3.104233,0.067531,0.501535,0.0,0.0
7.003,161,2021.11.24,13.29.20.169,2,0,0,0,0,,0,275.733795,435.646698,1.690815,-0.670075,116.256317,-0.295468,1.97333,-1.603201,85.913284,84.639313,-23.045044,116.252792,84.639305,-23.045044,116.252792,A_StateManager_2.ScreenWidget,1639.891113,1639.891113,0.0,0,0.0,0.201904,-0.041473,0.978516,-13.779053,0.53775,-22.743134,0.0,0.0,0.0,0.918706,0.147537,-0.03804,0.988312,33.784622,2.009796,-33.132935,2.761078,0.436683,0.57043,0.0,0.207474,-0.041824,0.977341,-18.675537,0.386215,-21.673553,3.113831,0.068449,0.496217,0.0,0.0
7.037,161,2021.11.24,13.29.20.203,2,0,0,0,0,,0,160.274338,442.051575,1.696496,-0.745034,116.233109,-0.443593,1.818531,-2.097909,85.39621,84.639305,-21.049603,115.380852,84.639305,-21.049603,115.380852,A_StateManager_2.ScreenWidget,1713.972046,1713.972046,0.0,0,0.0,0.20723,-0.056747,0.976639,-8.853668,0.701813,-23.78418,0.0,0.0,0.0,0.92034,0.143082,-0.034271,0.989105,33.773209,2.0215,-33.138748,2.738052,0.437764,0.569467,0.0,0.222,-0.061935,0.973068,-18.762573,0.395035,-21.60965,3.189865,0.069206,0.499008,0.0,0.0
7.07,161,2021.11.24,13.29.20.236,2,0,0,0,0,,0,188.78064,429.595276,1.698115,-0.807106,116.21611,-0.513162,1.711727,-2.475667,85.683807,84.639297,-22.187958,113.906494,84.639305,-22.187956,113.906494,A_StateManager_2.ScreenWidget,1705.38562,1705.38562,0.0,0,0.0,0.172363,-0.053314,0.983582,15.766373,1.514984,-29.112015,0.0,0.0,0.0,0.926168,0.131546,-0.037872,0.99057,33.707977,2.023788,-32.963272,2.79184,0.441876,0.568204,0.1,0.250488,-0.082932,0.964554,-19.008362,0.528824,-21.647446,3.371414,0.073191,0.498985,0.0,0.0
7.104,161,2021.11.24,13.29.20.270,2,0,0,0,0,,0,172.518433,408.533051,1.701962,-0.853539,116.205933,-0.618968,1.673881,-2.720411,85.028786,84.639297,-19.482916,114.147408,84.639305,-19.482916,114.147408,A_StateManager_2.ScreenWidget,1792.244507,1792.244507,0.0,0,0.0,0.121262,-0.020523,0.992401,33.285965,1.961258,-32.734894,0.0,0.0,0.0,0.934747,0.120438,-0.020111,0.992508,33.684402,1.974777,-32.829697,2.728775,0.444479,0.565827,0.1,0.226944,-0.074692,0.971024,-18.835037,0.191971,-20.331909,3.362061,0.076065,0.496947,0.0,0.0
7.136,161,2021.11.24,13.29.20.302,2,0,0,0,0,,0,211.16188,411.97467,1.701404,-0.871825,116.209671,-0.691603,1.655727,-2.818768,84.164764,84.639305,-15.174018,116.887115,84.639297,-15.174017,116.887115,A_StateManager_2.ScreenWidget,1915.865601,1915.865601,0.0,0,0.0,0.081635,-0.025238,0.996338,33.470612,1.972046,-32.835648,0.0,0.0,0.0,0.936008,0.081635,-0.025238,0.996338,33.47702,1.972214,-32.836945,2.906982,0.457385,0.566837,0.1,0.133286,-0.031158,0.990585,-19.121719,0.634476,-22.224731,3.188339,0.09931,0.491203,0.0,0.0
7.17,161,2021.11.24,13.29.20.336,2,0,0,0,0,,0,272.71756,451.113342,1.700814,-0.881672,116.205643,-0.723767,1.642182,-2.715864,83.635284,84.639297,-11.651734,116.478195,84.639297,-11.651735,116.478195,A_StateManager_2.ScreenWidget,2011.743164,2011.743164,0.0,0,0.0,-0.022141,-0.021042,0.999527,32.784576,1.960114,-32.790146,0.0,0.0,0.0,0.957216,-0.022141,-0.021042,0.999527,32.784576,1.960114,-32.790146,2.910629,0.497011,0.566186,0.1,0.03302,-0.021805,0.999207,-19.907104,1.034775,-23.484802,3.11911,0.140787,0.487122,0.0,0.0
7.203,161,2021.11.24,13.29.20.369,2,0,0,0,0,,0,323.035919,445.271637,1.694342,-0.866425,116.198433,-0.722203,1.583012,-2.491616,82.965462,84.639297,-2.63528,116.721153,84.63929,-2.63528,116.721153,A_StateManager_2.ScreenWidget,2244.858887,2244.858887,0.0,0,0.0,-0.033249,-0.026642,0.999084,32.754227,2.090958,-33.324783,0.0,0.0,0.0,0.979911,-0.033249,-0.026642,0.999084,32.754547,2.090973,-33.324844,2.877075,0.499644,0.56768,0.1,0.036316,-0.019577,0.999146,-20.009857,0.995193,-23.377045,3.290131,0.144359,0.487345,0.0,0.0
7.236,161,2021.11.24,13.29.20.402,2,0,0,0,0,,0,451.842377,448.742462,1.690318,-0.843549,116.186615,-0.667342,1.508536,-2.162642,82.949821,84.639297,-1.214044,116.138947,84.63929,-1.214045,116.138947,A_StateManager_2.ScreenWidget,2273.269287,2273.269287,0.0,0,0.0,0.034195,-0.025024,0.9991,-18.81189,1.012772,-23.57811,0.0,0.0,0.0,0.998754,-0.032547,-0.024017,0.999176,32.799774,2.06662,-33.248505,2.922424,0.497906,0.567426,0.082235,0.035736,-0.02504,0.999039,-20.010742,0.988281,-23.353485,3.266296,0.144563,0.488268,0.0,0.0
7.269,161,2021.11.24,13.29.20.435,2,0,0,0,0,,0,472.145782,440.425201,1.693723,-0.817835,116.174973,-0.660807,1.413842,-1.904927,83.134613,84.63929,-6.421001,116.14003,84.63929,-6.421001,116.14003,A_StateManager_2.ScreenWidget,2122.964111,2122.964111,0.0,0,0.0,0.034317,-0.022736,0.999146,-17.912201,1.028625,-23.730896,0.0,0.0,0.0,0.989016,-0.033295,-0.024124,0.999146,32.822861,2.04007,-33.189377,2.888626,0.497248,0.567758,0.160899,0.037109,-0.022675,0.999039,-20.009308,0.986816,-23.339935,3.271301,0.144316,0.487797,0.0,0.0
7.303,161,2021.11.24,13.29.20.469,2,0,0,0,0,,0,397.760651,440.440704,1.698087,-0.800622,116.161896,-0.634121,1.310659,-1.767266,83.117645,84.639297,-6.213506,116.149513,84.63929,-6.213506,116.149513,A_StateManager_2.ScreenWidget,2117.943848,2117.943848,0.0,0,0.0,0.000336,-0.021973,0.999756,5.152985,1.501038,-28.006058,0.0,0.0,0.0,0.999418,-0.037796,-0.02681,0.998917,32.881607,2.169312,-33.527847,2.956573,0.495701,0.567021,0.170138,0.034821,-0.017578,0.999237,-19.910858,0.896988,-23.014938,3.303589,0.142332,0.487143,0.0,0.0
7.336,161,2021.11.24,13.29.20.502,2,0,0,0,0,,0,400.724884,440.576172,1.702973,-0.803304,116.145912,-0.566797,1.229646,-1.690352,82.973274,84.63929,-3.278915,116.094147,84.63929,-3.278915,116.094147,A_StateManager_2.ScreenWidget,2189.556641,2189.556641,0.0,0,0.0,0.009155,-0.022324,0.999695,1.081345,1.403915,-27.18309,0.0,0.0,0.0,0.991934,-0.027557,-0.027237,0.999237,32.893387,2.169617,-33.530365,2.904922,0.493832,0.567038,0.254288,0.033386,-0.019073,0.999252,-19.899597,0.898911,-22.996887,3.257904,0.142268,0.48714,0.0,0.0
7.37,161,2021.11.24,13.29.20.536,2,0,0,0,0,,0,442.647614,439.785217,1.708235,-0.808239,116.136673,-0.536766,1.152103,-1.684703,82.99305,84.639282,-4.007005,115.902084,84.63929,-4.007005,115.902084,A_StateManager_2.ScreenWidget,2167.539551,2167.539551,0.0,0,0.0,0.010056,-0.021683,0.99971,1.994019,1.41925,-27.345032,0.0,0.0,0.0,0.998237,-0.028534,-0.026428,0.999237,32.90686,2.15535,-33.490555,2.90535,0.493506,0.567021,0.171974,0.037384,-0.018311,0.99913,-19.893494,0.898056,-22.993744,3.213654,0.141328,0.486961,0.0,0.0
7.403,161,2021.11.24,13.29.20.569,2,0,0,0,0,,0,432.246338,437.041473,1.71281,-0.817001,116.123894,-0.490991,1.065544,-1.673044,82.990837,84.639282,-4.073504,115.852173,84.63929,-4.073505,115.852173,A_StateManager_2.ScreenWidget,2165.742432,2165.742432,0.0,0,0.0,0.013748,-0.022522,0.999649,-5.87619,1.273544,-25.824661,0.0,0.0,0.0,1.0,-0.037979,-0.018402,0.9991,32.823608,2.078629,-33.176926,2.818146,0.498006,0.565353,0.330243,0.032608,-0.024017,0.999176,-19.99501,0.979828,-23.142349,3.231705,0.145491,0.486601,0.020604,0.0
7.437,161,2021.11.24,13.29.20.603,2,0,0,0,0,,0,431.296326,436.328461,1.719074,-0.814152,116.114594,-0.495099,1.006982,-1.649672,82.996368,84.639297,-4.343571,115.694473,84.63929,-4.343571,115.694473,A_StateManager_2.ScreenWidget,2158.443359,2158.443359,0.0,0,0.0,-0.08017,-0.028015,0.996384,-14.546844,1.140213,-24.104996,0.0,0.0,0.0,0.991624,-0.143021,-0.014481,0.989609,32.135788,2.082199,-33.283997,2.836304,0.537813,0.566131,0.298708,-0.072037,-0.029755,0.996948,-20.563248,1.018814,-22.922012,3.323563,0.184669,0.485185,0.0,0.0
7.47,161,2021.11.24,13.29.20.636,2,0,0,0,0,,0,427.438232,434.075592,1.725374,-0.810814,116.105942,-0.5247,0.930613,-1.583399,83.034859,84.639282,3.558907,115.117729,84.63929,3.558907,115.117729,A_StateManager_2.ScreenWidget,2366.175293,2366.175293,0.0,0,0.0,-0.109741,-0.015442,0.993835,11.334961,1.647919,-29.200546,0.0,0.0,0.0,0.986141,-0.139801,-0.015076,0.990051,32.125916,2.069778,-33.260773,2.858566,0.537646,0.566433,0.315478,-0.06337,-0.015991,0.997849,-20.613876,0.999664,-22.961334,3.092682,0.184928,0.483591,0.0,0.0
7.503,161,2021.11.24,13.29.20.669,2,0,0,0,0,,0,540.33075,425.836395,1.731399,-0.80961,116.093445,-0.494338,0.861779,-1.498154,83.200096,84.63929,6.157049,116.035164,84.639282,6.157047,116.035164,A_StateManager_2.ScreenWidget,2432.607666,2432.607666,0.0,0,0.0,-0.067429,-0.01828,0.997543,-20.620544,0.999664,-22.961349,0.0,0.0,0.0,0.993468,-0.137863,-0.008743,0.990402,32.133636,2.341843,-34.32225,2.891281,0.537192,0.566433,0.50751,-0.067429,-0.01828,0.997543,-20.620651,0.999664,-22.961334,3.176773,0.185896,0.484093,0.0,0.0
7.536,161,2021.11.24,13.29.20.702,2,0,0,0,0,,0,577.447083,438.942596,1.734783,-0.808442,116.084137,-0.478137,0.818489,-1.41923,82.98114,84.639282,2.735726,115.693962,84.63929,2.735726,115.693962,A_StateManager_2.ScreenWidget,2338.60498,2338.60498,0.0,0,0.0,-0.065582,-0.018036,0.997681,-20.625565,1.00145,-22.961594,0.0,0.0,0.0,0.993621,-0.136688,-0.005692,0.990585,32.137222,2.349457,-34.326691,2.850525,0.536952,0.565699,0.582283,-0.065582,-0.018036,0.997681,-20.626724,1.001419,-22.961334,3.10376,0.185791,0.483919,0.0,0.0
7.569,161,2021.11.24,13.29.20.735,2,0,0,0,0,,0,528.571045,434.068298,1.743792,-0.801241,116.073814,-0.462847,0.823605,-1.346933,82.969749,84.639282,2.693511,115.754555,84.63929,2.693512,115.754555,A_StateManager_2.ScreenWidget,2334.468994,2334.468994,0.0,0,0.0,-0.092102,-0.012436,0.995667,-0.665115,1.514542,-27.261871,0.0,0.0,0.0,1.0,-0.135376,-0.0047,0.990768,32.139511,2.351028,-34.337372,2.849045,0.536677,0.565583,0.494283,-0.065689,-0.01712,0.997681,-20.627167,1.005524,-22.956345,3.107559,0.185844,0.483588,0.02005,0.0
7.603,161,2021.11.24,13.29.20.769,2,0,0,0,0,,0,527.968018,434.933899,1.755077,-0.791895,116.081551,-0.365356,0.780827,-1.240469,83.091179,84.639282,5.068809,116.145729,84.639282,5.068809,116.145729,A_StateManager_2.ScreenWidget,2394.501221,2394.501221,0.0,0,0.0,-0.095413,-0.009705,0.995377,2.409592,1.595184,-27.910324,0.0,0.0,0.0,1.0,-0.133438,-0.001282,0.991043,32.144684,2.352219,-34.32225,2.834976,0.536225,0.564847,0.684401,-0.065842,-0.016235,0.997696,-20.626724,1.008682,-22.942886,3.111771,0.185896,0.48323,0.011195,0.0
7.636,161,2021.11.24,13.29.20.802,2,0,0,0,0,,0,561.900818,440.522095,1.757815,-0.77821,116.076469,-0.328255,0.710415,-1.136117,83.119827,84.63929,5.511001,116.190247,84.639282,5.511001,116.190247,A_StateManager_2.ScreenWidget,2401.956787,2401.956787,0.0,0,0.0,-0.094604,-0.010208,0.995453,2.548645,1.591782,-27.904755,0.0,0.0,0.0,0.993493,-0.13237,-0.000732,0.991196,32.154648,2.341568,-34.277527,2.820648,0.535725,0.564683,0.654425,-0.064957,-0.017624,0.997726,-20.624588,1.004913,-22.916656,3.091751,0.185742,0.483337,0.0,0.0
7.669,161,2021.11.24,13.29.20.835,2,0,0,0,0,,0,568.217834,441.158081,1.76394,-0.760555,116.065643,-0.355071,0.670253,-1.061249,83.116745,84.63929,5.569373,116.114426,84.639282,5.569373,116.114426,A_StateManager_2.ScreenWidget,2399.144775,2399.144775,0.0,0,0.0,-0.167358,-0.008682,0.985855,27.7229,2.295258,-33.517029,0.0,0.0,0.0,0.994466,-0.173508,-0.008011,0.984787,31.891129,2.419418,-34.493454,2.740616,0.551468,0.565343,0.563895,-0.095245,-0.01651,0.995316,-20.849991,0.848495,-22.138565,3.05899,0.200612,0.481867,0.0,0.0
7.703,161,2021.11.24,13.29.20.869,2,0,0,0,0,,0,569.051758,440.074921,1.764773,-0.742579,116.058182,-0.300077,0.587519,-0.925337,83.841339,84.639282,11.952872,116.164246,84.639282,11.952873,116.164246,A_StateManager_2.ScreenWidget,2565.122803,2565.122803,0.0,0,0.0,-0.101105,-0.020081,0.994659,-18.774323,0.849258,-22.392761,0.0,0.0,0.0,0.98899,-0.180267,-0.005905,0.983597,31.899826,2.235672,-33.774277,2.777435,0.551937,0.56446,0.629947,-0.097855,-0.02066,0.99498,-20.849106,0.792496,-21.926773,3.003815,0.201749,0.482589,0.0,0.0
7.736,161,2021.11.24,13.29.20.902,2,0,0,0,0,,0,660.244568,440.786621,1.766403,-0.717986,116.039467,-0.248916,0.521328,-0.794257,83.196335,84.639282,6.546727,115.070488,84.639282,6.546727,115.070488,A_StateManager_2.ScreenWidget,2415.893311,2415.893311,0.0,0,0.0,-0.101196,-0.024887,0.994553,-20.825272,0.811142,-21.938629,0.0,0.0,0.0,0.995445,-0.181564,-0.003143,0.983368,31.910583,2.329178,-34.130875,2.782776,0.551838,0.564287,0.631062,-0.101166,-0.024902,0.994553,-20.84584,0.810547,-21.933868,3.001541,0.202168,0.48279,0.0,0.0
7.769,161,2021.11.24,13.29.20.935,2,0,0,0,0,,0,583.013916,425.16153,1.770079,-0.688827,116.032936,-0.238865,0.49148,-0.636873,83.219315,84.63929,6.813405,114.667206,84.639282,6.813404,114.667206,A_StateManager_2.ScreenWidget,2417.262451,2417.262451,0.0,0,0.0,-0.10022,-0.025681,0.994629,-20.528412,0.830078,-22.000214,0.0,0.0,0.0,1.0,-0.182449,-0.005096,0.9832,31.924408,2.327972,-34.088425,2.800232,0.551438,0.564229,0.721215,-0.099731,-0.025803,0.994675,-20.840057,0.821167,-21.928391,2.999176,0.201749,0.482541,0.053648,0.0
7.802,161,2021.11.24,13.29.20.968,2,0,0,0,0,,0,586.823608,419.40036,1.778238,-0.645113,116.034485,-0.150895,0.438512,-0.397501,83.238258,84.63929,7.123634,114.517891,84.639282,7.123633,114.517891,A_StateManager_2.ScreenWidget,2418.633789,2418.633789,0.0,0,0.0,-0.266678,-0.029648,0.963318,30.71904,2.452179,-33.969009,0.0,0.0,0.0,0.997611,-0.267014,-0.029877,0.963226,31.251968,2.466934,-34.085449,2.759796,0.588265,0.563777,0.555268,-0.234039,-0.007065,0.972198,-21.497513,1.006424,-22.56131,3.10643,0.244643,0.480235,0.0,0.0
7.836,161,2021.11.24,13.29.21.002,2,0,0,0,0,,0,591.255432,417.267273,1.787789,-0.589931,116.027023,-0.07285,0.371098,-0.013662,85.985779,84.639275,22.324783,114.002029,84.639275,22.324783,114.002029,A_StateManager_2.ScreenWidget,2810.860352,2810.860352,0.0,0,0.0,-0.382813,-0.01004,0.923767,30.661942,2.225342,-34.242874,0.0,0.0,0.0,0.985075,-0.383286,-0.009979,0.923569,30.914673,2.231094,-34.298264,2.735474,0.618675,0.572732,0.769227,-0.2827,-0.023499,0.958908,-22.035187,1.025558,-22.695221,3.038162,0.270003,0.484052,0.0,0.0
7.869,161,2021.11.24,13.29.21.035,2,0,0,0,0,,0,808.414734,409.897827,1.792064,-0.52464,116.011452,0.047568,0.282538,0.461519,89.983841,84.639259,34.592121,115.515938,84.639267,34.592117,115.515938,A_StateManager_2.ScreenWidget,3117.749023,3117.749023,0.0,0,0.0,-0.319809,-0.014969,0.947357,-3.410187,1.446075,-26.78009,0.0,0.0,0.0,0.998088,-0.372086,-0.010132,0.928131,30.944595,2.225159,-34.286316,2.768524,0.615757,0.572689,0.884641,-0.291046,-0.017578,0.956543,-22.032455,1.023773,-22.711288,3.139145,0.271238,0.483475,0.0,0.0
7.902,161,2021.11.24,13.29.21.068,2,0,0,0,0,,0,983.662415,431.525085,1.809947,-0.45532,115.996277,0.132623,0.198888,0.966739,87.941284,84.639275,29.072206,114.948967,84.639267,29.072203,114.948967,A_StateManager_2.ScreenWidget,2949.926758,2949.926758,0.0,0,0.0,-0.320038,-0.013123,0.947296,-2.155121,1.469727,-27.040131,0.0,0.0,0.0,1.0,-0.374527,-0.00882,0.92717,30.964325,2.231903,-34.273651,2.763092,0.615433,0.572164,1.0,-0.28685,-0.015671,0.95784,-22.016876,1.01265,-22.702179,3.163376,0.270049,0.483412,0.029362,0.049064
