ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade amplitude,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Equal?,AngularDisp,DiffType
188,2,first,7,1,8.247000000000014,0,0.16447826086957573,0.15566666666668041,0.9565217391304348,0.5882352941176471,0.04953333333332539,20.7243294661475,256.16396694864244,-0.12286609958506234,0.31426949999999987,1.1160878385488455,0.35134396158574144,0,120,m
188,3,second,7,1,5.298000000000002,0,0.21391666666666728,0.2335000000000047,1.0,1.0,0.054928571428572034,20.36232832741851,209.93334333786225,-0.03229827463054177,0.4840239999999997,1.4566029633241786,0.4594662500595375,0,120,m
189,2,second,7,0,1.253,1,0.19499999999999673,0.0,0.5,0.0,0.0324999999999988,14.89171135198918,275.7636519185994,0.033850669999999805,0.0722050000000002,1.9612238724506215,0.7315102033169513,0,120,m
189,3,first,7,0,2.421999999999997,1,0.2463333333333324,0.32600000000000284,0.8888888888888888,0.8888888888888888,0.03620000000000012,17.05079984480594,282.6657016421774,-0.09595935454545433,0.1105574999999997,0.7703108127199926,0.28453938966669123,0,120,m
190,2,first,7,1,40.339,0,0.19169230769231277,0.20191666666666205,0.8974358974358975,0.1777777777777778,0.05153703703703466,19.64104106545592,213.86002561043037,0.005213418174342162,0.2695694999999997,3.72584722108084,0.9327989900544765,0,120,m
190,3,second,7,1,5.676000000000002,0,0.22349999999999995,0.1680000000000028,1.0,0.8,0.0448333333333342,15.646511339554339,190.5028099536806,-0.20740857783018846,0.2805559999999998,2.7207304706384194,0.9894024238873088,0,120,m
191,2,second,7,1,3.8499999999999934,0,0.2446666666666633,0.1550000000000011,0.6666666666666666,0.6666666666666666,0.0498000000000047,22.93768372659039,226.00458656125693,-0.10124790000000039,0.27953349999999977,1.0591650434823683,0.36083073479958205,0,120,m
191,3,first,7,1,4.336000000000013,0,0.2152222222222231,0.0,0.8888888888888888,1.0,0.05649999999999913,23.338423666062337,237.86216268240912,-0.3358209136904759,0.4581225,2.7450255999429887,0.5495531009525574,0,120,m
192,2,first,7,1,11.105000000000018,0,0.26344000000000617,0.2807999999999993,0.96,0.0,0.06523076923077237,29.474189091584858,236.24898045202852,0.18677286533957874,0.27630649999999957,1.819320932147685,0.5078312901400528,0,120,m
192,3,second,7,1,12.049999999999995,0,0.21825925925926007,0.26020000000000176,0.7407407407407407,0.8148148148148148,0.05337500000000212,24.956379420820493,226.65695193261246,0.09599390127388541,0.5688249999999999,4.565318599500299,1.7916751299838205,0,120,m
193,2,second,7,1,6.264999999999986,0,0.16961111111110616,0.1449999999999818,0.8888888888888888,0.4444444444444444,0.045249999999999284,26.879849254260424,241.85636364732662,0.22289651481481476,0.15182499999999974,3.3836679311356903,0.8179752745933555,0,120,m
193,3,first,7,0,15.257000000000003,1,0.19602564102564238,0.18463636363636607,0.9230769230769231,0.26315789473684204,0.038374999999998896,17.43099187751476,222.95766428035242,0.04354408096828052,0.2734380000000004,5.78348260699619,5.372688424743833,0,120,m
194,2,first,7,1,6.606999999999999,0,0.24056249999999485,0.1979999999999933,0.625,1.0,0.040769230769225354,17.86765238481691,249.3698800615364,-0.00603779527559053,0.5137705000000001,0.8640141257552203,0.2956922653155138,0,120,m
194,3,second,7,1,6.509,0,0.2911176470588232,0.26650000000000146,0.9411764705882353,0.875,0.04293333333333461,15.582985671540293,202.57673714652373,-0.27181749606299205,0.554459,1.0295317648056477,0.35828816754159465,0,120,m
196,2,first,7,0,19.807000000000016,1,0.2748928571428613,0.4075000000000273,0.5714285714285714,0.2857142857142857,0.05321621621622063,17.686698853605353,204.01281480504446,0.11341388364779881,0.38443750000000054,8.812881153240237,3.084593037806319,0,120,m
196,3,second,7,1,13.10199999999999,0,0.2121785714285707,0.2089999999999996,0.6428571428571429,0.6428571428571429,0.054678571428569835,21.71526212603476,254.7063610119931,0.23857601901140707,0.32492800000000027,0.9785948525355104,0.386537577287747,0,120,m
197,2,second,7,1,10.21799999999999,0,0.23299999999999582,0.3109999999999928,0.8421052631578947,0.15384615384615385,0.05303448275862005,16.563509986439485,230.283090342602,0.014466055294117501,0.1847150000000001,0.7383870436041996,0.260758160830549,0,120,m
197,3,first,7,1,8.229,0,0.1795000000000024,0.15550000000000883,0.7777777777777778,0.1333333333333333,0.05523076923076864,20.116477866488317,225.26422993900798,-0.13374175421348303,0.2879484999999997,3.8297022682881328,5.1016904662484,0,120,m
199,2,second,7,1,7.414999999999992,0,0.2746923076923075,0.0,0.6153846153846154,0.33333333333333326,0.05776923076923109,25.26051252729509,246.31090113759504,-0.2330823117529878,0.3084559999999996,1.1253503029949896,0.35899852750109407,0,120,m
199,3,first,7,1,12.239000000000004,0,0.18429411764705955,0.16216666666666762,0.8235294117647058,0.9696969696969697,0.04488000000000053,19.667746843277612,270.3732065156703,-0.4825857451193054,0.3040085000000002,1.7035645186569182,0.6457066068155205,0,120,m
201,2,second,7,1,9.446999999999974,0,0.25547058823529767,0.18324999999999744,0.9411764705882353,0.16666666666666663,0.04711764705881941,20.72364861088519,274.14339729888707,0.13113325842696627,0.1651455,1.188559001546123,0.4772983994892005,0,120,m
201,3,first,7,1,6.111999999999995,0,0.2325000000000005,0.2579999999999977,1.0,0.6666666666666666,0.05220000000000087,21.311396071394704,267.73049095157495,0.13187260321100916,0.2791744999999998,1.525545337896642,0.5430582340195731,0,120,m
202,2,first,7,1,8.146999999999991,0,0.22160000000000077,0.0,0.8,0.33333333333333326,0.0436923076922889,17.594946536353042,212.00309165978175,0.13747000701754405,0.4348524999999998,1.0512495578866339,0.3238496335185382,0,120,m
202,3,second,7,1,7.233999999999995,0,0.1844347826086961,0.1591666666666687,0.8695652173913043,0.6086956521739131,0.06030000000000011,26.89304811999556,247.63119978534755,0.381215892733564,0.2767939999999998,0.9245785416693156,0.3081731332649409,0,120,m
204,2,first,7,1,4.557999999999993,0,0.20742857142857116,0.0,0.5714285714285714,0.0,0.05800000000000215,19.671451810835165,192.2752937099758,0.062481976470588486,0.4222869999999998,2.0882539987590647,0.5381188936039998,0,120,m
204,3,second,7,0,5.609000000000009,1,0.27508333333333496,0.4774999999999956,0.8333333333333334,0.36363636363636365,0.04727272727272655,25.525935190346374,282.4336975835472,0.38911619130434766,0.3133005000000004,1.8170536808858344,0.4949526216939022,0,120,m
206,2,first,7,1,5.985000000000014,0,0.1870000000000023,0.1340000000000003,0.6666666666666666,0.33333333333333326,0.05609999999999995,22.453022949918132,249.58762121934132,0.38887769741697414,0.6922005000000001,0.8884257098615485,0.3267103672216416,0,120,m
206,3,second,7,1,4.6569999999999965,0,0.1665833333333323,0.15249999999999717,0.6666666666666666,0.5,0.05109999999999881,17.391724109818618,207.6598316458407,-0.092487820351759,0.5065690000000003,1.2436898532232679,0.5546472497650634,0,120,m
207,2,second,7,1,7.514999999999986,0,0.23831249999999748,0.5,0.625,0.6666666666666666,0.05169230769230522,22.87639061565911,228.5852519717519,-0.029644231250000062,0.5204775000000001,1.1715775752264979,0.46328618480032824,0,120,m
207,3,first,7,1,6.52000000000001,0,0.27193749999999905,0.21050000000000674,1.0,0.9333333333333333,0.04249999999999835,23.463839856052715,297.72183795054895,-0.20887392599278012,0.3617935000000001,1.9920329426468912,0.7685982894590416,0,120,m
208,2,first,7,0,6.617999999999995,1,0.16875000000000281,0.1409999999999911,0.875,0.4,0.04463636363636227,19.955962779592465,241.87804728880593,0.01228980753968268,0.2843629999999999,0.9424203518960894,0.3478993718158245,0,120,m
208,3,second,7,1,6.963999999999999,0,0.14350000000000301,0.12250000000000227,1.0,0.6,0.05042105263157807,18.388300020887495,223.32903385741812,0.0771153815789471,0.4207769999999992,7.674866065058653,2.0405454335161064,0,120,m
209,2,second,7,1,6.382000000000005,0,0.23524999999999352,0.2886666666666618,0.6666666666666667,0.4444444444444444,0.05666666666666719,17.073549537564055,201.29461512563228,0.06588645434782608,0.18567649999999952,5.8080639040931015,1.5328374050350027,0,120,m
209,3,first,7,1,4.717000000000013,0,0.22909090909090998,0.34500000000000125,0.9090909090909091,0.5454545454545454,0.04190909090909201,17.65966743683712,232.6794607293017,-0.10444599999999969,0.3216014999999998,1.5724374914105241,0.5156177487735768,0,120,m
210,2,first,7,0,17.328000000000003,1,0.23104444444444613,0.17314285714286368,0.7555555555555555,0.3846153846153846,0.05333333333333473,20.910194208814797,207.95709676295826,0.13352705146036184,0.18102250000000009,2.144846046922226,0.6984219718607557,0,120,m
210,3,second,7,1,5.86399999999999,0,0.1796666666666687,0.17033333333333658,0.8888888888888888,0.8888888888888888,0.052625000000000775,18.657678541661653,208.37243756563748,-0.16989437977099253,0.5188749999999999,15.823055766048714,4.702906617129194,0,120,m
212,2,first,7,1,5.922999999999973,0,0.24964285714285747,0.34433333333333377,1.0,0.5,0.043000000000002245,22.292362204948212,299.9938130292084,-0.09857390236686406,0.3103335,0.812752467451777,0.28440394294847887,0,120,m
212,3,second,7,1,5.664000000000009,0,0.264615384615385,0.4199999999999946,0.9230769230769231,0.7692307692307692,0.036285714285715955,16.94473396509806,252.577712672834,-0.23629877294685986,0.5895155000000001,0.961739793682454,0.3445024318336852,0,120,m
213,2,second,7,1,14.798000000000002,0,0.2425277777777792,0.2372857142857307,0.9444444444444444,0.3076923076923077,0.04580769230768908,19.30826144443823,235.68761592403996,0.13498052963671092,0.2093045000000001,1.1768538484545938,0.38591950126961666,0,120,m
213,3,first,7,1,15.471000000000004,0,0.18417647058823594,0.17411111111111188,1.0,0.7878787878787878,0.06882608695652224,18.984608792533344,218.7626917346613,-0.0008386126984124303,0.4404145000000001,8.014206307814284,8.257551824235998,0,120,m
214,2,first,7,1,5.686000000000007,0,0.24692307692306661,0.0,0.46153846153846156,0.5,0.04149999999999915,15.993058908136613,225.48943161187003,0.0075935228215767165,0.2293239999999995,0.9541730493487312,0.3545921660118072,0,120,m
214,3,second,7,1,3.887000000000001,0,0.2015454545454573,0.23300000000000137,0.9090909090909091,1.0,0.029999999999997133,11.951347046776785,239.1360367794386,-0.15115219034090957,0.47258000000000017,0.7201848324178721,0.27530589206477507,0,120,m
215,2,second,7,1,5.236999999999995,0,0.18142857142857285,0.3779999999999859,1.0,0.18181818181818188,0.03555555555554842,17.581677908476546,241.3324665588764,0.08707692361111073,0.3980715000000003,0.8201607333711131,0.2976757812164371,0,120,m
215,3,first,7,1,3.442999999999998,0,0.23777777777777903,0.2673333333333356,0.8888888888888888,0.5,0.044125000000002815,17.609691854477695,232.3601880433561,-0.014873257812500297,0.319954,0.6611437146629826,0.2825446014405128,0,120,m
216,2,first,7,0,8.045999999999992,1,0.19264705882353472,0.2780000000000129,0.8235294117647058,0.36363636363636365,0.045375000000004044,18.815500782247984,220.64367111017222,0.1118994290123457,0.13199549999999988,1.0006836295066537,0.3567516891968229,0,120,m
216,3,second,7,1,4.597999999999999,0,0.2016250000000008,0.2294000000000011,0.5,1.0,0.05242857142857203,16.23809667507576,219.30288419286444,-0.2541454833333332,0.32507399999999986,1.992879790212818,0.8841487009780608,0,120,m
217,2,second,7,1,5.661000000000001,0,0.2011428571428553,0.2669999999999959,0.5714285714285714,0.25,0.04200000000000284,21.430582892868827,281.05298397778034,0.2780600638297873,1.1341405,0.8089937844394585,0.31688868259214825,0,120,m
217,3,first,7,1,4.775000000000006,0,0.18679999999999997,0.17360000000000395,0.6666666666666666,0.6666666666666666,0.03384615384615445,12.727403931945398,249.0261631557041,-0.06562178935185096,0.6107179999999999,1.7671870350815173,1.3862389681334353,0,120,m
218,2,first,7,1,11.883999999999958,0,0.22783333333333644,0.3225000000000051,0.8888888888888888,0.16666666666666663,0.04276190476190319,21.556653002280015,221.05756451690618,-0.015222833557951536,0.2200394999999999,1.194636315507969,0.42711443562827384,0,120,m
218,3,second,7,1,6.753,0,0.1547857142857154,0.1109999999999971,1.0,0.6153846153846154,0.04768750000000295,22.106486687956398,235.62240871190352,-0.1304697345132744,0.31798599999999927,1.6385848961335268,0.4986218504835117,0,120,m
100,2,first,8,1,5.463000000000008,1,0.3443846153846168,0.1440000000000054,0.7692307692307693,0.8,0.05542857142857518,22.62137529509428,182.74266625194403,-0.08186233191489353,0.1145169999999997,1.0586742041088708,0.4122308864752833,1,80,e
100,3,second,8,1,3.030000000000001,1,0.23000000000000043,0.0,1.0,0.6666666666666667,0.04814285714285758,20.204711218296236,182.4343775322973,-0.20655600000000027,0.2736130000000001,11.764649293240478,9.504900803235568,1,80,e
102,2,first,8,0,17.28,0,0.2990249999999996,0.2540000000000049,0.75,0.96,0.057130434782608354,23.17220145503015,202.31448320935718,0.2062358631578947,0.2588040000000001,0.9643181185079465,0.42341182396547766,1,80,e
102,3,second,8,1,4.628999999999991,1,0.19871428571428443,0.21499999999999866,0.8571428571428571,0.7142857142857142,0.0624545454545439,28.931733622755416,233.92885907988185,0.2138073031088081,0.5024645000000003,1.2248370579160894,0.6547095656169283,1,80,e
103,2,second,8,1,10.006,1,0.27530769230769453,0.0,0.7692307692307693,0.7272727272727273,0.040533333333332124,20.771374661200124,228.9834736919464,0.10587132387862797,0.32929999999999987,0.7625338149196784,0.3278489004417986,1,80,e
103,3,first,8,1,6.576000000000022,1,0.23511764705882432,0.29633333333335554,0.8235294117647058,0.8235294117647058,0.046444444444457736,28.520671481663687,247.26334256060858,-0.10968319454545396,0.4682005,5.37810559161713,2.051268125271003,1,80,e
105,2,second,8,0,4.728999999999999,0,0.18885714285714222,0.0,0.7142857142857143,0.4,0.040916666666664804,15.237863354302759,216.6910680773797,-0.040855799065420466,0.2161404999999997,0.8943440549618791,0.3703152066674873,1,80,e
105,3,first,8,0,7.073999999999984,0,0.19970588235293923,0.20919999999999556,0.8235294117647058,0.875,0.04881249999999855,15.240844695767354,159.68939473393766,-0.11669252999999938,0.4229965,8.214260299739832,2.627451717383495,1,80,e
106,2,first,8,1,20.08499999999998,1,0.22010869565217484,0.2004000000000019,0.782608695652174,0.4,0.03581250000000041,15.061364905095445,234.5583397858207,0.21153157882069767,0.2332454999999998,2.108214777830336,0.5378893974219816,1,80,e
106,3,second,8,1,10.490000000000007,1,0.18732000000000085,0.18777777777778062,0.56,0.6399999999999999,0.04466666666666832,19.15165884095936,262.60292093219044,-0.213983606575964,0.38815299999999997,4.796773047863934,1.6125879782180843,1,80,e
107,2,second,8,0,4.26400000000001,0,0.2760000000000023,0.1330000000000026,0.8571428571428572,0.5,0.04785714285714089,20.73347736716598,194.26472054779038,0.09558031976744157,0.5788274999999995,1.1076288031303885,0.3632282899967179,1,80,e
107,3,first,8,0,2.244,0,0.17974999999999136,0.0,0.5,1.0,0.04999999999999998,19.786809459651373,193.8601643690435,-0.2319116107594934,0.4494474999999998,1.0108514519342944,0.386315537614559,1,80,e
108,2,first,8,1,18.969,1,0.27581818181818174,0.20529999999999973,0.9545454545454546,0.64,0.04642857142857078,24.41205290593329,231.74428798233808,0.15811688583333355,0.2546844999999998,0.8489653623606317,0.3255930866265389,1,80,e
108,3,second,8,1,4.151999999999987,1,0.24030000000001336,0.19100000000003084,1.0,0.6666666666666666,0.04044444444444804,25.53058271682997,256.45617285855326,-0.12001932615894041,0.4961700000000001,0.8855391421913953,0.2855298894219819,1,80,e
109,2,second,8,1,8.739999999999995,1,0.2517500000000009,0.0,0.7,0.9090909090909091,0.05053333333333109,28.842625182711497,243.8076656936883,0.03676138246268644,0.42242449999999987,0.8700101047485191,0.3223889787665197,1,80,e
109,3,first,8,1,3.0319999999999823,1,0.157166666666671,0.1000000000000085,0.0,0.8,0.04018181818181233,20.783216182484605,260.6565612562357,-0.12630873308270682,0.5943750000000002,0.9603921785587943,0.3929388692688622,1,80,e
110,2,first,8,1,7.204999999999984,1,0.1794444444444454,0.1330000000000097,0.6666666666666666,0.75,0.04300000000000064,20.557500532431014,243.03378177946882,-0.010598320967741994,0.169655,1.3088776623325367,0.3509065782744331,1,80,e
110,3,second,8,1,8.477000000000032,1,0.17980000000000013,0.17439999999999709,1.0,0.631578947368421,0.040894736842107496,16.050334926475077,188.96829292331526,-0.1533840917159768,0.2713164999999993,2.239645735418863,0.649854420707088,1,80,e
111,2,second,8,1,5.265000000000001,1,0.21727272727272665,0.12750000000000475,0.9090909090909091,0.0,0.04118181818181969,13.18565456342799,286.9598227611805,0.007451490683230125,0.3507999999999999,0.9978027096839053,0.37921520284774657,1,80,e
111,3,first,8,1,5.420999999999992,1,0.24320000000000164,0.22549999999999665,0.3999999999999999,0.4,0.06600000000000067,15.89062209140014,201.60702725650208,0.21455759259259277,0.7116704999999998,7.2712885876905595,1.482299003800323,1,80,e
112,2,first,8,1,2.3870000000000005,1,0.14250000000000304,0.1000000000000085,1.0,0.5,0.04150000000000183,17.181541349074145,240.07590846879106,0.019189842391304644,0.4878765000000004,1.0294526856579571,0.35146142503306327,1,80,e
112,3,second,8,1,1.6890000000000214,1,0.16650000000000625,0.0,0.0,1.0,0.04919999999999899,24.335273938921368,317.37150967547063,-0.21301229220779258,0.5073020000000001,1.8598311376124534,0.42725677760664066,1,80,e
158,2,first,8,1,6.893000000000001,1,0.22466666666667298,0.2660000000000195,0.6666666666666666,0.6666666666666667,0.0452727272727212,20.53488026422046,263.61316285202616,0.17758423655914002,0.28348499999999976,0.8252492429370751,0.3052344533121393,1,80,e
158,3,second,8,1,3.298000000000002,1,0.24742857142856725,0.2330000000000041,0.8571428571428572,0.5714285714285714,0.04466666666667147,14.565918768240387,248.09036258433912,0.050910759999999874,0.2631760000000004,0.7962114901434793,0.3217385546630188,1,80,e
159,2,second,8,1,2.9989999999999952,1,0.18712500000000265,0.1000000000000014,0.75,0.0,0.050000000000000655,23.321777425730513,267.2108373069893,0.17115371428571421,0.21156300000000042,2.65187322732354,0.6526685932713198,1,80,e
159,3,first,8,1,3.665000000000021,1,0.2427142857142834,0.0,0.8571428571428572,0.33333333333333326,0.07628571428571307,26.89078192645452,234.57859388293906,0.08082867117117119,0.3121420000000001,0.8970359299623851,0.30335816957951667,1,80,e
160,2,first,8,1,13.159999999999997,1,0.17827586206896656,0.166000000000011,0.48275862068965525,0.9090909090909091,0.055523809523812036,21.236376247352865,258.09830803652557,0.2953906067774935,0.38323199999999963,0.7051309694580057,0.315647246885507,1,80,e
160,3,second,8,1,23.22399999999999,1,0.18024489795918638,0.17700000000000557,0.9795918367346939,0.9583333333333334,0.057807692307695,18.873796799342962,226.7953964488626,-0.10381208823529392,0.38906850000000043,5.0215005192657864,2.748301670391846,1,80,e
161,2,second,8,1,1.7990000000000066,1,0.23349999999999227,0.0,0.0,,0.04950000000000007,18.006563641436376,201.73710848650813,-0.0504824181818182,0.2143169999999997,2.423673428263807,0.4699676396184297,1,80,e
161,3,first,8,1,1.8329999999999984,1,0.410333333333341,0.4650000000000034,0.6666666666666666,0.6666666666666667,0.05799999999999622,20.672182202226004,189.4581163753063,0.04098666964285743,0.49021149999999997,3.2541505185231405,0.5965123385183849,1,80,e
166,2,first,8,0,4.465999999999994,0,0.21209090909090955,0.16649999999999204,0.9090909090909092,0.0,0.05629999999999451,23.207678004925253,273.33603118729377,-0.22611336666666657,0.8318400000000001,0.6566282691802988,0.2721772538837997,1,80,e
166,3,second,8,1,2.231000000000023,1,0.2533999999999935,0.2330000000000041,0.8,0.8,0.06640000000000436,22.673448839276436,222.63717012830276,-0.5933115441176469,0.655373,0.9757794935055609,0.30762459434838646,1,80,e
167,2,second,8,0,2.890000000000001,0,0.25062499999999766,0.2010000000000005,0.75,0.4,0.052499999999991304,15.354138127101507,161.25603633341365,0.08098614795918345,0.19704449999999998,1.286870511220616,0.3603759129804741,1,80,e
167,3,first,8,1,2.4439999999999884,1,0.16511111111111154,0.0,0.8888888888888888,0.75,0.05933333333332763,23.71537945118632,257.3259436109682,-0.36647717117117146,0.6184764999999998,0.8765113799179457,0.35343304675070364,1,80,e
168,2,first,8,1,6.0190000000000055,1,0.3062499999999986,0.1329999999999955,1.0,1.0,0.07444444444444381,27.328786331951953,261.38687753178436,0.27988178763440846,0.5263135,1.2430639438626785,0.33864978113554023,1,80,e
168,3,second,8,1,4.275000000000006,1,0.4274999999999949,0.2329999999999898,0.5,1.0,0.05874999999999626,19.345427460067572,235.6105682245805,0.027867561538461923,0.5353465000000002,1.0776136877639608,0.3271548834533963,1,80,e
169,2,second,8,1,5.213999999999999,1,0.20558333333333378,0.13299999999999787,0.6666666666666667,0.5,0.051153846153847674,25.123156985064107,296.4657176447547,0.09742207203389801,0.1947939999999999,5.566153322071042,1.1501700204199783,1,80,e
169,3,first,8,1,4.474000000000018,1,0.17538461538461547,0.19725000000000034,0.9230769230769231,0.6666666666666667,0.04974999999999947,25.49612507104419,323.66380431239173,-0.4330737897727271,0.5787814999999998,3.7131886002039223,0.7785935091026039,1,80,e
171,2,second,8,1,5.652999999999992,1,0.2411818181818213,0.0,0.36363636363636365,0.0,0.05533333333333382,15.47537043577793,200.42329171770686,-0.022238505780346637,0.1574099999999999,2.4324517543752817,0.6283991327659723,1,80,e
171,3,first,8,1,8.940999999999974,1,0.14975000000000208,0.1495000000000175,0.8333333333333333,1.0,0.058249999999993876,15.237441507795001,187.1947610413062,-0.3211828550185875,0.3126984999999997,14.342341492903417,6.387665760942996,1,80,e
172,2,first,8,1,8.296000000000006,1,0.17623529411764927,0.14125000000000296,0.9411764705882353,0.0,0.056315789473686796,19.429783408838727,221.71083705058956,-0.44640536,0.3726115000000001,3.827855744503083,0.8562806657097205,1,80,e
172,3,second,8,1,7.296999999999997,1,0.20599999999999916,0.2247499999999931,0.9090909090909092,0.9090909090909092,0.05526315789473591,17.33268589130442,212.78760588145246,-0.14907230735930727,0.4043884999999996,10.733613925770024,3.767075142620467,1,80,e
174,2,first,8,1,4.640000000000001,1,0.1955454545454548,0.198999999999998,0.7272727272727273,0.6666666666666666,0.05449999999999798,22.82637631229983,287.87029354873005,0.18097430900621125,0.2804105000000003,3.0455222159184245,0.6996043457935821,1,80,e
174,3,second,8,1,3.1430000000000007,1,0.22500000000001052,0.26600000000001006,0.8571428571428572,0.2857142857142858,0.04633333333332717,26.347882318887887,361.32316376135185,-0.1012488377192982,0.3861309999999997,1.0164136701568407,0.3369679725655987,1,80,e
175,2,first,8,1,1.230000000000004,1,0.2060000000000042,0.0,0.6666666666666666,0.0,0.029666666666672104,7.940769786293313,216.64453639420438,-0.137874869565217,0.1287080000000001,0.8598058384950088,0.39730029651983934,1,80,e
175,3,second,8,1,2.4440000000000026,1,0.19783333333333294,0.0,0.6666666666666666,1.0,0.03725000000000017,18.148626618094905,230.21326428849045,-0.2283653812499998,0.2661365,1.2317902129694251,0.520653739117807,1,80,e
177,2,second,8,1,2.399000000000001,1,0.12566666666666507,0.0,0.6666666666666667,1.0,0.037333333333336306,15.863996805767458,264.37479476713537,-0.03181269954128404,0.375725,0.69580269068247,0.24786636113044522,1,80,e
177,3,first,8,1,2.0800000000000125,1,0.13549999999999324,0.0,0.5,0.6666666666666667,0.03500000000000062,16.589526825586326,284.89260300758804,-0.16079518478260849,0.4516984999999999,1.1035920170860316,0.37509877316735424,1,80,e
178,2,first,8,1,5.521999999999991,1,0.19220000000000156,0.100999999999999,0.9333333333333333,0.25,0.040888888888896184,18.44713448872224,250.93661723438538,0.23931880239520975,0.4928439999999998,0.959925809457576,0.37667560969440567,1,80,e
178,3,second,8,1,3.807000000000016,1,0.20381818181817318,0.1670000000000016,0.9090909090909091,1.0,0.042111111111106866,21.612043267830863,329.70927627010576,0.10674684541984766,0.4183349999999999,2.8913277913246667,0.9363415937714418,1,80,e
180,2,first,8,0,3.4669999999999987,0,0.17680000000000073,0.0,0.8,1.0,0.047199999999997945,18.604431427840932,226.0035177925413,-0.04209433333333327,0.2712020000000001,0.9066803450081897,0.3079563405080109,1,80,e
180,3,second,8,1,8.396999999999991,1,0.18213636363636382,0.13883333333333303,1.0,0.4545454545454546,0.05915384615384871,25.61677011728422,277.12887018417587,-0.023082528112449575,0.32138100000000014,1.3916177921306145,0.4567047718187328,1,80,e
183,2,second,8,0,2.2549999999999955,0,0.1996666666666679,0.0,0.0,,0.03571428571428465,10.659566533410537,225.29778396371785,-0.0012209014084504026,0.1138080000000001,4.852206412221329,1.6447445389220006,1,80,e
183,3,first,8,1,2.1299999999999955,1,0.21600000000000105,0.0,0.5,1.0,0.032999999999987,19.219194889334492,375.1191311610004,-0.14240090624999988,0.2688144999999999,4.3480522857448145,1.3662686168904696,1,80,e
184,2,first,8,1,6.0120000000000005,1,0.18466666666667086,0.1560000000000059,1.0,0.8571428571428572,0.042750000000001134,12.63460806063675,203.52570210085395,-0.1086478837719297,0.2630615,0.8626912726286758,0.3676035017676643,1,80,e
184,3,second,8,1,7.066999999999979,1,0.19746666666666973,0.18149999999999977,0.5333333333333333,0.4285714285714286,0.04799999999999843,20.400348362057137,261.78009938366,-0.15147414230769268,0.5084534999999998,1.1757457828639337,0.4565247541553256,1,80,e
186,2,first,8,1,5.243000000000009,1,0.22650000000000015,0.16674999999999854,0.875,0.6,0.03337499999999943,12.839018547335584,183.6933960071612,-0.10298140995260655,0.5691454999999999,0.9680234226965863,0.4278220799850341,1,80,e
186,3,second,8,1,2.599000000000018,1,0.17799999999999724,0.0,0.8,0.8,0.09540000000000641,26.65778674463644,278.0978225982262,-0.22857689351851868,0.8146894999999992,0.8100051224833372,0.3444298197754455,1,80,e
188,2,first,8,1,11.306000000000012,1,0.16683333333333175,0.14425000000000662,0.9166666666666667,0.5714285714285714,0.04821739130434448,15.265513874296555,204.19845692415106,0.006097447860962561,0.3286819999999997,1.0882894303672837,0.36512186144239994,1,80,e
188,3,second,8,1,8.528999999999996,1,0.17957894736841837,0.21666666666666382,0.7368421052631579,0.631578947368421,0.04885714285714671,17.722132521484742,204.92520361360818,0.1311948431034488,0.6629180000000003,4.668724116404582,1.3784899995610955,1,80,e
189,2,second,8,0,1.3560000000000016,0,0.1773333333333297,0.0,0.0,,0.0554999999999985,29.82491988959528,359.87424601443274,0.05734976612903203,0.0496219999999999,1.0132272162135172,0.3206775727236012,1,80,e
189,3,first,8,1,2.5430000000000064,1,0.17899999999999813,0.1330000000000097,0.9090909090909092,0.9090909090909092,0.03799999999999666,17.202535922875548,264.5890221018496,-0.0851879500000001,0.0910720000000001,1.4407757129686953,0.5225353234217739,1,80,e
190,2,first,8,1,10.540999999999997,1,0.21223809523809423,0.2195999999999998,0.9523809523809523,0.4285714285714286,0.04046666666666562,18.66947904325984,233.75633291695834,0.014169248502994227,0.32341750000000014,4.5584811900838575,1.2312143184906978,1,80,e
190,3,second,8,1,7.263999999999982,1,0.19546666666666773,0.0,0.9333333333333333,0.5333333333333334,0.06485714285714596,23.337601410717248,256.7066168106852,-0.23999986038961027,0.3578799999999998,1.0620592429347615,0.3738254818347405,1,80,e
191,2,second,8,0,4.597999999999999,0,0.27650000000000075,0.1670000000000016,0.6,0.5,0.04854545454545569,18.386279487276727,226.22219797465698,0.11751001079136673,0.1979600000000001,2.0528628264458417,0.49951208525460766,1,80,e
191,3,first,8,0,4.162999999999983,0,0.18012499999999848,0.2209999999999894,1.0,0.75,0.054250000000001415,23.62959839323139,235.53900152383727,-0.44298336607142863,0.47645600000000066,11.669878749342411,2.0867269479109996,1,80,e
192,2,first,8,1,10.480999999999996,1,0.20832142857142497,0.1679999999999921,0.9285714285714286,0.1333333333333333,0.05400000000000098,25.197114385475174,248.9520524073617,0.10009425750577393,0.18474600000000002,2.090636635928429,0.6793527577018696,1,80,e
192,3,second,8,1,9.413999999999987,1,0.17337037037037287,0.16233333333334102,0.8888888888888888,0.8148148148148149,0.04947368421052764,21.33482948838896,228.76478447488813,0.013440419444444589,0.2273635,2.9243946113550088,1.4856723902146864,1,80,e
