ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2Dside
161,first,83.32,-1.099000000000018,3,21.0,0.0,0,9,Pause,7.038285072828689,105.27989979844929,2.35929,-0.102556,116.097046,-0.16978,-1.870454,1.575221,160.393509,160.768784,13.752995,95.108269,partitionwall_15.StaticMeshComponent0 partitionwall,-0.064774,-0.100449,0.992828,3.408066,1.023819,-28.001358,1.0,-0.094894,-0.11795,0.988464,32.612946,1.634506,-33.283218,3.64502,0.512611,0.597901,0.476335,-0.040146,-0.086105,0.995468,-20.40358,0.525925,-23.694901,3.852234,0.170829,0.517694,0.02201,0.0,3.64502,3.852234,3.748627,-0.039028,0.03299999999998704,wall,0.9990894786774515,0.02747468275109908,0.032639782532134134,12.408219265561144,1.5938284801048683,0.1202835683822689,right
161,first,83.35300000000001,-1.0660000000000025,3,21.0,0.0,0,9,Pause,7.509309412673549,105.0795051453939,2.356575,-0.106537,116.084167,-0.097692,-1.87921,1.583126,160.526352,160.768768,14.670439,94.731895,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055191,-0.095093,0.993927,-2.055588,0.896301,-26.996353,1.0,-0.09433,-0.1138,0.988998,32.616684,1.596512,-33.193924,3.659088,0.512388,0.59772,0.623329,-0.034424,-0.085114,0.995773,-20.41214,0.525589,-23.715179,3.848877,0.170071,0.517694,0.015585,0.0,3.659088,3.848877,3.7539825,-0.0336724999999997,0.03300000000001546,wall,0.9990806807262187,0.027612387015097075,0.032792521753657745,21.194422253025333,0.35738268313977456,0.41669501501376227,right
161,first,83.387,-1.032000000000011,3,21.0,0.0,0,9,Pause,6.678366022460547,105.57466147864027,2.352273,-0.097382,116.084381,-0.108316,-1.849144,1.553815,160.263657,160.768768,13.049221,95.692963,partitionwall_15.StaticMeshComponent0 partitionwall,-0.051086,-0.092651,0.994385,-6.088058,0.80632,-26.241898,0.997779,-0.095306,-0.113434,0.988953,32.62059,1.582199,-33.124451,3.665344,0.512388,0.597472,0.538862,-0.034683,-0.0849,0.995773,-20.412872,0.51918,-23.694901,3.846695,0.170199,0.517694,0.0,0.0,3.665344,3.846695,3.7560195,-0.0316355000000001,0.033999999999991815,wall,0.9991117397698218,0.027101743142154834,0.03226804879097994,11.663332008033464,1.2346601673277748,0.29757820785875844,right
161,first,83.422,-0.997000000000014,3,21.0,0.0,0,9,Pause,6.376893790158288,105.85104145765378,2.34873,-0.094175,116.092491,-0.137178,-1.811482,1.578879,160.154251,160.768768,12.461012,96.222,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057526,-0.0961,0.993698,0.559113,0.92981,-27.374268,1.0,-0.095871,-0.112427,0.989014,32.621826,1.578918,-33.113983,3.668533,0.512422,0.597334,0.687939,-0.032394,-0.085342,0.995819,-20.414856,0.505203,-23.619614,3.850189,0.170071,0.517543,0.011375,0.0,3.668533,3.850189,3.759361,-0.0282939999999998,0.03499999999999659,wall,0.9991207752607945,0.02753937975999361,0.03161105826611565,14.472645054412771,1.292360429468566,0.2689507928592721,right
161,first,83.453,-0.9660000000000082,3,21.0,0.0,0,9,Pause,6.929096200354441,105.5915128011569,2.340052,-0.096691,116.100105,-0.137912,-1.787857,1.592036,160.315735,160.768799,13.534063,95.712349,partitionwall_15.StaticMeshComponent0 partitionwall,-0.072678,-0.103638,0.991943,13.612854,1.18689,-29.661591,1.0,-0.096283,-0.112717,0.988937,32.623947,1.574188,-33.090958,3.6745,0.5124,0.597322,0.743989,-0.030304,-0.087189,0.995728,-20.414856,0.493668,-23.523422,3.845917,0.170054,0.517385,0.027148,0.0,3.6745,3.845917,3.7602085,-0.0274464999999999,0.03100000000000591,wall,0.9991273693178674,0.027769169870352457,0.031198927620504652,33.85308104461064,0.8722073260826786,0.3811518442929489,right
161,first,83.487,-0.9320000000000164,3,21.0,0.0,0,9,Pause,8.16914648534577,104.94888665536845,2.336678,-0.092316,116.108215,-0.158966,-1.788738,1.572521,160.705811,160.768799,15.935455,94.458397,partitionwall_15.StaticMeshComponent0 partitionwall,-0.069168,-0.101532,0.992416,10.462845,1.117645,-29.083176,1.0,-0.096497,-0.112549,0.988937,32.624664,1.571899,-33.082626,3.680954,0.5124,0.597292,0.68042,-0.030991,-0.086044,0.995804,-20.414307,0.484741,-23.510895,3.850464,0.170203,0.517385,0.034555,0.0,3.680954,3.850464,3.765709,-0.0219459999999998,0.033999999999991815,wall,0.9991362899078067,0.02742885131357301,0.031214296482241003,13.124985205929304,0.5742759153525958,0.28862009278382966,right
161,first,83.52000000000001,-0.8990000000000009,3,21.0,0.0,0,9,Pause,7.8341261760854275,105.15413429063793,2.326484,-0.093889,116.112312,-0.142074,-1.776396,1.544454,160.60022,160.768784,15.286041,94.854027,partitionwall_15.StaticMeshComponent0 partitionwall,-0.056076,-0.093781,0.994003,1.158234,0.905655,-27.370789,1.0,-0.094955,-0.10791,0.989609,32.626907,1.543442,-33.038116,3.683853,0.512096,0.59715,0.546763,-0.029373,-0.084,0.996017,-20.40979,0.468521,-23.486496,3.8759,0.169828,0.51737,0.038025,0.0,3.683853,3.8759,3.7798765,-0.0077784999999996,0.03300000000001546,wall,0.9991563045711572,0.02693959017859251,0.030998992188761995,28.538195166261705,0.9287368105713212,0.3363190988803808,right
161,first,83.553,-0.8660000000000139,3,21.0,0.0,0,9,Pause,6.756160697675414,105.88462869095135,2.314268,-0.084305,116.11824,-0.119851,-1.731439,1.546661,160.243515,160.768784,13.184875,96.267014,partitionwall_15.StaticMeshComponent0 partitionwall,-0.058655,-0.093002,0.993927,2.12056,0.915909,-27.536163,1.0,-0.095001,-0.106705,0.989731,32.628021,1.532486,-33.031433,3.690384,0.512057,0.597292,0.771667,-0.031738,-0.082779,0.996048,-20.408707,0.460587,-23.477997,3.882431,0.170239,0.51737,0.040672,0.0,3.690384,3.882431,3.7864075,-0.0012474999999998,0.03299999999998704,wall,0.9991792729796646,0.02697872528266484,0.0302147121441179,11.678547391216503,1.3639723935578822,0.5036368158115104,right
161,first,83.58700000000002,-0.8319999999999936,3,21.0,0.0,0,9,Pause,7.01221315957371,106.04468845266541,2.318224,-0.079072,116.126778,-0.103106,-1.670097,1.573261,160.244583,160.768784,13.676972,96.569016,partitionwall_15.StaticMeshComponent0 partitionwall,-0.059814,-0.094421,0.993729,2.969345,0.927963,-27.676697,1.0,-0.094742,-0.106201,0.989807,32.626968,1.528839,-33.026779,3.690598,0.512057,0.597292,0.703302,-0.032211,-0.085052,0.99585,-20.411438,0.454254,-23.458923,3.906265,0.170455,0.517806,0.033256,0.0,3.690598,3.906265,3.7984315,0.0107764999999999,0.034000000000020236,wall,0.999198403858304,0.02744347131458172,0.029144563973799175,9.587491332982433,1.9663645737181386,0.3166810870569224,right
161,first,83.62,-0.7990000000000066,3,21.0,0.0,0,9,Pause,7.150969188738182,105.95539346074676,2.313834,-0.072038,116.12278,-0.080334,-1.648712,1.596969,160.291229,160.768768,13.939161,96.40007,partitionwall_15.StaticMeshComponent0 partitionwall,-0.064041,-0.096985,0.99321,6.364883,0.989044,-28.255005,1.0,-0.093735,-0.106903,0.989838,32.627762,1.525635,-33.011368,3.671448,0.511908,0.597341,0.624111,-0.033691,-0.086777,0.995651,-20.410843,0.441986,-23.405746,3.925232,0.170856,0.518068,0.044469,0.0,3.671448,3.925232,3.79834,0.0106849999999996,0.03299999999998704,wall,0.999197766742455,0.027857221138495283,0.02877148184108124,13.549538694354757,0.9672868488404588,0.27894142675346295,right
161,first,83.65300000000002,-0.7659999999999911,3,21.0,0.0,0,9,Pause,7.545104021615802,105.71686917009737,2.327429,-0.067031,116.120026,-0.056982,-1.656737,1.623147,160.402756,160.768784,14.700191,95.938339,partitionwall_15.StaticMeshComponent0 partitionwall,-0.061264,-0.096329,0.993454,4.527023,0.936996,-27.906799,1.0,-0.092255,-0.10791,0.989868,32.627762,1.515533,-33.0009,3.677704,0.511683,0.59774,0.663353,-0.033722,-0.085968,0.995712,-20.410843,0.423569,-23.386063,3.946808,0.170916,0.518378,0.0637,0.0,3.677704,3.946808,3.812256,0.0246009999999996,0.03300000000001546,wall,0.9991808967072888,0.028313629548398025,0.028911486247069,12.44213254562582,0.8293946942142204,0.446883494512216,right
161,first,83.68700000000001,-0.7319999999999993,3,21.0,0.0,0,9,Pause,7.335278289028135,105.7275683363009,2.328624,-0.061512,116.113579,-0.02776,-1.687583,1.633876,160.359497,160.768784,14.288052,95.965012,partitionwall_15.StaticMeshComponent0 partitionwall,-0.060516,-0.094681,0.993652,2.085648,0.877182,-27.446274,1.0,-0.095215,-0.106888,0.9897,32.628571,1.500168,-32.960648,3.689957,0.51207,0.59774,0.842091,-0.034927,-0.085602,0.995712,-20.402985,0.418457,-23.386063,3.948883,0.170847,0.518483,0.05839,0.0,3.689957,3.948883,3.81942,0.031765,0.033999999999991815,wall,0.9991598739010196,0.028500284116907054,0.029449621242955817,11.788440092927726,0.9605042729941053,0.25206962534333355,right
161,first,83.72,-0.6990000000000123,3,21.0,0.0,0,9,Pause,7.36183922573978,105.80167082639323,2.330284,-0.06305,116.113617,-0.010916,-1.727888,1.696887,160.344772,160.768784,14.341167,96.108536,partitionwall_15.StaticMeshComponent0 partitionwall,-0.022903,-0.112335,0.993393,-16.653366,0.573761,-23.833359,1.0,-0.110535,-0.121704,0.986389,32.598953,1.721619,-33.43364,3.696075,0.515311,0.59701,1.0,-0.01622,-0.111588,0.993607,-20.403336,0.486374,-23.102417,3.87558,0.168224,0.517952,0.026137,0.026137,,,,,0.03299999999998704,NaN,0.9991069719161274,0.029598471368761155,0.030152763740981494,,2.2659196708632496,0.0685845881377937,right
161,first,83.75300000000001,-0.6659999999999968,3,21.0,0.0,0,9,Pause,4.282394537930078,104.34854696648101,2.327466,-0.059855,116.112114,-0.026864,-1.730818,1.705865,160.297852,160.768738,8.363926,93.29129,partitionwall_15.StaticMeshComponent0 partitionwall,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65014,0.0,0.0,0.0,32.516144,2.426239,-35.182785,,0.513179,0.597047,0.043037,0.0,0.0,0.0,-20.464493,1.10054,-24.440491,,0.153001,0.534478,0.0,0.0,,,,,0.03300000000001546,NaN,0.9991007791188509,0.02975498079063216,0.03020387859620531,,0.2860644169852098,0.13689511914428354,right
161,first,83.787,-0.632000000000005,3,21.0,0.0,0,9,Pause,-77.11147076914787,119.46150323218629,2.328554,-0.060213,116.113686,-0.042772,-1.707841,1.667328,159.566742,-113.685799,109.391159,111.358109,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.460129,0.0,0.0,0.0,32.501663,0.811798,-33.354248,,0.519325,0.648583,0.0,0.0,0.0,0.0,-20.285049,-0.186768,-23.490067,,0.627267,0.830403,0.0,0.0,,,,,0.033999999999991815,NaN,0.9991325932749572,0.029083331480330578,0.02980303483983378,,1.3191778066100222,0.05720638892857061,left
161,first,83.82,-0.599000000000018,3,21.0,0.0,0,9,Pause,-77.15664393172804,119.41371090944389,2.32366,-0.071883,116.120193,-0.051333,-1.679762,1.656613,159.549805,-113.659584,109.391159,111.443283,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.618723,0.0,0.0,0.0,32.688553,1.869171,-33.035675,,0.508422,0.607164,0.0,0.0,0.0,0.0,-20.828506,1.301651,-25.319107,,0.175832,0.528704,0.0,0.0,,,,,0.03299999999998704,NaN,0.9991524942528432,0.02889689992703972,0.02931317797388304,,0.9106759696565794,0.431199647384639,left
161,first,83.85300000000001,-0.5660000000000025,3,21.0,0.0,0,9,Pause,-77.2794293903242,119.33818490472082,2.335121,-0.07987,116.126846,-0.069795,-1.636841,1.610039,159.420731,-113.46785,109.391159,111.573082,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.807235,0.0,0.0,0.0,32.659027,1.892975,-33.419708,,0.509031,0.59288,0.0,0.0,0.0,0.0,-20.325104,0.548645,-22.489639,,0.16251,0.518399,0.0,0.0,,,,,0.03300000000001546,NaN,0.9991973234155377,0.028085318829019056,0.028564378962216027,,1.9188143594624327,0.46887425405485866,left
161,first,83.887,-0.5320000000000107,3,21.0,0.0,0,9,Pause,-77.36144618289525,119.28494534965945,2.349252,-0.08539,116.134392,-0.084366,-1.605272,1.576761,159.328415,-113.324898,109.391159,111.671021,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-0.08609,-0.106049,0.990616,32.675003,1.821136,-33.312119,0.872074,-0.08609,-0.106049,0.990616,32.675003,1.821136,-33.312119,3.741638,0.509042,0.589857,0.1,-0.029114,-0.104813,0.994064,-20.32428,0.471222,-22.441376,3.749207,0.170117,0.511518,0.0,0.0,,,,,0.033999999999991815,NaN,0.999229047987485,0.027505398547411734,0.02801361648862412,,1.348823909551278,0.4983516748930352,left
161,first,83.92000000000002,-0.4989999999999952,3,21.0,0.0,0,9,Pause,9.338271207545974,104.99959129084168,2.352235,-0.090432,116.139183,-0.063921,-1.62719,1.606466,160.927429,160.768814,18.203552,94.525658,partitionwall_15.StaticMeshComponent0 partitionwall,-0.087555,-0.091202,0.991974,32.668427,1.741104,-33.244125,0.920646,-0.087601,-0.091232,0.991959,32.702484,1.741806,-33.250275,3.793732,0.508235,0.589862,0.1,-0.016693,-0.04451,0.998856,-20.400635,0.629578,-23.661026,4.144272,0.166937,0.507228,0.0,0.0,3.793732,4.144272,3.969002,0.1813469999999997,0.03300000000001546,wall,0.9992038682576385,0.028023142704011437,0.02839600556350407,,1.1183763447921564,0.22933155150166373,right
161,first,83.953,-0.4660000000000082,3,21.0,0.0,0,9,Pause,9.502872481962289,106.24065845891309,2.343143,-0.095081,116.132713,-0.0899,-1.628563,1.648499,160.666702,160.768814,18.526285,96.94075,partitionwall_15.StaticMeshComponent0 partitionwall,-0.082748,-0.101242,0.991409,32.686493,1.751282,-33.358566,0.939172,-0.082748,-0.101242,0.991409,32.686493,1.751282,-33.358566,3.727905,0.508159,0.592049,0.1,-0.026627,-0.069153,0.997238,-20.446701,0.647141,-23.733871,3.773636,0.169981,0.511071,0.0,0.0,3.727905,3.773636,3.7507705,-0.0368845000000002,0.03299999999998704,wall,0.9991823607328728,0.02875614570459299,0.02841995926280038,20.481020802052416,1.2738928313378004,0.36632662043271674,right
161,first,83.98600000000002,-0.4329999999999927,3,21.0,0.0,0,9,Pause,9.091273672427635,105.36771592812678,2.339192,-0.094783,116.127411,-0.129391,-1.648309,1.633793,160.789719,160.768814,17.727028,95.252594,partitionwall_15.StaticMeshComponent0 partitionwall,-0.078949,-0.098038,0.992035,25.681763,1.593689,-32.102417,0.973491,-0.08606,-0.104172,0.990814,32.686172,1.751282,-33.406784,3.727905,0.508642,0.592988,0.079289,-0.031967,-0.05751,0.997818,-20.388275,0.557144,-23.523193,3.958969,0.169458,0.51042,0.0,0.0,3.727905,3.958969,3.843437,0.0557819999999997,0.03300000000001546,wall,0.9991798588027857,0.028499405558378595,0.028764451075319206,13.254150850389335,0.7459681333066066,0.20057403616937092,right
161,first,84.02000000000001,-0.3990000000000009,3,21.0,0.0,0,9,Pause,8.782676774623193,105.59715296472518,2.334973,-0.099719,116.123962,-0.076852,-1.672023,1.644549,160.671478,160.768814,17.13253,95.701477,partitionwall_15.StaticMeshComponent0 partitionwall,-0.078751,-0.099686,0.991882,23.784302,1.546341,-31.747757,0.979976,-0.087982,-0.107529,0.990295,32.688126,1.747833,-33.394974,3.747818,0.508823,0.593515,0.367697,-0.032791,-0.060562,0.99762,-20.388367,0.546707,-23.575714,3.956482,0.169458,0.511734,0.0,0.0,3.747818,3.956482,3.85215,0.0644949999999999,0.033999999999991815,wall,0.9991625051511649,0.028686634582382714,0.029178164719284756,12.613245470673645,0.7658070262839151,0.21625080354662188,right
161,first,84.053,-0.3660000000000138,3,21.0,0.0,0,9,Pause,8.770237301753845,105.47530965182938,2.32774,-0.089622,116.120232,-0.077233,-1.655549,1.638756,160.702988,160.768799,17.098166,95.46949,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057175,-0.082962,0.994904,3.855667,1.089539,-28.038971,0.995001,-0.08844,-0.109131,0.990082,32.690689,1.737442,-33.358566,3.729065,0.508823,0.593741,0.417152,-0.030807,-0.060852,0.997665,-20.388275,0.5448,-23.56636,3.932373,0.169128,0.511734,0.0,0.0,3.729065,3.932373,3.830719,0.0430640000000002,0.03299999999998704,wall,0.9991737451967205,0.02858585092750414,0.02889076039687352,49.10318841393403,0.5291530674343684,0.3929808828537254,right
161,first,84.08600000000001,-0.3329999999999984,3,21.0,0.0,0,9,Pause,7.010044191596669,106.91285128248539,2.316871,-0.083363,116.121162,-0.085509,-1.645912,1.664344,160.048203,160.768784,13.676687,98.258545,partitionwall_15.StaticMeshComponent0 partitionwall,-0.047455,-0.07222,0.996246,-6.908401,0.813324,-25.94725,0.99947,-0.091476,-0.100525,0.990707,32.703201,1.604309,-33.036926,3.737686,0.50884,0.593908,0.532551,-0.03244,-0.062546,0.997513,-20.386475,0.544205,-23.534943,3.904984,0.169458,0.511751,0.0,0.0,3.737686,3.904984,3.821335,0.0336799999999999,0.03300000000001546,wall,0.999165722429136,0.029032214635115253,0.02872263281880148,27.574681785935045,0.8282623589738028,0.38111424045686587,right
161,first,84.12200000000001,-0.296999999999997,3,21.0,0.0,0,9,Pause,6.271493343875297,107.78564734079437,2.317703,-0.07621,116.121254,-0.058261,-1.659606,1.708403,159.749298,160.768768,12.237356,99.951462,partitionwall_15.StaticMeshComponent0 partitionwall,-0.022934,-0.026337,0.99939,-19.811356,0.66156,-23.585907,0.983866,-0.082611,-0.058228,0.994873,32.64299,1.639679,-32.781403,3.661804,0.509855,0.583726,0.405419,-0.022308,-0.026001,0.999405,-20.358841,0.651352,-23.489929,4.033661,0.166867,0.501795,0.0,0.0,3.661804,4.033661,3.8477325,0.0600775000000002,0.036000000000001364,wall,0.999136211631159,0.029800333540321494,0.028961538775099365,83.35929066250475,1.2811267380535412,0.20005033510111986,right
161,first,84.15300000000002,-0.2659999999999911,3,21.0,0.0,0,9,Pause,4.291519181892955,111.58009595907569,2.32169,-0.058627,116.123604,-0.070391,-1.670097,1.732102,158.916275,160.768738,8.380184,107.309692,partitionwall_15.StaticMeshComponent0 partitionwall,-0.020264,-0.016891,0.999649,-19.732498,0.679794,-23.651474,0.995878,-0.081268,-0.064896,0.994568,32.634644,1.638168,-32.80365,3.69873,0.509902,0.585013,0.578557,-0.019531,-0.016312,0.999664,-20.358231,0.66835,-23.54213,4.003433,0.166286,0.500045,0.0,0.0,3.69873,4.003433,3.8510815,0.0634265000000002,0.03100000000000591,wall,0.9991184827266606,0.03021343847947779,0.029144563973799185,18.70179442821175,0.8357451376575257,0.5865120785748222,right
161,first,84.18700000000001,-0.2319999999999993,3,21.0,0.0,0,9,Pause,4.140600004104355,112.3903203391998,2.320433,-0.052547,116.130951,0.01661,-1.64154,1.776361,158.82283,160.768738,8.081642,108.874588,partitionwall_15.StaticMeshComponent0 partitionwall,-0.030594,-0.036682,0.998856,-11.863281,0.826355,-25.050171,1.0,-0.082993,-0.066025,0.994354,32.642776,1.653122,-32.871155,3.702835,0.509852,0.585342,0.488469,-0.020569,-0.031067,0.999298,-20.368973,0.66835,-23.555481,3.951218,0.166779,0.50257,0.030019,0.0,3.702835,3.951218,3.8270265,0.0393714999999996,0.033999999999991815,wall,0.9991092407809159,0.030985660156047937,0.028646358422597926,38.06073612770914,1.5487258247649092,0.2829113014678882,right
161,first,84.22,-0.1990000000000122,3,21.0,0.0,0,9,Pause,5.091301803457767,110.79219740560976,2.315475,-0.03686,116.133812,0.045988,-1.628262,1.834803,159.103027,160.768753,9.910851,105.772041,partitionwall_15.StaticMeshComponent0 partitionwall,-0.044357,-0.040848,0.998169,-1.231384,1.019592,-26.933899,1.0,-0.083237,-0.064926,0.9944,32.65242,1.661987,-32.91124,3.70192,0.509545,0.585269,0.505653,-0.022339,-0.027206,0.999374,-20.370636,0.656738,-23.557602,3.921005,0.167164,0.502306,0.064288,0.0,3.70192,3.921005,3.8114625,0.0238075000000002,0.03299999999998704,wall,0.9990837239194991,0.03200495229866058,0.028414707943374938,26.61182637069734,1.8154000104466124,0.5060234553595212,right
161,first,84.25300000000001,-0.1659999999999968,3,21.0,0.0,0,9,Pause,6.308022752503959,110.45480612474505,2.314415,-0.033927,116.131256,0.028897,-1.607649,1.891211,159.31221,160.768768,12.268238,105.120033,partitionwall_15.StaticMeshComponent0 partitionwall,-0.042892,-0.04567,0.998032,-2.368408,1.016937,-26.768433,1.0,-0.08287,-0.066956,0.994293,32.656891,1.680679,-32.986511,3.710968,0.509313,0.585675,0.598225,-0.022308,-0.034683,0.999146,-20.373779,0.675735,-23.571915,3.905762,0.167212,0.503037,0.075617,0.0,3.710968,3.905762,3.808365,0.0207100000000002,0.03300000000001546,wall,0.9990618830842396,0.032988875105449955,0.028055086659109916,12.831266652506722,1.8192475628763003,0.12219008885566252,right
161,first,84.286,-0.1330000000000097,3,21.0,0.0,0,9,Pause,6.245337927529452,110.04521318466911,2.314483,-0.02898,116.13269,0.046384,-1.628816,1.92692,159.359146,160.768753,12.141996,104.32415,partitionwall_15.StaticMeshComponent0 partitionwall,-0.044601,-0.048996,0.997787,-0.738846,1.054596,-27.084579,1.0,-0.080811,-0.066772,0.994476,32.658401,1.680679,-32.986511,3.718048,0.508954,0.585656,0.576787,-0.023285,-0.038498,0.998978,-20.376831,0.686462,-23.614166,3.893951,0.167366,0.50368,0.100801,0.0,3.718048,3.893951,3.8059995,0.0183444999999999,0.03299999999998704,wall,0.9990307022672373,0.03361117281177862,0.028424373161910096,12.513314049727313,1.2575420440145555,0.15609381523691454,right
161,first,84.32,-0.0990000000000179,3,21.0,0.0,0,9,Pause,6.356351488039225,109.74529405128511,2.321737,-0.024092,116.12735,0.040101,-1.629813,1.902286,159.411255,160.768768,12.353281,103.746849,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053574,-0.044739,0.997559,5.299988,1.133545,-28.148956,1.0,-0.086487,-0.059616,0.994461,32.685318,1.641876,-32.960037,3.723801,0.508824,0.585706,0.585166,-0.022629,-0.030731,0.999268,-20.381622,0.65683,-23.637192,3.829041,0.167366,0.503489,0.102949,0.0,3.723801,3.829041,3.776421,-0.0112339999999999,0.033999999999991815,wall,0.9990445663768084,0.0331816256310163,0.02844176705932964,19.523666986908246,0.7248298803375642,0.30142203339252177,right
161,first,84.35300000000001,-0.0660000000000025,3,21.0,0.0,0,9,Pause,7.041327376436941,110.05484570256958,2.325068,-0.030279,116.119644,0.05878,-1.664818,1.87005,159.47113,160.768784,13.688148,104.354355,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053696,-0.045502,0.997513,4.415192,1.115936,-28.007782,1.0,-0.085968,-0.061539,0.994385,32.692688,1.639557,-32.948364,3.74321,0.508463,0.585964,0.617347,-0.025345,-0.031387,0.999176,-20.378525,0.65683,-23.675873,3.834595,0.167604,0.503946,0.101495,0.0,3.74321,3.834595,3.7889025,0.0012474999999998,0.03300000000001546,wall,0.999045523274339,0.03261896048868481,0.02905246705771348,7.570372532537981,1.4417527508358785,0.3160200241242208,right
161,first,84.386,-0.0330000000000154,3,21.0,0.0,0,9,Pause,7.025931148198051,109.94870988913698,2.32411,-0.039876,116.110924,0.028546,-1.682972,1.858709,159.485153,160.768784,13.667223,104.156723,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054092,-0.043137,0.997589,4.088028,1.109848,-27.966034,1.0,-0.085892,-0.062729,0.994324,32.694534,1.639557,-32.948364,3.751373,0.508374,0.586153,0.678795,-0.02684,-0.026337,0.999283,-20.377579,0.656815,-23.704895,3.83551,0.16775,0.503374,0.100961,0.0,3.751373,3.83551,3.7934415,0.0057865000000001,0.03299999999998704,wall,0.9990427097341611,0.032420910790706414,0.029369178921547973,12.193305211202686,0.648567149691504,0.394007654925189,right
161,first,84.41900000000001,0.0,3,21.0,1.0,0,9,21,7.044817897894915,110.12293486986917,2.316654,-0.043166,116.113297,-0.013418,-1.688341,1.851474,159.471512,160.768784,13.706346,104.492989,partitionwall_15.StaticMeshComponent0 partitionwall,-0.051575,-0.044022,0.997696,4.073868,1.113281,-27.973572,1.0,-0.086609,-0.063095,0.994232,32.694534,1.642334,-32.960037,3.763306,0.508463,0.586233,0.63838,-0.021561,-0.027679,0.999374,-20.379074,0.661255,-23.713226,3.831497,0.166842,0.503489,0.091327,0.0,3.763306,3.831497,3.7974015,0.0097465000000003,0.03300000000001546,wall,0.9990440406665908,0.032294667784387034,0.02946284509798082,11.164201912707375,0.2729394638480564,0.2572139437429331,right
161,first,84.45400000000001,0.0349999999999965,3,21.0,1.0,0,9,21,6.866082117425672,110.066238853001,2.313255,-0.0579,116.111443,-0.033221,-1.692432,1.881441,159.455551,160.768784,13.373205,104.384987,partitionwall_15.StaticMeshComponent0 partitionwall,-0.051041,-0.043045,0.997757,4.209976,1.119888,-28.010742,1.0,-0.085266,-0.061493,0.994446,32.690247,1.64859,-32.977921,3.769638,0.508413,0.585964,0.754592,-0.021423,-0.027054,0.99939,-20.380463,0.663406,-23.721985,3.821625,0.166842,0.503374,0.101384,0.0,3.769638,3.821625,3.7956315,0.0079764999999998,0.03499999999999659,wall,0.9990249080720909,0.03281711702102657,0.029534215445456685,8.805170703773676,0.8637724303202172,0.4352632541442345,right
161,first,84.48600000000002,0.0670000000000072,3,21.0,1.0,0,9,21,6.804279496968009,110.14804128334829,2.307345,-0.069332,116.113129,-0.07084,-1.680541,1.876937,159.441788,160.768784,13.263597,104.542488,partitionwall_15.StaticMeshComponent0 partitionwall,-0.028076,-0.032028,0.999084,-11.188858,0.857452,-25.385773,1.0,-0.081787,-0.065598,0.994476,32.675888,1.736099,-33.218918,3.754959,0.508413,0.585888,0.630771,-0.0168,-0.024979,0.999542,-20.38179,0.673309,-23.744141,3.776474,0.16602,0.502829,0.099383,0.0,3.754959,3.776474,3.7657165,-0.0219385,0.03200000000001069,wall,0.9990335893687495,0.0327387839937038,0.029326768243475812,47.05236749455315,0.3973352712000821,0.4056020313218457,right
