ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x_pixel,2d_y_pixel,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2d_x,2d_y,2Dside
168,first,82.52900000000001,0.3990000000000009,2,6.0,1.0,0,14,6,246.230637,466.048431,17.348713,-4.108655,119.045273,0.263657,-0.610728,3.686574,68.499489,84.639297,-16.911144,118.542732,A_StateManager_2.ScreenWidget,0.248093,-0.005524,0.968719,-26.726593,2.366562,-34.442886,0.91504,0.138351,-0.01178,0.990311,35.670776,3.356079,-33.94899,2.562637,0.335393,0.515921,0.80587,0.248093,-0.005524,0.968719,-26.727554,2.366547,-34.442902,2.377884,0.362542,0.540736,0.0,0.0,2.562637,2.377884,2.4702605,-0.2721485000000001,0.03300000000001546,ScreenWidget,0.9978740212607291,0.06429481428237932,0.010659012587314784,12.729198436759926,0.6896331427411506,0.21633095627915488,-16.911144,118.542732,left
168,first,82.563,0.4329999999999927,2,6.0,1.0,0,14,6,247.901474,474.765015,17.347168,-4.102063,119.051025,0.260651,-0.617012,3.679465,68.488785,84.639297,-16.798992,117.923622,A_StateManager_2.ScreenWidget,0.245956,-0.006546,0.969254,-26.732834,2.366592,-34.443726,0.900493,0.13649,-0.008087,0.990601,35.704468,3.181183,-33.436096,2.498505,0.335326,0.516431,0.808755,0.245956,-0.006546,0.969254,-26.733521,2.366577,-34.443741,2.377457,0.363088,0.540882,0.0,0.0,2.498505,2.377457,2.437981,-0.3044280000000001,0.033999999999991815,ScreenWidget,0.9978808183531015,0.06417092670417235,0.010768682782582485,7.194067777782961,0.2790566414717898,0.2612966618649544,-16.798992,117.923622,left
168,first,82.59599999999999,0.4659999999999797,2,6.0,1.0,0,14,6,249.503647,465.920593,17.350868,-4.094863,119.051048,0.259278,-0.583565,3.698766,68.453583,84.639297,-16.614159,117.856361,A_StateManager_2.ScreenWidget,0.245972,-0.005859,0.969254,-26.331345,2.372314,-34.437607,0.893719,0.134171,-0.007492,0.990921,35.725754,3.156189,-33.353104,2.506134,0.335058,0.516443,0.799674,0.246704,-0.005859,0.96907,-26.737488,2.367188,-34.444702,2.362061,0.363088,0.540736,0.0,0.0,2.506134,2.362061,2.4340975,-0.3083115000000003,0.03299999999998704,ScreenWidget,0.9978652479423181,0.06450746972045315,0.010184954554690658,7.780682329362313,1.1701794846556968,0.2453058453430135,-16.614159,117.856361,left
168,first,82.629,0.4989999999999952,2,6.0,1.0,0,14,6,252.144135,464.959717,17.352503,-4.085839,119.049141,0.239946,-0.59243,3.722923,68.446304,84.639297,-16.576542,117.880562,A_StateManager_2.ScreenWidget,0.207611,-0.007904,0.978165,-3.7099,2.655045,-34.031998,0.899818,0.139099,-0.010986,0.990204,35.733093,3.148468,-33.322052,2.505493,0.334013,0.516992,0.847668,0.247147,-0.006088,0.968948,-26.74025,2.366943,-34.446533,2.374176,0.363133,0.540828,0.0,0.0,2.505493,2.374176,2.4398345,-0.3025745000000004,0.03300000000001546,ScreenWidget,0.9978363771950445,0.06492808000982246,0.010339669845157615,69.31754655715565,0.779729071130426,0.283851333325313,-16.576542,117.880562,left
168,first,82.66199999999999,0.5319999999999823,2,6.0,1.0,0,14,6,252.681488,465.30542,17.353817,-4.071701,119.047836,0.317737,-0.607812,3.776966,67.995224,84.639297,-13.774191,117.677849,A_StateManager_2.ScreenWidget,0.216446,-0.008286,0.976242,-7.816711,2.589722,-34.075912,0.901732,0.141937,-0.01091,0.989807,35.747574,3.101898,-33.206055,2.509766,0.333178,0.517527,0.8661,0.248444,-0.007126,0.968613,-26.745819,2.367188,-34.453857,2.353699,0.363088,0.541026,0.0,0.0,2.509766,2.353699,2.4317325,-0.3106765000000004,0.03299999999998704,ScreenWidget,0.9977718855418052,0.06586905325809717,0.01060812166376448,20.861129071247472,1.702623523234392,0.4320840914399087,-13.774191,117.677849,left
168,first,82.69600000000001,0.5660000000000025,2,6.0,1.0,0,14,6,292.715118,462.409546,17.359177,-4.055917,119.05117,0.352593,-0.641245,3.791757,68.080269,84.639297,-14.361595,117.601517,A_StateManager_2.ScreenWidget,0.212006,-0.007141,0.977234,-6.067123,2.601898,-34.039352,0.892845,0.140701,-0.007294,0.990021,35.762161,3.078796,-33.190704,2.54567,0.332832,0.517685,0.819656,0.246841,-0.00705,0.969025,-26.746201,2.366119,-34.458908,2.353455,0.363347,0.541084,0.0,0.0,2.54567,2.353455,2.4495625,-0.2928465000000004,0.034000000000020236,ScreenWidget,0.9977485017695101,0.06612620691352795,0.011191602920385372,14.319897371929754,1.075245674571771,0.4999825360268616,-14.361595,117.601517,left
168,first,82.729,0.5989999999999895,2,6.0,1.0,0,14,6,284.323639,461.319061,17.357046,-4.040051,119.050812,0.33214,-0.654694,3.78413,68.03476,84.639297,-14.042292,117.715866,A_StateManager_2.ScreenWidget,0.203384,-0.007904,0.97905,-0.252762,2.662384,-33.910385,0.897758,0.142075,-0.006943,0.989822,35.77861,3.066559,-33.158951,2.541443,0.332065,0.517744,0.870875,0.247971,-0.008591,0.968719,-26.74704,2.365204,-34.462921,2.350433,0.363188,0.541393,0.0,0.0,2.541443,2.350433,2.445938,-0.2964710000000004,0.03299999999998704,ScreenWidget,0.9977546466457763,0.06599321458365127,0.011426317240397433,19.64053544072392,0.4685119839979546,0.48522644453854735,-14.042292,117.715866,left
168,first,82.76199999999999,0.6319999999999766,2,6.0,1.0,0,14,6,288.885101,462.952515,17.348597,-4.041862,119.047752,0.345001,-0.65203,3.787124,67.95858,84.639297,-13.43642,117.608559,A_StateManager_2.ScreenWidget,0.202347,-0.009094,0.979263,1.667236,2.68367,-33.871323,0.88553,0.144547,-0.00798,0.989456,35.779694,3.066559,-33.159439,2.544724,0.331606,0.517933,0.876227,0.249954,-0.01001,0.968201,-26.746033,2.364761,-34.464264,2.350815,0.362838,0.541661,0.0,0.0,2.544724,2.350815,2.4477695,-0.2946395000000006,0.03299999999998704,ScreenWidget,0.9977517258322384,0.06604538733906112,0.011379824692136973,12.649223548740888,0.1214382914946382,0.27777966904772217,-13.43642,117.608559,left
168,first,82.796,0.6659999999999968,2,6.0,1.0,0,14,6,297.540375,461.419678,17.342541,-4.041076,119.046928,0.332537,-0.639394,3.792557,67.953667,84.639297,-13.357292,117.613434,A_StateManager_2.ScreenWidget,0.175568,-0.03624,0.983795,-25.516922,2.350937,-34.915131,0.906855,0.076294,-0.050751,0.995789,35.349716,3.191971,-34.061874,2.590347,0.356952,0.529262,0.850536,0.177948,-0.035889,0.983383,-26.992981,2.330551,-34.935822,2.257507,0.382352,0.550839,0.0,0.0,2.590347,2.257507,2.423927,-0.3184820000000004,0.034000000000020236,ScreenWidget,0.9977479386201986,0.0661401619846266,0.011159298893357655,65.30229218971928,0.4045398031485927,0.1812392652828287,-13.357292,117.613434,left
168,first,82.829,0.6989999999999839,2,6.0,1.0,0,14,6,298.670807,461.489319,17.341,-4.043388,119.049835,0.330343,-0.6118,3.800737,67.78376,84.639297,-11.489536,115.866577,A_StateManager_2.ScreenWidget,0.140488,-0.071121,0.987518,-27.248795,2.274231,-35.102631,0.891203,0.034286,-0.103912,0.993988,34.94429,3.274933,-34.481857,2.579712,0.377803,0.539281,0.529972,0.140503,-0.071121,0.987518,-27.258377,2.274078,-35.102722,2.263474,0.397505,0.559814,0.0,0.0,2.579712,2.263474,2.421593,-0.3208160000000006,0.03299999999998704,ScreenWidget,0.9977437326141395,0.06628295628436391,0.010677721452139115,86.5462296278508,0.8721448288383521,0.12185689871719249,-11.489536,115.866577,left
168,first,82.86300000000001,0.7330000000000041,2,6.0,1.0,0,14,6,325.353027,436.53421,17.334799,-4.044294,119.048645,0.359472,-0.609212,3.813804,67.717995,84.639297,-9.069962,113.519241,A_StateManager_2.ScreenWidget,0.126434,-0.079651,0.98877,-22.2332,2.350632,-35.040176,0.87019,0.039795,-0.103119,0.993866,34.967209,3.220001,-34.329926,2.544952,0.376301,0.539536,0.540419,0.134003,-0.077545,0.98793,-27.270248,2.274078,-35.102722,2.262009,0.398931,0.560787,0.0,0.0,2.544952,2.262009,2.4034805,-0.3389285000000006,0.034000000000020236,ScreenWidget,0.9977290702491143,0.06651053417495349,0.01063255489524376,28.649084972000377,0.3917674084150852,0.18761233543743186,-9.069962,113.519241,left
168,first,82.896,0.7659999999999911,2,6.0,1.0,0,14,6,359.918365,403.000854,17.338144,-4.041314,119.051811,0.329847,-0.612292,3.825385,67.69873,84.639297,-8.094026,112.948616,A_StateManager_2.ScreenWidget,0.091995,-0.089828,0.991684,-1.03093,2.681564,-34.835022,0.876485,0.037064,-0.102249,0.994064,34.979111,3.213562,-34.321777,2.596481,0.37625,0.539646,0.584873,0.131851,-0.080612,0.987976,-27.27771,2.293808,-35.209106,2.294205,0.399504,0.561677,0.0,0.0,2.596481,2.294205,2.445343,-0.2970660000000005,0.03299999999998704,ScreenWidget,0.9977150345879291,0.06671216215142699,0.010686307982132087,63.390416156923536,0.3631192313135974,0.16623354465416662,-8.094026,112.948616,left
168,first,82.92899999999999,0.7989999999999782,2,6.0,1.0,0,14,6,373.860321,394.84906,17.336416,-4.039955,119.051216,0.352452,-0.583332,3.867237,67.662033,84.63929,-5.700618,112.289833,A_StateManager_2.ScreenWidget,0.069946,-0.094604,0.993042,13.929108,2.897354,-34.603973,0.858586,0.037308,-0.101501,0.994125,34.984604,3.213562,-34.323288,2.596237,0.376014,0.539536,0.529301,0.133636,-0.08078,0.987717,-27.292801,2.27832,-35.153503,2.338821,0.399854,0.561791,0.0,0.0,2.596237,2.338821,2.467529,-0.2748800000000004,0.03299999999998704,ScreenWidget,0.9976712998004126,0.06744128610180378,0.010180888148376583,41.334101173298286,1.5422071616888409,0.06901437813496429,-5.700618,112.289833,left
168,first,82.96300000000001,0.8329999999999984,2,6.0,1.0,0,14,6,408.051849,385.437866,17.338678,-4.033959,119.050148,0.397156,-0.564727,3.873748,67.670074,84.63929,-4.191542,111.990288,A_StateManager_2.ScreenWidget,0.005402,-0.081253,0.996674,-27.201355,2.266022,-34.991089,0.89417,-0.073227,-0.120026,0.990051,34.216644,3.66655,-35.560684,2.609467,0.420483,0.539121,0.546369,0.006409,-0.08075,0.996704,-27.981766,2.24823,-34.983856,2.339981,0.44406,0.560914,0.0,0.0,2.609467,2.339981,2.474724,-0.2676850000000002,0.034000000000020236,ScreenWidget,0.9976668752115626,0.06755487920447086,0.009856185939053321,111.70414391596306,0.5797437781249266,0.19108433073712214,-4.191542,111.990288,left
168,first,82.996,0.8659999999999854,2,6.0,1.0,0,14,6,429.610077,381.158661,17.335255,-4.02267,119.04335,0.31963,-0.569187,3.990392,67.725418,84.63929,0.324907,112.87915,A_StateManager_2.ScreenWidget,-0.257233,-0.078217,0.963165,-23.324219,2.341782,-35.039917,1.0,-0.328445,-0.093216,0.939896,32.762589,3.403275,-34.486603,2.676544,0.514613,0.536446,0.150801,-0.249619,-0.076599,0.965302,-29.247009,2.229691,-35.098343,2.294876,0.528405,0.563388,0.087296,0.0,2.676544,2.294876,2.48571,-0.2566990000000002,0.03299999999998704,ScreenWidget,0.9975265097731901,0.06958575623362856,0.00993402381271898,461.1963009325096,3.5370766259181705,0.41257912839854416,0.324907,112.87915,right
168,first,83.02900000000001,0.8990000000000009,2,6.0,1.0,0,14,6,494.130798,393.856689,17.329508,-4.017663,119.05336,0.352461,-0.598809,3.989832,71.451477,84.639275,19.104286,112.722168,A_StateManager_2.ScreenWidget,-0.268768,-0.080643,0.959808,-25.247772,2.228668,-35.112793,1.0,-0.359207,-0.098083,0.92807,32.632736,3.35173,-34.555084,2.778687,0.52404,0.540461,0.195677,-0.262131,-0.079361,0.961761,-29.431656,2.147491,-35.153107,2.385544,0.536959,0.567588,0.260301,0.0,2.778687,2.385544,2.5821155,-0.1602935000000003,0.03300000000001546,ScreenWidget,0.9975219330741077,0.06957563991015484,0.010450998382350987,24.904783483751892,0.8977967375338962,0.3812624117713222,19.104286,112.722168,right
168,first,83.063,0.9329999999999928,2,6.0,1.0,0,14,6,762.407593,391.614105,17.338171,-4.02745,119.057823,0.423328,-0.575894,3.915817,71.724854,84.639275,19.904703,112.556404,A_StateManager_2.ScreenWidget,-0.298096,-0.094635,0.949829,-4.061142,2.621964,-34.906693,1.0,-0.353714,-0.09201,0.930801,32.669708,3.325485,-34.552139,2.784271,0.521802,0.540263,0.417833,-0.258987,-0.096252,0.96106,-29.484192,2.13504,-35.152084,2.323746,0.538383,0.570537,0.37575,0.0,2.784271,2.323746,2.5540085,-0.1884005000000002,0.033999999999991815,ScreenWidget,0.9976150691782183,0.0682872579302658,0.010051077201192917,58.19428472079764,2.278745956718068,0.4062139598068227,19.904703,112.556404,right
168,first,83.09599999999999,0.9659999999999798,2,6.0,1.0,0,14,6,773.842163,389.246033,17.334869,-4.024267,119.054558,0.426822,-0.61695,3.892894,72.660835,84.639275,22.268627,111.412674,A_StateManager_2.ScreenWidget,-0.305328,-0.088593,0.948105,-0.315033,2.689011,-34.878326,1.0,-0.352982,-0.093185,0.930969,32.678574,3.312744,-34.55658,2.742477,0.521478,0.540854,0.468161,-0.262451,-0.08432,0.961243,-29.531479,2.136673,-35.163254,2.405045,0.54058,0.568886,0.430633,0.0,2.742477,2.405045,2.573761,-0.1686480000000001,0.03299999999998704,ScreenWidget,0.9976348680953308,0.06788761841963967,0.010767600741184612,19.227984062756107,1.4248877018525206,0.17060072654346167,22.268627,111.412674,right
168,first,83.129,0.9989999999999952,2,6.0,1.0,0,14,6,807.612488,372.907043,17.332411,-4.028869,119.047722,0.394307,-0.653512,3.862937,72.821167,84.639275,22.80043,111.77459,A_StateManager_2.ScreenWidget,-0.30603,-0.089432,0.9478,0.468491,2.710342,-34.869705,1.0,-0.3526,-0.0952,0.930908,32.685471,3.320923,-34.552231,2.773834,0.521082,0.540911,0.523882,-0.261963,-0.083847,0.961426,-29.54277,2.141556,-35.165451,2.403809,0.540904,0.568654,0.466592,0.0,2.773834,2.403809,2.5888215,-0.1535875000000004,0.03300000000001546,ScreenWidget,0.9976631680391275,0.06736552086408483,0.011405688792973122,11.904064802985202,1.4323083518289863,0.2605903166492222,22.80043,111.77459,right
168,first,83.163,1.032999999999987,2,6.0,1.0,0,14,6,815.209656,378.077271,17.348289,-4.030383,119.049141,0.373072,-0.634921,3.833084,72.814903,84.639275,22.811689,111.739067,A_StateManager_2.ScreenWidget,-0.308014,-0.08989,0.947113,0.346558,2.711227,-34.870148,1.0,-0.355209,-0.095123,0.929916,32.70079,3.323822,-34.550125,2.809814,0.520873,0.540891,0.520232,-0.263702,-0.084854,0.960861,-29.550293,2.145157,-35.165863,2.403915,0.541444,0.568708,0.468876,0.0,2.809814,2.403915,2.6068645,-0.1355445000000004,0.033999999999991815,ScreenWidget,0.997701772337937,0.06684594005205578,0.011081235143078372,12.089097609735825,1.0343219956062422,0.47097102170659444,22.811689,111.739067,right
168,first,83.19600000000001,1.0660000000000025,2,6.0,1.0,0,14,6,815.370544,377.569794,17.344019,-4.029346,119.044029,0.32625,-0.633821,3.836363,72.885994,84.639275,22.983669,111.694618,A_StateManager_2.ScreenWidget,-0.309113,-0.089508,0.946793,0.228958,2.710831,-34.871887,1.0,-0.356644,-0.09581,0.929306,32.709244,3.326492,-34.550186,2.820221,0.520781,0.540955,0.534928,-0.264801,-0.083511,0.960663,-29.556351,2.14624,-35.166885,2.415146,0.541827,0.568499,0.494539,0.0,2.820221,2.415146,2.6176835,-0.1247255000000002,0.03300000000001546,ScreenWidget,0.997698157238517,0.06690305198445785,0.011062037698037201,11.784878987371501,0.10479995963435483,0.20427212489759522,22.983669,111.694618,right
168,first,83.23,1.0999999999999943,2,6.0,1.0,0,14,6,817.827393,376.934814,17.342457,-4.035258,119.038963,0.33884,-0.660848,3.812707,72.909744,84.639275,23.035717,111.681572,A_StateManager_2.ScreenWidget,-0.308975,-0.089493,0.946838,-0.073837,2.705994,-34.875595,1.0,-0.357285,-0.097046,0.928925,32.710587,3.328491,-34.549866,2.854294,0.520743,0.541164,0.534186,-0.264816,-0.082504,0.960754,-29.569244,2.14595,-35.168655,2.433243,0.542283,0.568399,0.50658,0.0,2.854294,2.433243,2.6437685,-0.0986405000000001,0.033999999999991815,ScreenWidget,0.9977203772760802,0.06649076720511694,0.011533717724615962,11.147861637186711,1.0563670951103905,0.23355227329203268,23.035717,111.681572,right
168,first,83.26299999999999,1.1329999999999814,2,6.0,1.0,0,14,6,818.570984,376.748444,17.349022,-4.045463,119.050262,0.361394,-0.641348,3.796667,72.887489,84.639275,22.989365,111.720398,A_StateManager_2.ScreenWidget,-0.308609,-0.089478,0.94696,0.331223,2.714447,-34.873535,1.0,-0.35675,-0.098022,0.929031,32.710587,3.328491,-34.550293,2.895416,0.520542,0.541413,0.482222,-0.263397,-0.08136,0.961243,-29.577972,2.147247,-35.172104,2.437973,0.542373,0.5682,0.505181,0.0,2.895416,2.437973,2.6666945,-0.0757145000000001,0.03299999999998704,ScreenWidget,0.9977428113000707,0.06621170806094286,0.011193400496911258,11.560559271409257,0.7651130348203491,0.502435437789172,22.989365,111.720398,right
168,first,83.296,1.1659999999999968,2,6.0,1.0,0,14,6,817.908752,377.303101,17.34351,-4.04942,119.052574,0.345689,-0.614225,3.76651,72.862907,84.639275,22.915764,111.761337,A_StateManager_2.ScreenWidget,-0.309555,-0.090164,0.946594,0.369583,2.714996,-34.875031,1.0,-0.3573,-0.101227,0.928482,32.709915,3.328003,-34.551208,2.908279,0.520617,0.542002,0.497689,-0.264572,-0.079697,0.96106,-29.579544,2.147308,-35.174896,2.493454,0.542603,0.568072,0.520637,0.0,2.908279,2.493454,2.7008665,-0.0415425000000002,0.03300000000001546,ScreenWidget,0.9977826984470175,0.06568688873895577,0.010720043264082817,9.250212556760186,1.2290457013345075,0.21722292865767787,22.915764,111.761337,right
168,first,83.33,1.1999999999999886,2,6.0,1.0,0,14,6,816.8573,377.887939,17.340347,-4.05004,119.051376,0.339266,-0.614874,3.786332,72.910919,84.639275,23.023403,111.710701,A_StateManager_2.ScreenWidget,-0.307922,-0.091736,0.946976,0.230484,2.716492,-34.876221,1.0,-0.358078,-0.10405,0.927856,32.714691,3.330902,-34.550293,2.91983,0.520542,0.542402,0.481301,-0.261047,-0.080185,0.961975,-29.588531,2.152481,-35.1754,2.50148,0.542373,0.567939,0.508318,0.0,2.91983,2.50148,2.710655,-0.0317540000000002,0.033999999999991815,ScreenWidget,0.9977597925282611,0.06603206884681467,0.010731369799365254,6.7914035535741375,0.5832788876051568,0.10113616245634335,23.023403,111.710701,right
168,first,83.36300000000001,1.233000000000004,2,6.0,1.0,0,14,6,818.395081,377.164551,17.343018,-4.062009,119.057236,0.340304,-0.626588,3.768075,72.863213,84.639275,22.855202,111.592308,A_StateManager_2.ScreenWidget,-0.122086,-0.069321,0.990082,-8.923981,2.784668,-35.102112,1.0,-0.162842,-0.078033,0.983551,33.770798,3.533478,-34.550201,2.874374,0.451275,0.528289,0.524209,-0.103165,-0.065262,0.992508,-28.651138,2.438675,-35.357117,2.572739,0.484725,0.556173,0.450237,0.0,2.874374,2.572739,2.7235565,-0.0188525000000003,0.03300000000001546,ScreenWidget,0.9977785725313835,0.06571398900989132,0.010935805669557661,334.16122101676996,0.6573011051772553,0.41186578760205284,22.855202,111.592308,right
168,first,83.397,1.266999999999996,2,6.0,1.0,0,14,6,815.992126,375.473236,17.35125,-4.082417,119.069,0.385192,-0.554625,3.606178,68.68158,84.639282,8.567215,113.640625,A_StateManager_2.ScreenWidget,0.154877,-0.049957,0.986664,-11.167038,2.911667,-35.627914,0.901653,0.105728,-0.045273,0.993362,35.214874,3.637619,-35.135757,2.998932,0.355011,0.523975,0.433217,0.171432,-0.051529,0.983841,-26.871307,2.665878,-35.794556,2.700256,0.37897,0.550654,0.0,0.0,2.998932,2.700256,2.849594,0.1071849999999994,0.033999999999991815,ScreenWidget,0.9979731937682979,0.06289518598472857,0.009679881189860202,469.53965635161086,5.210659457138491,0.7339069173417457,8.567215,113.640625,right
168,first,83.42999999999999,1.299999999999983,2,6.0,1.0,0,14,6,611.878052,404.734894,17.349035,-4.084575,119.066879,0.314371,-0.574699,3.618832,67.700653,84.639297,-10.32188,115.005394,A_StateManager_2.ScreenWidget,0.25914,-0.054657,0.964279,-26.26973,2.326599,-35.119354,0.856953,0.16832,-0.054977,0.984192,35.574997,3.053146,-33.704178,3.04422,0.333425,0.532634,0.677775,0.259354,-0.054657,0.964233,-26.414124,2.32489,-35.12265,2.786758,0.349405,0.557358,0.0,0.0,3.04422,2.786758,2.915489,0.1730799999999996,0.03299999999998704,ScreenWidget,0.9979558328730748,0.0631153728492909,0.010030221567988036,185.71639166961307,0.7190658396468986,0.11363365653348627,-10.32188,115.005394,left
168,first,83.46300000000001,1.3329999999999984,2,6.0,1.0,0,14,6,342.033813,424.231598,17.35556,-4.075682,119.064545,0.225159,-0.613877,3.64807,68.782173,84.639305,-17.625992,114.561676,A_StateManager_2.ScreenWidget,0.263458,-0.052216,0.963242,-26.46907,2.332321,-35.110672,0.900293,0.167374,-0.060333,0.984039,35.618561,3.137329,-33.9832,3.028198,0.331593,0.533161,0.858841,0.263474,-0.052216,0.963242,-26.477081,2.332214,-35.110809,2.866837,0.351171,0.556771,0.0,0.0,3.028198,2.866837,2.9475175,0.2051084999999997,0.03300000000001546,ScreenWidget,0.997916417289507,0.06362416957227636,0.010713969867093602,15.43038135479151,1.481345381271578,0.341643827765734,-17.625992,114.561676,left
168,first,83.496,1.3659999999999854,2,6.0,1.0,0,14,6,237.689377,417.892792,17.364466,-4.075634,119.064713,0.310269,-0.60439,3.696079,68.81234,84.639305,-17.877518,114.735474,A_StateManager_2.ScreenWidget,0.250244,-0.05011,0.966873,-25.090958,2.333084,-35.085983,0.902198,0.168884,-0.066833,0.983353,35.650925,3.22403,-34.238037,3.053635,0.329734,0.533687,0.886856,0.252121,-0.049713,0.966415,-26.501205,2.312408,-35.105667,2.770386,0.353681,0.556774,0.0,0.0,3.053635,2.770386,2.9120105,0.1696014999999997,0.03299999999998704,ScreenWidget,0.9978645119663029,0.06446042987057775,0.01054839983847476,27.120058141310878,1.482870279139757,0.26993071926853185,-17.877518,114.735474,left
168,first,83.52999999999999,1.3999999999999773,2,6.0,1.0,0,14,6,234.096176,420.37561,17.360014,-4.082417,119.070503,0.262635,-0.591563,3.721689,68.614342,84.639297,-16.895248,114.916344,A_StateManager_2.ScreenWidget,0.247681,-0.058746,0.967056,-20.165817,2.408783,-35.007843,0.912179,0.167175,-0.064697,0.983795,35.662857,3.22963,-34.282822,3.099808,0.329458,0.533662,0.869996,0.256744,-0.058029,0.964722,-26.528931,2.315231,-35.090485,2.762878,0.353943,0.557834,0.0,0.0,3.099808,2.762878,2.931343,0.1889339999999997,0.033999999999991815,ScreenWidget,0.9978379313589781,0.0649065993789178,0.01032453864825326,17.709267880664083,0.8423955540185882,0.29316535982409164,-16.895248,114.916344,left
168,first,83.563,1.4329999999999927,2,6.0,1.0,0,14,6,248.128555,422.959473,17.360416,-4.079604,119.070457,0.2456,-0.622169,3.704846,68.624535,84.639297,-16.733788,114.30069,A_StateManager_2.ScreenWidget,0.218811,-0.061081,0.973846,1.010956,2.71817,-34.730713,0.911865,0.168671,-0.064621,0.983536,35.674805,3.226608,-34.282822,3.111176,0.328757,0.533784,0.887305,0.258255,-0.058151,0.96431,-26.53894,2.314072,-35.086685,2.790833,0.354113,0.557917,0.0,0.0,3.111176,2.790833,2.9510045,0.2085954999999995,0.03300000000001546,ScreenWidget,0.9978513226097021,0.06461290075992258,0.01085868414942722,52.25031669886464,1.0586050620964196,0.08611974600503168,-16.733788,114.30069,left
168,first,83.59599999999999,1.4659999999999798,2,6.0,1.0,0,14,6,250.435165,414.164398,17.354467,-4.075396,119.061493,0.279362,-0.63796,3.706697,68.291748,84.639297,-14.668682,114.132385,A_StateManager_2.ScreenWidget,0.214828,-0.062714,0.974625,3.306824,2.749069,-34.700119,0.909612,0.167328,-0.065536,0.983719,35.684998,3.226608,-34.282822,3.102966,0.328618,0.533903,0.877871,0.258194,-0.059982,0.964218,-26.541794,2.308838,-35.084839,2.815384,0.354264,0.558408,0.0,0.0,3.102966,2.815384,2.959175,0.2167659999999998,0.03299999999998704,ScreenWidget,0.9978462103579399,0.06464494142486558,0.011134272426809241,12.98793430040597,0.4817909883852803,0.35006382862854313,-14.668682,114.132385,left
168,first,83.63000000000001,1.5,2,6.0,1.0,0,14,6,279.936646,411.76004,17.354521,-4.074323,119.059753,0.26957,-0.62137,3.691205,68.258377,84.639297,-14.405729,114.037109,A_StateManager_2.ScreenWidget,0.21225,-0.062164,0.97522,3.270813,2.740005,-34.701035,0.916691,0.162064,-0.063461,0.984726,35.715302,3.210953,-34.28476,3.107727,0.32838,0.534113,0.892796,0.257889,-0.060822,0.964249,-26.545151,2.30722,-35.083588,2.819489,0.354438,0.558587,0.0,0.0,3.107727,2.819489,2.963608,0.2211989999999994,0.034000000000020236,ScreenWidget,0.9978668284073616,0.06437533986802754,0.010844739789817892,13.142501920314352,0.6675895131007834,0.06014576440422136,-14.405729,114.037109,left
168,first,83.663,1.532999999999987,2,6.0,1.0,0,14,6,283.693115,410.398956,17.353874,-4.067087,119.056763,0.288142,-0.630379,3.708127,68.226883,84.639297,-14.195766,114.057861,A_StateManager_2.ScreenWidget,0.21434,-0.061539,0.974808,2.049988,2.71109,-34.69693,0.909092,0.162674,-0.06073,0.984802,35.721649,3.189789,-34.253464,3.108826,0.328094,0.534113,0.914602,0.257767,-0.062088,0.964203,-26.562698,2.304306,-35.073761,2.84343,0.355135,0.558828,0.0,0.0,3.108826,2.84343,2.976128,0.2337189999999998,0.03299999999998704,ScreenWidget,0.997846058020004,0.06466994057061928,0.0110019671209734,13.12368675550251,0.5809036363344126,0.23806382496439724,-14.195766,114.057861,left
168,first,83.69600000000001,1.5660000000000025,2,6.0,1.0,0,14,6,286.692596,410.695435,17.349234,-4.05494,119.065521,0.24261,-0.641587,3.756189,68.242363,84.639297,-14.273523,114.100861,A_StateManager_2.ScreenWidget,0.213593,-0.061752,0.97496,1.696121,2.711716,-34.724548,0.916088,0.161865,-0.060654,0.98494,35.728043,3.203262,-34.314575,3.135071,0.327863,0.534275,0.833835,0.256104,-0.062546,0.964615,-26.568771,2.303452,-35.065048,2.844772,0.355625,0.558828,0.0,0.0,3.135071,2.844772,2.9899215,0.2475124999999995,0.03300000000001546,ScreenWidget,0.9977892925816765,0.0655068088082304,0.01119757157239992,10.846245495819753,1.4954140197690617,0.4750735992468574,-14.273523,114.100861,left
