ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2Dside,ivt_gaze_labels,ivt_gaze_label_number,ivt_label_duration,idt_gaze_label,idt_gaze_label_number,idt_label_duration,gaze_label,gaze_label_number,label_duration,fixation_midpointX,fixation_midpointY
161,first,17.64800000000001,-2.655999999999992,3,7.0,0.0,0,4,Pause,-75.29570302138939,118.42503707563756,2.196668,-0.170207,116.194656,-0.997444,-1.150436,2.436664,162.008682,-117.103523,109.391174,112.941917,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.330623,0.0,0.0,0.0,31.763123,0.765121,-33.339691,,0.562821,0.101715,0.0,0.0,0.0,0.0,-19.955734,-1.699326,-24.424194,,0.646481,0.867275,0.0,0.0,,,,,0.0330000000000012,,0.998894436990908,0.0425064213933102,0.0200775468858023,,0.9586598191564294,0.2421227272678891,left,blink,blink_8,0.164999999999992,blink,blink_8,0.1310000000000002,blink,blink_8,0.164999999999992,,
161,first,17.68100000000001,-2.6229999999999905,3,7.0,0.0,0,4,Pause,-75.51063455944703,118.36612546066416,2.205628,-0.16861,116.194115,-0.966389,-1.118928,2.351374,161.742554,-116.736938,109.391174,113.035652,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,0.006439,-0.377991,0.925781,-21.511002,-1.138107,-24.33815,0.598935,0.0,0.0,0.0,32.69809,1.336258,-31.896393,,0.5142,0.619333,0.0,0.006439,-0.377991,0.925781,-21.511002,-1.138107,-24.33815,4.561249,0.190442,0.631243,0.0,0.0,,,,,0.0330000000000012,,0.9989674855974516,0.0410198760447907,0.0195277363863508,,2.7547913630955305,0.2762810382947153,left,blink,blink_8,0.164999999999992,blink,blink_8,0.1310000000000002,blink,blink_8,0.164999999999992,,
161,first,17.715000000000003,-2.588999999999998,3,7.0,0.0,0,4,Pause,2.8096117835755128,81.01379779964407,2.212293,-0.161719,116.20649,-0.925398,-1.076656,2.277895,123.088905,115.215347,3.943659,67.582047,Tisch_Blueprint.StaticMeshComponent0 Table,-0.093796,-0.180847,0.979019,32.469009,1.794052,-33.605484,0.68035,-0.093796,-0.180847,0.979019,32.469009,1.794052,-33.605484,3.496643,0.517702,0.605047,0.0,-0.071274,-0.305511,0.949509,-20.41008,0.522568,-23.769485,2.844818,0.175461,0.556272,0.0,0.0,,2.844818,2.844818,-1.020447,0.0339999999999918,Table,0.999033394051978,0.0397392781518272,0.0187900862413445,,2.492914412661154,0.4604127182295161,right,blink,blink_8,0.164999999999992,,None_37,0.1330000000000097,blink,blink_8,0.164999999999992,,
161,first,17.748000000000005,-2.5559999999999974,3,7.0,0.0,0,4,Pause,11.106624153691673,99.4112407197302,2.216463,-0.151515,116.212463,-0.804335,-1.090146,2.318256,163.328476,160.768845,21.674452,83.640213,partitionwall_15.StaticMeshComponent0 partitionwall,-0.086655,-0.152237,0.984528,32.479156,1.655777,-33.364761,0.849229,-0.086655,-0.152237,0.984528,32.479156,1.655777,-33.364761,3.501144,0.516312,0.603069,0.0,-0.05484,-0.216232,0.974792,-20.438782,0.373764,-23.82074,3.141678,0.173846,0.545742,0.0,0.0,3.501144,3.141678,3.3214110000000003,-0.5438539999999996,0.0330000000000012,wall,0.9990007044499934,0.0404428395910213,0.0190254890668313,53.17086935387709,1.289360300478928,0.3799222348053642,right,,None_42,0.1000000000000085,,None_37,0.1330000000000097,,None_47,0.1000000000000085,,
161,first,17.781000000000006,-2.522999999999996,3,7.0,0.0,0,4,Pause,10.50419246569388,101.85106276380615,2.229693,-0.124538,116.20929,-0.78855,-1.124673,2.341121,162.278458,160.768829,20.482817,88.371056,partitionwall_15.StaticMeshComponent0 partitionwall,-0.040588,-0.160614,0.986176,-19.207001,0.452194,-24.046936,0.864954,-0.091568,-0.136475,0.986389,32.503525,1.543533,-33.18396,3.691086,0.515933,0.602943,0.114998,-0.039322,-0.161209,0.98613,-20.488342,0.42514,-23.820526,3.800171,0.172972,0.534858,0.0,0.0,3.691086,3.800171,3.7456285,-0.1196364999999999,0.0330000000000012,wall,0.9989728486350395,0.0408410313590989,0.0196279863337768,81.9449985506861,1.254826003335272,0.9155624995278822,right,,None_42,0.1000000000000085,,None_37,0.1330000000000097,,None_47,0.1000000000000085,,
161,first,17.815000000000012,-2.48899999999999,3,7.0,0.0,0,4,Pause,6.71883686716431,101.12137929663196,2.23919,-0.102615,116.201378,-0.725789,-1.177859,2.373216,161.745209,160.768784,13.123795,86.962112,partitionwall_15.StaticMeshComponent0 partitionwall,-0.056015,-0.140732,0.988449,-7.918304,0.65773,-26.109863,0.881225,-0.092407,-0.130447,0.987137,32.523468,1.538101,-33.22966,3.71138,0.515325,0.602707,0.317778,-0.044693,-0.143875,0.988571,-20.48082,0.384262,-23.898239,3.6772,0.173518,0.533863,0.0,0.0,3.71138,3.6772,3.69429,-0.1709749999999998,0.034000000000006,wall,0.9989311794062182,0.0413998406678435,0.0205560697308345,43.83203122627263,1.8269473925640884,0.7402250441025507,right,,None_42,0.1000000000000085,,None_37,0.1330000000000097,,None_47,0.1000000000000085,,
161,first,17.848000000000013,-2.455999999999989,3,7.0,0.0,0,4,Pause,8.055893549928447,102.75152092748276,2.248094,-0.098944,116.193558,-0.599687,-1.203903,2.421324,161.425629,160.768799,15.713661,90.12883,partitionwall_15.StaticMeshComponent0 partitionwall,-0.075104,-0.129456,0.988724,14.832535,1.113724,-30.037674,0.898228,-0.092072,-0.128937,0.987366,32.535416,1.519958,-33.196426,3.713303,0.51485,0.602778,0.44172,-0.041245,-0.130356,0.990601,-20.45723,0.303894,-23.74086,3.88858,0.172536,0.532945,0.0,0.0,3.713303,3.88858,3.8009415,-0.0643234999999999,0.0330000000000012,wall,0.9988866275134548,0.0422381724274012,0.0210105250955337,40.436839575309406,1.657459381285224,0.3759406408903411,right,,None_42,0.1000000000000085,,None_37,0.1330000000000097,,None_47,0.1000000000000085,,
161,first,17.881,-2.423000000000002,3,7.0,0.0,0,4,Pause,9.60132780888347,103.71608792162417,2.255151,-0.108719,116.19381,-0.582774,-1.181746,2.403334,161.451447,160.768829,18.720299,91.997917,partitionwall_15.StaticMeshComponent0 partitionwall,-0.070206,-0.126556,0.989456,9.626328,0.998444,-29.104935,0.914947,-0.091476,-0.125717,0.987823,32.542618,1.503418,-33.179657,3.714371,0.514509,0.602715,0.513841,-0.042236,-0.127594,0.990921,-20.476715,0.335098,-23.752335,3.890823,0.173356,0.531555,0.0,0.0,3.714371,3.890823,3.802597,-0.0626679999999999,0.032999999999987,wall,0.9989078836129118,0.0419248727787031,0.0206238962968252,16.456956500934204,0.864795869264426,0.3654190871789146,right,fixation,fixation_25,0.1340000000000003,fixation,fixation_33,0.1010000000000133,fixation,fixation_33,0.1340000000000003,,
161,first,17.915000000000006,-2.388999999999996,3,7.0,0.0,0,4,Pause,9.003214351365424,104.06731615259912,2.279551,-0.116599,116.198853,-0.588206,-1.120718,2.284879,161.199387,160.768799,17.570435,92.67086,partitionwall_15.StaticMeshComponent0 partitionwall,-0.067245,-0.121429,0.990311,6.908707,0.901337,-28.551682,0.922276,-0.091049,-0.121231,0.988434,32.546387,1.458282,-33.111328,3.724045,0.514306,0.602939,0.635932,-0.041763,-0.121552,0.991699,-20.461304,0.306747,-23.683929,3.903152,0.172953,0.53086,0.0,0.0,3.724045,3.903152,3.8135985,-0.0516665,0.034000000000006,wall,0.999013808651488,0.0398604659438337,0.0195589718131795,15.49412546655651,3.918541057776858,0.7685909505762822,right,fixation,fixation_25,0.1340000000000003,fixation,fixation_33,0.1010000000000133,fixation,fixation_33,0.1340000000000003,,
161,first,17.948000000000008,-2.3559999999999945,3,7.0,0.0,0,4,Pause,8.598158806148252,104.63578809338458,2.293858,-0.133359,116.208771,-0.625228,-1.04312,2.193822,160.950226,160.768799,16.802048,93.762138,partitionwall_15.StaticMeshComponent0 partitionwall,-0.06871,-0.121674,0.990173,9.940674,0.947006,-29.045792,0.927728,-0.089539,-0.116104,0.989182,32.552307,1.435715,-33.109528,3.717224,0.513888,0.602939,0.667999,-0.040649,-0.129059,0.990799,-20.453934,0.29007,-23.583313,3.92189,0.172777,0.531792,0.0,0.0,3.717224,3.92189,3.819557,-0.0457080000000003,0.0330000000000012,wall,0.999101448860414,0.0382737180356671,0.0182048727748269,12.43081996844534,3.624965657351346,0.7322773344724856,right,fixation,fixation_25,0.1340000000000003,fixation,fixation_33,0.1010000000000133,fixation,fixation_33,0.1340000000000003,,
161,first,17.982000000000014,-2.3219999999999885,3,7.0,0.0,0,4,Pause,8.499365683109858,104.69822399868778,2.304061,-0.143981,116.216278,-0.634564,-0.989524,2.050104,160.907745,160.768799,16.621426,93.874832,partitionwall_15.StaticMeshComponent0 partitionwall,-0.069412,-0.125549,0.989655,8.80484,0.909744,-28.828613,0.927828,-0.090439,-0.125137,0.988007,32.555527,1.432068,-33.109528,3.748596,0.513857,0.604451,0.622782,-0.043472,-0.125977,0.991074,-20.460678,0.266129,-23.55368,3.96933,0.173598,0.531838,0.0,0.0,3.748596,3.96933,3.858963,-0.0063019999999998,0.034000000000006,wall,0.9992108909029286,0.0357680953947983,0.017269593301663,11.91410248345765,4.5107421775647065,0.486214049649007,right,fixation,fixation_25,0.1340000000000003,fixation,fixation_33,0.1010000000000133,fixation,fixation_33,0.1340000000000003,,
161,first,18.015,-2.289000000000001,3,7.0,0.0,0,4,Pause,8.441040643666522,104.46044300948309,2.313031,-0.168586,116.227577,-0.643534,-0.943748,1.984582,160.960175,160.768799,16.532303,93.401779,partitionwall_15.StaticMeshComponent0 partitionwall,-0.059097,-0.119812,0.991028,6.19838,0.75972,-28.186874,0.928144,-0.080276,-0.127396,0.988586,32.597412,1.321548,-32.922623,3.711258,0.510953,0.606713,0.475298,-0.037704,-0.112091,0.992981,-20.413406,0.193359,-23.412933,4.117462,0.171283,0.530722,0.0,0.0,3.711258,4.117462,3.91436,0.0490949999999998,0.032999999999987,wall,0.9992646112246748,0.0346258667893489,0.0164707651032362,21.943708048612883,2.4218458970619947,0.8643188828861693,right,fixation,fixation_25,0.1340000000000003,,None_38,0.0660000000000025,fixation,fixation_33,0.1340000000000003,,
161,first,18.048,-2.256,3,7.0,0.0,0,4,Pause,7.458208647488563,104.94046207614691,2.320778,-0.183678,116.223213,-0.680937,-0.949656,1.914594,160.638062,160.768784,14.640676,94.336014,partitionwall_15.StaticMeshComponent0 partitionwall,-0.066147,-0.136337,0.988434,29.926712,1.167206,-32.283005,0.941837,-0.068329,-0.135925,0.988358,32.629852,1.229874,-32.785339,3.735092,0.508049,0.609824,0.396032,-0.025635,-0.143967,0.989243,-20.253265,0.003891,-22.957962,4.086075,0.164864,0.538182,0.0,0.0,3.735092,4.086075,3.9105835,0.0453185,0.0329999999999977,wall,0.9993044591990108,0.0334051615963933,0.0165738650800452,33.87555520135572,2.1281029686109263,0.5308040654731868,right,,None_43,0.0670000000000108,,None_38,0.0660000000000025,,None_48,0.0670000000000108,,
161,first,18.081000000000003,-2.222999999999999,3,7.0,0.0,0,4,Pause,7.953810435444071,103.50161133479146,2.326339,-0.199413,116.215225,-0.692028,-0.965481,1.850428,161.128799,160.768799,15.617397,91.551506,partitionwall_15.StaticMeshComponent0 partitionwall,-0.051025,-0.141464,0.988617,7.624847,0.651169,-28.158295,0.94358,-0.069168,-0.137054,0.988144,32.630554,1.230682,-32.805847,3.818298,0.508043,0.610246,0.393232,-0.030777,-0.146332,0.988754,-20.262894,0.004852,-22.975098,4.08905,0.16604,0.538732,0.0,0.0,3.818298,4.08905,3.953674,0.0884090000000004,0.0330000000000048,wall,0.9993366298324324,0.0322858628092812,0.0168500248610058,30.61099376536228,2.002421913596615,0.5606659181802222,right,,None_43,0.0670000000000108,,None_38,0.0660000000000025,,None_48,0.0670000000000108,,
161,first,18.11500000000001,-2.188999999999993,3,7.0,0.0,0,4,Pause,6.560149296487097,103.071197049926,2.334906,-0.213826,116.215965,-0.717577,-0.980166,1.764824,161.010361,160.768768,12.927983,90.714539,partitionwall_15.StaticMeshComponent0 partitionwall,-0.071182,-0.137817,0.987885,32.629166,1.229324,-32.80307,0.942751,-0.071182,-0.137817,0.987885,32.629456,1.229324,-32.803116,3.84552,0.508338,0.610402,0.420641,-0.035706,-0.132431,0.99054,-20.365494,0.206467,-24.008499,4.029541,0.167234,0.53904,0.0,0.0,3.84552,4.029541,3.9375305,0.0722655000000003,0.034000000000006,wall,0.9993794023576904,0.0307926127848477,0.0171062895178261,36.29171374048214,2.554184712501592,0.493623403024764,right,,None_43,0.0670000000000108,fixation,fixation_34,0.1329999999999955,,None_48,0.0670000000000108,,
161,first,18.14800000000001,-2.155999999999992,3,7.0,0.0,0,4,Pause,8.071611620321473,103.4363631904228,2.343714,-0.229037,116.223122,-0.752846,-0.931774,1.663165,161.162399,160.768799,15.87543,91.414948,partitionwall_15.StaticMeshComponent0 partitionwall,-0.07515,-0.137146,0.987686,32.622879,1.228699,-32.808914,0.942112,-0.07515,-0.137146,0.987686,32.627792,1.22879,-32.809753,3.845825,0.508968,0.6104,0.432301,-0.031494,-0.137314,0.990021,-20.365494,0.177765,-23.812683,4.051697,0.167036,0.53904,0.0,0.0,3.845825,4.051697,3.948761,0.0834960000000002,0.0330000000000012,wall,0.9994465495196349,0.0290197910806158,0.0162618073698271,13.32236040176222,3.4114080516090746,0.5751017269379056,right,fixation,fixation_26,0.1779999999999972,fixation,fixation_34,0.1329999999999955,fixation,fixation_34,0.1779999999999972,,
161,first,18.182,-2.122,3,7.0,0.0,0,4,Pause,8.285136811379607,103.55706587766656,2.349597,-0.247598,116.235352,-0.773368,-0.895308,1.59616,161.170166,160.768799,16.307728,91.636772,partitionwall_15.StaticMeshComponent0 partitionwall,-0.067154,-0.138168,0.988129,19.600876,0.969482,-30.600739,0.956746,-0.078369,-0.138855,0.987198,32.622391,1.227386,-32.81189,3.866409,0.509596,0.610746,0.40249,-0.032654,-0.13591,0.990173,-20.374191,0.177765,-23.812683,4.10759,0.167601,0.53885,0.0,0.0,3.866409,4.10759,3.9869995,0.1217345,0.0339999999999882,wall,0.9994899469068512,0.0278512435252911,0.0156254365134118,15.629292760418137,2.243463739363744,0.6762744664554542,right,fixation,fixation_26,0.1779999999999972,fixation,fixation_34,0.1329999999999955,fixation,fixation_34,0.1779999999999972,,
161,first,18.215000000000003,-2.088999999999998,3,7.0,0.0,0,4,Pause,7.439019349747196,103.65961111888312,2.37349,-0.269806,116.256676,-0.759369,-0.795205,1.489817,160.966995,160.768784,14.68908,91.812218,partitionwall_15.StaticMeshComponent0 partitionwall,-0.062988,-0.136444,0.988632,12.985748,0.825027,-29.426575,0.958378,-0.080994,-0.139908,0.986832,32.614243,1.22908,-32.817383,3.875717,0.51025,0.610917,0.487968,-0.032333,-0.130432,0.990921,-20.374268,0.138306,-23.663635,4.135345,0.168029,0.537893,0.0,0.0,3.875717,4.135345,4.005531,0.1402659999999995,0.0330000000000048,wall,0.9995656830738564,0.025996777902913,0.0138784999103389,11.506360150362555,4.425381790076514,1.1809568302413502,right,fixation,fixation_26,0.1779999999999972,fixation,fixation_34,0.1329999999999955,fixation,fixation_34,0.1779999999999972,,
161,first,18.248000000000005,-2.0559999999999974,3,7.0,0.0,0,4,Pause,6.916685144059458,104.03389951388726,2.401759,-0.296807,116.285301,-0.769529,-0.66164,1.391014,160.75293,160.768784,13.703241,92.507607,partitionwall_15.StaticMeshComponent0 partitionwall,-0.06543,-0.137161,0.988373,13.730789,0.846451,-29.565994,0.961836,-0.083923,-0.140945,0.98645,32.608231,1.238998,-32.840378,3.862686,0.510897,0.610952,0.47197,-0.031952,-0.130188,0.990967,-20.374268,0.137253,-23.650299,4.158188,0.168041,0.537793,0.0,0.0,3.862686,4.158188,4.010437,0.1451719999999996,0.0330000000000012,wall,0.9996386539017332,0.0242737708201054,0.0115475398117446,12.693310435236238,5.034322952076832,1.4682376344270605,right,fixation,fixation_26,0.1779999999999972,fixation,fixation_34,0.1329999999999955,fixation,fixation_34,0.1779999999999972,,
161,first,18.28200000000001,-2.021999999999992,3,7.0,0.0,0,4,Pause,7.012525999909652,103.99320255001784,2.404641,-0.30843,116.280212,-0.793055,-0.643001,1.324819,160.778702,160.768799,13.90043,92.432999,partitionwall_15.StaticMeshComponent0 partitionwall,-0.058426,-0.135529,0.989044,3.225113,0.629471,-27.745712,0.962463,-0.084717,-0.140991,0.986374,32.604828,1.246506,-32.881638,3.839218,0.511156,0.611106,0.435079,-0.037292,-0.131073,0.990662,-20.374268,0.13385,-23.620255,4.148041,0.169055,0.537793,0.0,0.0,3.839218,4.148041,3.9936295,0.1283645,0.034000000000006,wall,0.9996697333954736,0.0231189372790526,0.0112222489773692,15.71976468355716,2.0224993871005674,0.3826898673887324,right,fixation,fixation_26,0.1779999999999972,,None_39,0.3100000000000023,fixation,fixation_34,0.1779999999999972,,
161,first,18.304,-2.0,3,7.0,0.0,0,4,Pause,6.340507619139101,104.15993977013372,2.401947,-0.317633,116.274879,-0.83477,-0.628091,1.270332,160.623474,160.768768,12.604594,92.762009,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055756,-0.135666,0.989182,0.955536,0.57959,-27.35791,0.957948,-0.085754,-0.141388,0.986221,32.601181,1.246506,-32.9198,3.837311,0.511434,0.611568,0.497429,-0.035492,-0.131729,0.990646,-20.389526,0.129745,-23.606415,4.128983,0.169338,0.537893,0.0,0.0,3.837311,4.128983,3.983147,0.1178819999999998,0.0219999999999878,wall,0.9996941527359554,0.0221683274875943,0.010962036395818,12.32640478073366,2.5675888209343087,0.4987458113086854,right,fixation,fixation_26,0.1779999999999972,,None_39,0.3100000000000023,fixation,fixation_34,0.1779999999999972,,
161,first,18.326000000000008,-1.9779999999999944,3,7.0,0.0,0,4,Pause,6.076370197240092,104.19033655133497,2.400316,-0.332355,116.273666,-0.85316,-0.601159,1.251116,160.57785,160.768768,12.105682,92.822372,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055298,-0.136353,0.989105,-0.077194,0.557312,-27.176865,0.957948,-0.085007,-0.141129,0.986328,32.598175,1.246506,-32.926361,3.835953,0.511434,0.611585,0.497429,-0.036789,-0.133331,0.990387,-20.393372,0.128815,-23.602066,4.12767,0.169713,0.538155,0.0,0.0,3.835953,4.12767,3.9818115,0.1165465000000001,0.0220000000000091,wall,0.9997065724385789,0.0218331564483744,0.0104920113709984,13.520852012955674,1.5038138724932733,0.675529810439904,right,fixation,fixation_26,0.1779999999999972,,None_39,0.3100000000000023,fixation,fixation_34,0.1779999999999972,,
161,first,18.348000000000013,-1.9559999999999889,3,7.0,0.0,0,4,Pause,6.033231029987251,104.205353333334,2.396451,-0.346351,116.273026,-0.867986,-0.547405,1.256731,160.572739,160.768784,12.034842,92.852654,partitionwall_15.StaticMeshComponent0 partitionwall,-0.064041,-0.106598,0.992233,-1.759018,0.729813,-26.947342,0.948787,-0.087219,-0.105148,0.990616,32.483185,1.419525,-32.990204,3.798218,0.515916,0.600717,0.492217,-0.051361,-0.107361,0.992889,-20.465149,0.353043,-23.64621,4.041107,0.174931,0.526766,0.0,0.0,3.798218,4.041107,3.9196625,0.0543975000000003,0.0220000000000055,wall,0.999713829089673,0.0219313340627234,0.0095538742451881,82.44941595403209,2.456656320166558,0.660634307326166,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.37100000000001,-1.9329999999999927,3,7.0,0.0,0,4,Pause,6.740469552311423,106.75204443420616,2.393342,-0.349426,116.276237,-0.879933,-0.511923,1.263963,160.042999,160.768784,13.410056,97.792473,partitionwall_15.StaticMeshComponent0 partitionwall,-0.07756,-0.111389,0.990738,20.818161,1.222351,-30.976746,0.936695,-0.08815,-0.111679,0.989822,32.482483,1.454132,-33.017746,3.736008,0.516149,0.600705,0.570381,-0.039993,-0.11026,0.993088,-20.475281,0.401825,-23.751312,4.091614,0.172764,0.52655,0.0,0.0,3.736008,4.091614,3.913811,0.0485459999999999,0.0229999999999961,wall,0.999716776268947,0.0220576462577768,0.0089346229909983,37.976271580288575,1.5744112098103795,0.2358751832629469,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.396,-1.9080000000000013,3,7.0,0.0,0,4,Pause,7.872365204327651,106.42100704538854,2.393623,-0.35522,116.283401,-0.893333,-0.458791,1.271726,160.324692,160.768799,15.612224,97.14325,partitionwall_15.StaticMeshComponent0 partitionwall,-0.085022,-0.111786,0.990082,25.211273,1.295105,-31.723679,0.943924,-0.091278,-0.110428,0.98967,32.493362,1.448868,-33.037399,3.716599,0.51624,0.600894,0.730905,-0.045685,-0.120224,0.991684,-20.461258,0.330734,-23.484192,4.004639,0.174229,0.528154,0.0,0.0,3.716599,4.004639,3.860619,-0.0046460000000001,0.0249999999999914,wall,0.9997216319455564,0.0221932719328639,0.0080073279580054,21.030646496375724,2.147843295955348,0.368721668471168,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.418000000000006,-1.885999999999996,3,7.0,0.0,0,4,Pause,8.493670763439438,106.51026773788804,2.396415,-0.353014,116.305115,-0.882246,-0.384847,1.270154,160.430542,160.768799,16.816214,97.295738,partitionwall_15.StaticMeshComponent0 partitionwall,-0.089157,-0.110184,0.989899,28.339264,1.36763,-32.307571,0.939282,-0.092896,-0.110764,0.989487,32.499939,1.456039,-33.057449,3.71608,0.51624,0.600894,0.80126,-0.045319,-0.103394,0.993591,-20.461884,0.330734,-23.5121,4.01445,0.174229,0.525584,0.0,0.0,3.71608,4.01445,3.865265,0.0,0.0220000000000055,wall,0.9997317393727556,0.0221660535956771,0.0067167967602813,17.071247276996786,3.3618503197688523,1.0001647550228112,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.441000000000003,-1.8629999999999995,3,7.0,0.0,0,4,Pause,8.843054520047296,106.7983124791017,2.399744,-0.356889,116.32618,-0.834741,-0.291075,1.277489,160.44162,160.768799,17.49828,97.834579,partitionwall_15.StaticMeshComponent0 partitionwall,-0.082977,-0.110199,0.990433,25.709335,1.316879,-31.851135,0.937594,-0.088745,-0.111404,0.989792,32.506638,1.461609,-33.072601,3.718216,0.515398,0.600939,0.769993,-0.043808,-0.101868,0.99382,-20.469711,0.333633,-23.552887,4.036133,0.174132,0.525611,0.0,0.0,3.718216,4.036133,3.8771745,0.0119095000000002,0.0229999999999961,wall,0.9997385447435264,0.0222942541955166,0.0050801952680503,19.68360377077397,4.089496972680962,0.9424178482795644,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.464000000000013,-1.8399999999999888,3,7.0,0.0,0,4,Pause,8.319182750336887,106.91005740989912,2.401017,-0.365627,116.337944,-0.798167,-0.22513,1.277873,160.309952,160.768814,16.489904,98.040245,partitionwall_15.StaticMeshComponent0 partitionwall,-0.070816,-0.106491,0.991776,7.734634,0.935745,-28.64241,0.940782,-0.092682,-0.11116,0.989456,32.514618,1.456039,-33.069061,3.721603,0.515681,0.601075,0.762362,-0.045898,-0.101105,0.993805,-20.471054,0.343521,-23.603806,4.057892,0.174345,0.525638,0.0,0.0,3.721603,4.057892,3.8897475,0.0244824999999999,0.0230000000000103,wall,0.999743578758184,0.0223010701332879,0.0039292496343286,35.40929190289836,2.8672225217189107,0.6395367962824559,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.49300000000001,-1.8109999999999928,3,7.0,0.0,0,4,Pause,7.300704165124079,107.2518708870483,2.404969,-0.363922,116.3442,-0.862347,-0.212118,1.274335,160.036911,160.768784,14.511977,98.697342,partitionwall_15.StaticMeshComponent0 partitionwall,-0.073608,-0.108658,0.991348,9.454056,0.965607,-28.952393,0.953663,-0.094864,-0.114243,0.988907,32.523849,1.449051,-33.057602,3.718155,0.515673,0.601677,0.763333,-0.04599,-0.101318,0.993774,-20.474304,0.33844,-23.626709,4.023514,0.174422,0.526011,0.0,0.0,3.718155,4.023514,3.8708345,0.0055695,0.0289999999999963,wall,0.9997458202771944,0.0222393554475534,0.0037021490458077,12.84149494515406,0.4649797742997066,0.2618485120865438,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.52600000000001,-1.7779999999999916,3,7.0,0.0,0,4,Pause,7.55902565522682,107.00591914888952,2.417134,-0.359094,116.337181,-0.914221,-0.257327,1.288743,160.123413,160.768784,15.009909,98.225281,partitionwall_15.StaticMeshComponent0 partitionwall,-0.070435,-0.109726,0.991455,6.539352,0.890228,-28.454056,0.948698,-0.094559,-0.118652,0.988419,32.529846,1.415787,-33.018326,3.720566,0.515408,0.603116,0.80306,-0.045303,-0.100372,0.993912,-20.496765,0.343521,-23.706161,4.006409,0.174868,0.526384,0.0,0.0,3.720566,4.006409,3.8634875,-0.0017775000000002,0.0330000000000012,wall,0.9997369645604616,0.0224906851615798,0.0044911883056862,9.785198538060303,1.4378590380653005,0.4500414938526716,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
161,first,18.55900000000001,-1.7449999999999903,3,7.0,0.0,0,4,Pause,7.354220839627873,106.83410357472026,2.423899,-0.363243,116.325882,-0.930866,-0.305548,1.3319,160.115479,160.768784,14.616891,97.90168,partitionwall_15.StaticMeshComponent0 partitionwall,-0.067291,-0.110474,0.991592,2.926361,0.805496,-27.821899,0.957621,-0.095001,-0.115997,0.988693,32.53241,1.38205,-32.948883,3.701874,0.515408,0.603173,0.886782,-0.045319,-0.106049,0.993317,-20.504395,0.349197,-23.764313,3.952072,0.174945,0.527614,0.0,0.0,3.701874,3.952072,3.826973,-0.0382920000000002,0.0330000000000012,wall,0.9997156073700634,0.0232436162382513,0.0053327933462885,10.882194697575647,1.960993929554539,0.418408839344123,right,,None_44,0.2439999999999997,,None_39,0.3100000000000023,,None_49,0.2439999999999997,,
