rel_time,ID,date,time,dimension,state,substate,controllerleftclick,controllerrightclick,coloredcube,stimulus,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,raylocationX,raylocationY,raylocationZ,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,rayscreenlocationX,rayscreenlocationX.1,combined.convergence_distance_mm,combined.convergence_distance_validity,combined.eye_data.eye_openness,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,combined.pupil_diameter_mm,combined.pupil_position_in_sensor_area.X,combined.pupil_position_in_sensor_area.Y,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
19.08,181,2021.11.26,14.25.42.339,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,352.739258,388.029816,13.981393,5.15523,118.363716,1.576684,-7.137821,5.037164,72.419121,84.639297,-9.537324,112.353867,84.639297,-9.537323,112.353867,A_StateManager_2.ScreenWidget,1488.658203,1488.658203,0.0,0,0.0,0.287567,0.041763,0.956833,-13.073822,2.806534,-29.407288,0.0,0.0,0.0,1.0,0.15036,0.011978,0.988556,30.444168,1.417892,-24.71434,3.733353,0.495042,0.489259,1.0,0.342453,0.053802,0.937988,-31.03273,3.379593,-31.343964,3.33255,0.488205,0.469166,0.371002,0.371002
19.113,181,2021.11.26,14.25.42.372,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,353.241791,386.352631,13.98797,5.155814,118.363167,1.556997,-7.136366,5.066358,72.392685,84.639297,-9.454054,112.392998,84.639297,-9.454052,112.392998,A_StateManager_2.ScreenWidget,1491.491211,1491.491211,0.0,0,0.0,0.28891,0.043823,0.956345,-13.307648,2.823517,-29.429916,0.0,0.0,0.0,1.0,0.152954,0.012589,0.988144,30.446808,1.431015,-24.72023,3.752182,0.494281,0.488733,1.0,0.342331,0.056229,0.937881,-31.042099,3.387924,-31.338837,3.324829,0.488522,0.468396,0.316928,0.316928
19.146,181,2021.11.26,14.25.42.405,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,354.431335,386.911652,13.995749,5.162275,118.352913,1.523582,-7.181404,5.079196,72.396698,84.639297,-9.535961,112.459412,84.639297,-9.535961,112.459412,A_StateManager_2.ScreenWidget,1487.568359,1487.568359,0.0,0,0.0,0.27948,0.054901,0.958572,-23.504883,3.14418,-30.40155,0.0,0.0,0.0,1.0,0.127701,0.017517,0.991653,30.188629,1.333206,-24.318115,3.881836,0.508541,0.486796,1.0,0.300812,0.060181,0.951767,-31.258484,3.405685,-31.280029,3.404495,0.50359,0.466177,0.272897,0.272897
19.18,181,2021.11.26,14.25.42.439,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,353.26123,387.860443,14.009995,5.17869,118.358543,1.57392,-7.220015,5.201237,72.153847,84.639297,-8.654528,113.22805,84.639297,-8.654526,113.22805,A_StateManager_2.ScreenWidget,1512.968262,1512.968262,0.0,0,0.0,-0.054138,0.016113,0.998398,8.311829,2.135529,-27.320206,0.0,0.0,0.0,1.0,-0.089111,-0.000946,0.996017,28.761841,1.471451,-25.09787,3.977554,0.607916,0.492659,1.0,0.015976,0.05014,0.998611,-32.548141,3.462387,-31.760529,3.363541,0.598771,0.468977,0.081422,0.081422
19.213,181,2021.11.26,14.25.42.472,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,365.853149,398.840973,14.013756,5.191624,118.353867,1.569923,-7.19361,5.37044,71.830765,84.639275,15.701136,110.527901,84.639275,15.701136,110.527901,A_StateManager_2.ScreenWidget,2252.170654,2252.170654,0.0,0,0.0,-0.197357,-0.020081,0.980118,28.076859,1.033737,-24.099411,0.0,0.0,0.0,1.0,-0.197357,-0.020081,0.980118,28.078064,1.033707,-24.099289,4.111404,0.655875,0.503409,1.0,-0.112778,0.026459,0.993256,-33.253586,2.881546,-30.171844,3.503555,0.644072,0.479154,0.162393,0.162393
19.246,181,2021.11.26,14.25.42.505,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,713.791199,360.267426,14.002076,5.198181,118.345306,1.457043,-7.232077,5.36565,74.573135,84.639267,26.47855,107.451065,84.639267,26.478548,107.451065,A_StateManager_2.ScreenWidget,2558.55542,2558.55542,0.0,0,0.0,-0.195953,-0.019272,0.980408,27.966263,0.922256,-23.869431,0.0,0.0,0.0,1.0,-0.196198,-0.019409,0.980362,28.164047,0.916077,-23.849411,4.156754,0.652409,0.504772,1.0,-0.121735,0.023331,0.992279,-33.299057,2.833084,-30.072479,3.479736,0.64706,0.480484,0.221252,0.221252
19.28,181,2021.11.26,14.25.42.539,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,867.754272,316.312622,13.992945,5.182278,118.346451,1.541817,-7.184361,5.274768,74.501587,84.639275,26.232023,107.553383,84.639267,26.232025,107.553383,A_StateManager_2.ScreenWidget,2551.306885,2551.306885,0.0,0,0.0,-0.11702,0.024734,0.992813,-31.260849,2.76683,-29.879623,0.0,0.0,0.0,1.0,-0.198151,-0.019867,0.979965,28.189774,0.886063,-23.717697,4.166031,0.651907,0.504716,1.0,-0.114182,0.026276,0.993103,-33.318024,2.831909,-30.09285,3.557556,0.646481,0.480183,0.242329,0.242329
19.313,181,2021.11.26,14.25.42.572,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,864.232422,317.774292,13.98325,5.181277,118.350891,1.549412,-7.145286,5.166993,72.561729,84.639282,20.038235,111.125893,84.639275,20.038233,111.125893,A_StateManager_2.ScreenWidget,2376.018066,2376.018066,0.0,0,0.0,-0.122726,0.014191,0.992325,-26.374329,2.614441,-29.391342,0.0,0.0,0.0,1.0,-0.197891,-0.019775,0.980011,28.201492,0.857605,-23.597885,4.167969,0.651339,0.504584,1.0,-0.113037,0.018539,0.993408,-33.365082,2.839478,-30.133438,3.525162,0.647912,0.481613,0.252727,0.252727
19.346,181,2021.11.26,14.25.42.605,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,775.749756,368.81015,13.981446,5.181932,118.352417,1.499412,-7.146338,5.082589,72.706245,84.639275,20.360407,110.397301,84.639275,20.360405,110.397301,A_StateManager_2.ScreenWidget,2389.700684,2389.700684,0.0,0,0.0,-0.172516,-0.006378,0.98497,9.886765,1.447739,-25.550919,0.0,0.0,0.0,1.0,-0.1987,-0.01857,0.979874,28.207657,0.833008,-23.520508,4.178009,0.651236,0.5044,1.0,-0.110077,0.02243,0.993668,-33.403412,2.900269,-30.348511,3.701263,0.649185,0.480871,0.240999,0.240999
19.38,181,2021.11.26,14.25.42.639,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,780.352234,358.401703,13.981149,5.185473,118.358589,1.540817,-7.1509,5.096565,73.817757,84.639275,24.166721,108.550316,84.639275,24.166721,108.550316,A_StateManager_2.ScreenWidget,2503.334229,2503.334229,0.0,0,0.0,-0.154282,0.003143,0.988007,-2.425049,1.848343,-26.860275,0.0,0.0,0.0,1.0,-0.199127,-0.018036,0.979797,28.207306,0.81366,-23.434784,4.196289,0.651217,0.504133,1.0,-0.108521,0.024582,0.993774,-33.421188,2.895309,-30.326462,3.564484,0.649357,0.480369,0.236035,0.236035
19.413,181,2021.11.26,14.25.42.672,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,834.728149,332.016205,13.983115,5.185044,118.361664,1.551796,-7.143448,5.169273,73.345261,84.639275,22.854778,109.70047,84.639275,22.854778,109.70047,A_StateManager_2.ScreenWidget,2464.705322,2464.705322,0.0,0,0.0,-0.130783,0.01416,0.991302,-18.388626,2.383301,-28.638885,0.0,0.0,0.0,1.0,-0.199814,-0.01828,0.97966,28.207306,0.81366,-23.432693,4.237747,0.651255,0.504098,1.0,-0.108337,0.024628,0.993805,-33.430328,2.889999,-30.319504,3.601624,0.649664,0.480492,0.2385,0.2385
19.446,181,2021.11.26,14.25.42.705,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,815.986084,348.446991,13.991377,5.194294,118.367767,1.47603,-7.180598,5.229779,72.876259,84.639267,21.162619,110.31559,84.639275,21.162619,110.31559,A_StateManager_2.ScreenWidget,2412.841309,2412.841309,0.0,0,0.0,-0.137787,0.010513,0.990402,-13.570389,2.217926,-28.082001,0.0,0.0,0.0,1.0,-0.201096,-0.018661,0.979385,28.205795,0.816238,-23.431259,4.263245,0.651543,0.50406,1.0,-0.107437,0.024384,0.993896,-33.435989,2.88446,-30.293533,3.602219,0.649664,0.480485,0.243629,0.243629
19.48,181,2021.11.26,14.25.42.739,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,791.812317,357.234406,14.004514,5.193555,118.36277,1.482807,-7.192134,5.258355,73.023056,84.639267,21.724012,110.005554,84.639275,21.724012,110.005554,A_StateManager_2.ScreenWidget,2426.720703,2426.720703,0.0,0,0.0,-0.136292,0.001434,0.990662,-5.591461,1.969055,-27.175156,0.0,0.0,0.0,1.0,-0.177185,-0.020905,0.983948,28.299362,0.947357,-23.824707,4.20491,0.643113,0.503689,1.0,-0.102631,0.019699,0.994522,-33.295197,2.80423,-29.91394,3.726273,0.643581,0.480733,0.219129,0.219129
19.513,181,2021.11.26,14.25.42.772,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,799.832275,352.805328,14.011937,5.178773,118.356392,1.460751,-7.238149,5.182976,73.037201,84.639267,21.50242,109.426003,84.639275,21.502419,109.426003,A_StateManager_2.ScreenWidget,2419.470703,2419.470703,0.0,0,0.0,0.145111,0.017105,0.989258,-31.158859,3.336838,-31.4879,0.0,0.0,0.0,1.0,0.009613,-0.007736,0.999924,29.412338,1.303543,-24.87616,4.13327,0.561967,0.497636,1.0,0.146912,0.017441,0.988983,-31.970108,3.364059,-31.576447,3.76091,0.556259,0.476954,0.115163,0.115163
19.546,181,2021.11.26,14.25.42.805,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,796.666687,344.526001,14.012605,5.16417,118.352798,1.531223,-7.228962,5.089613,71.160667,84.63929,1.133914,110.641174,84.63929,1.133914,110.641174,A_StateManager_2.ScreenWidget,1815.935669,1815.935669,0.0,0,0.0,0.15451,-0.026779,0.987625,28.24234,1.09343,-24.318054,0.0,0.0,0.0,1.0,0.148392,-0.028168,0.988525,30.226837,1.030045,-24.101929,4.153336,0.50183,0.505863,1.0,0.334717,0.015274,0.942184,-31.04306,2.986771,-30.774658,3.724564,0.490838,0.484319,0.151836,0.151836
19.579,181,2021.11.26,14.25.42.838,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,505.688049,361.88562,14.021847,5.146229,118.348442,1.519053,-7.242712,5.06765,71.612144,84.639282,0.449869,107.420494,84.63929,0.449869,107.420494,A_StateManager_2.ScreenWidget,1803.454346,1803.454346,0.0,0,0.0,0.209412,-0.019073,0.977631,11.981079,1.578537,-26.122971,0.0,0.0,0.0,1.0,0.153046,-0.029907,0.987762,30.351578,0.991165,-24.135437,4.196701,0.496601,0.507795,1.0,0.338608,0.006531,0.940903,-31.027405,2.953659,-30.776154,3.679031,0.489542,0.487019,0.213387,0.213387
19.613,181,2021.11.26,14.25.42.872,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,495.915924,315.875885,14.025259,5.139685,118.350601,1.462351,-7.243237,5.065249,71.91082,84.639297,-3.544854,107.890984,84.63929,-3.544854,107.890984,A_StateManager_2.ScreenWidget,1681.964355,1681.964355,0.0,0,0.0,0.289154,-0.001541,0.957275,-14.52829,2.432022,-28.98703,0.0,0.0,0.0,1.0,0.15007,-0.030334,0.988205,30.367889,0.991241,-24.13533,4.194977,0.496802,0.507869,1.0,0.338821,0.009064,0.940796,-31.055664,2.962402,-30.773056,3.667313,0.49043,0.486238,0.1745,0.1745
19.646,181,2021.11.26,14.25.42.905,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,438.84848,322.597168,14.042315,5.129278,118.347191,1.383715,-7.222542,5.047278,72.72123,84.63929,-9.564877,108.9384,84.639297,-9.564877,108.9384,A_StateManager_2.ScreenWidget,1493.746582,1493.746582,0.0,0,0.0,0.282532,-0.00267,0.959244,-12.921265,2.389893,-28.812241,0.0,0.0,0.0,1.0,0.149078,-0.03154,0.988312,30.375549,1.000092,-24.135773,4.194092,0.496802,0.507869,1.0,0.336853,0.00943,0.941498,-31.075455,2.972626,-30.773056,3.679718,0.491481,0.485813,0.188182,0.188182
19.68,181,2021.11.26,14.25.42.939,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,352.848145,337.560272,14.040875,5.109704,118.339134,1.327357,-7.292709,5.007828,72.655975,84.639297,-9.125893,108.742142,84.639297,-9.125893,108.742142,A_StateManager_2.ScreenWidget,1508.730225,1508.730225,0.0,0,0.0,0.284012,-0.002823,0.958801,-13.310272,2.403381,-28.853058,0.0,0.0,0.0,1.0,0.148529,-0.031631,0.988388,30.384781,0.997711,-24.136078,4.21257,0.496601,0.507944,1.0,0.337509,0.008911,0.941269,-31.086624,2.97525,-30.772064,3.68631,0.491758,0.485813,0.189903,0.189903
19.713,181,2021.11.26,14.25.42.972,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,359.119354,334.756561,14.052952,5.093384,118.347275,1.415009,-7.285571,4.980159,72.680717,84.639297,-9.288052,108.691742,84.639297,-9.288052,108.691742,A_StateManager_2.ScreenWidget,1505.851563,1505.851563,0.0,0,0.0,0.283249,-0.004211,0.95903,-13.196625,2.406494,-28.840271,0.0,0.0,0.0,1.0,0.149246,-0.031967,0.988281,30.395264,1.000839,-24.137589,4.212357,0.496093,0.507944,1.0,0.336685,0.007187,0.941574,-31.097641,2.983719,-30.771439,3.673691,0.492261,0.485813,0.196448,0.196448
19.746,181,2021.11.26,14.25.43.005,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,356.802795,334.036591,14.055663,5.084193,118.349434,1.377166,-7.301991,4.958145,72.669678,84.639297,-9.266848,108.712006,84.639297,-9.266848,108.712006,A_StateManager_2.ScreenWidget,1508.098877,1508.098877,0.0,0,0.0,0.283691,-0.004562,0.958893,-13.418716,2.41716,-28.864029,0.0,0.0,0.0,1.0,0.14978,-0.031631,0.988205,30.404175,1.003937,-24.139328,4.205536,0.495692,0.507788,1.0,0.336182,0.006378,0.941772,-31.106125,2.987549,-30.770981,3.666534,0.492629,0.485814,0.156238,0.156238
19.768,181,2021.11.26,14.25.43.027,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,357.105713,334.32605,14.049706,5.086851,118.349052,1.320844,-7.32352,4.939971,72.700859,84.639297,-9.321902,108.606773,84.639297,-9.321903,108.606773,A_StateManager_2.ScreenWidget,1507.692505,1507.692505,0.0,0,0.0,0.280991,-0.00679,0.959671,-13.145294,2.413406,-28.83551,0.0,0.0,0.0,1.0,0.149872,-0.032135,0.988174,30.406082,1.004166,-24.144028,4.212494,0.495595,0.507944,1.0,0.333557,0.003693,0.942719,-31.109436,2.994705,-30.77066,3.645874,0.493181,0.486002,0.175855,0.175855
19.791,181,2021.11.26,14.25.43.050,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,356.319214,332.822754,14.045485,5.079556,118.346321,1.298838,-7.317625,4.935866,72.684113,84.63929,-9.126966,108.463524,84.639297,-9.126965,108.463524,A_StateManager_2.ScreenWidget,1514.656128,1514.656128,0.0,0,0.0,0.282623,-0.006454,0.959198,-13.591385,2.429001,-28.884277,0.0,0.0,0.0,1.0,0.149841,-0.031937,0.98819,30.407364,1.008438,-24.14743,4.205902,0.495574,0.507788,1.0,0.334,0.003708,0.942551,-31.113358,2.994736,-30.77066,3.641342,0.493225,0.486002,0.20511,0.20511
19.814,181,2021.11.26,14.25.43.073,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,359.104034,330.776306,14.038292,5.067611,118.352249,1.270963,-7.287046,4.88157,72.717873,84.63929,-9.3357,108.557724,84.639297,-9.335701,108.557724,A_StateManager_2.ScreenWidget,1508.375488,1508.375488,0.0,0,0.0,0.278946,-0.006332,0.960281,-12.352051,2.389481,-28.751389,0.0,0.0,0.0,1.0,0.148926,-0.030884,0.988358,30.409439,1.008438,-24.151581,4.193329,0.49575,0.507576,1.0,0.334396,0.004471,0.942413,-31.119507,2.995605,-30.770172,3.641785,0.493362,0.485833,0.172644,0.172644
19.837,181,2021.11.26,14.25.43.096,2,BP_TutorialState_C_2147482161,TutText2,0,2,,31,356.122101,332.12204,14.032686,5.059242,118.357468,1.259739,-7.250102,4.823456,72.666611,84.63929,-9.138881,108.684937,84.639297,-9.138882,108.684937,A_StateManager_2.ScreenWidget,1516.87793,1516.87793,0.0,0,0.0,0.279205,-0.005875,0.960205,-12.330109,2.389908,-28.750137,0.0,0.0,0.0,1.0,0.14859,-0.02948,0.988449,30.410461,1.008438,-24.155914,4.193359,0.495793,0.50726,1.0,0.335007,0.004517,0.9422,-31.120255,2.997253,-30.769897,3.638672,0.493269,0.485774,0.17843,0.17843
19.873,181,2021.11.26,14.25.43.132,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,358.933807,333.939362,14.030009,5.055451,118.365005,1.232793,-7.206484,4.791187,72.675323,84.639297,-9.204431,108.737633,84.639297,-9.20443,108.73764,A_StateManager_2.ScreenWidget,1517.382202,1517.382202,0.0,0,0.0,0.238785,-0.003677,0.971054,-11.706009,2.46283,-28.607849,0.0,0.0,0.0,1.0,0.123795,-0.028168,0.991898,30.220093,1.143387,-24.090622,4.141846,0.50805,0.501879,1.0,0.291336,0.007751,0.956573,-31.296585,3.079361,-30.718582,3.695923,0.507196,0.481529,0.178629,0.178629
19.883,181,2021.11.26,14.25.43.142,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,357.997406,334.692169,14.036724,5.053878,118.374611,1.231966,-7.152437,4.761679,72.108383,84.639282,-6.191308,108.9702,84.63929,-6.191308,108.9702,A_StateManager_2.ScreenWidget,1611.945923,1611.945923,0.0,0,0.0,0.219711,0.031876,0.975037,-14.495941,2.656647,-28.942596,0.0,0.0,0.0,1.0,0.108231,-0.003143,0.99411,30.050797,1.193878,-24.056442,4.194977,0.517098,0.49351,1.0,0.261246,0.045059,0.964203,-31.414307,3.212189,-30.798294,3.533798,0.516178,0.470827,0.140173,0.140173
19.907,181,2021.11.26,14.25.43.166,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,401.042023,338.014557,14.043117,5.058622,118.381737,1.24812,-7.051596,4.730047,71.584023,84.63929,-4.844137,111.871231,84.63929,-4.844137,111.871231,A_StateManager_2.ScreenWidget,1650.402588,1650.402588,0.0,0,0.0,0.10788,0.054337,0.992676,13.799896,1.89064,-25.716095,0.0,0.0,0.0,1.0,0.070023,0.039978,0.996735,29.688644,1.298019,-23.74115,4.213943,0.537843,0.476604,1.0,0.215103,0.094879,0.971954,-31.616379,3.584579,-31.361298,3.681534,0.531612,0.454271,0.09456,0.09456
19.935,181,2021.11.26,14.25.43.194,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,420.287292,379.457855,14.036417,5.068004,118.383881,1.249126,-7.096901,4.799068,70.796478,84.639282,3.30736,113.456863,84.63929,3.30736,113.456863,A_StateManager_2.ScreenWidget,1900.061401,1900.061401,0.0,0,0.0,0.073349,0.044968,0.996277,24.450272,1.608109,-24.892563,0.0,0.0,0.0,1.0,0.059937,0.040115,0.997391,29.741928,1.416962,-24.262634,4.158951,0.538789,0.477106,1.0,0.214737,0.095764,0.971954,-31.656082,3.634888,-31.571503,3.714645,0.533186,0.454265,0.087663,0.087663
19.968,181,2021.11.26,14.25.43.227,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,536.737244,402.109741,14.018991,5.081105,118.371262,1.209122,-7.201437,4.888884,70.854561,84.639282,5.888898,112.671173,84.639282,5.888898,112.671173,A_StateManager_2.ScreenWidget,1976.348145,1976.348145,0.0,0,0.0,0.202423,0.091492,0.975006,-27.214645,3.477325,-31.036407,0.0,0.0,0.0,1.0,0.060516,0.039444,0.997375,29.756195,1.42688,-24.29631,4.182724,0.538139,0.477212,1.0,0.213333,0.095474,0.97229,-31.670364,3.637695,-31.563553,3.685333,0.53387,0.454123,0.133994,0.133994
20.002,181,2021.11.26,14.25.43.261,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,573.616333,390.88559,14.018586,5.074823,118.383118,1.216901,-7.126824,4.94259,71.162987,84.63929,-3.373291,116.034409,84.63929,-3.373291,116.034409,A_StateManager_2.ScreenWidget,1684.184937,1684.184937,0.0,0,0.0,0.171829,0.080276,0.981842,-14.77478,3.036774,-29.567535,0.0,0.0,0.0,1.0,0.061539,0.039383,0.997314,29.766571,1.433472,-24.321625,4.21698,0.537479,0.477183,1.0,0.213043,0.095505,0.972351,-31.671524,3.644989,-31.557556,3.632935,0.533865,0.453773,0.2012,0.2012
20.035,181,2021.11.26,14.25.43.294,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,441.299377,438.931824,14.021799,5.057955,118.396446,1.260808,-7.015519,4.880363,70.959183,84.639282,-1.217855,115.398125,84.63929,-1.217855,115.398125,A_StateManager_2.ScreenWidget,1750.21106,1750.21106,0.0,0,0.0,0.169724,0.078491,0.982346,-13.377396,2.988953,-29.400253,0.0,0.0,0.0,1.0,0.060608,0.03775,0.997437,29.776672,1.443024,-24.325256,4.22496,0.537369,0.477292,1.0,0.215286,0.095444,0.971863,-31.670959,3.644287,-31.551605,3.633408,0.533443,0.453775,0.215292,0.215292
20.068,181,2021.11.26,14.25.43.327,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,472.091339,429.842041,14.022237,5.038881,118.397102,1.279225,-6.964648,4.802067,70.955994,84.639282,-1.178363,115.342278,84.63929,-1.178363,115.342278,A_StateManager_2.ScreenWidget,1754.453125,1754.453125,0.0,0,0.0,0.173248,0.078705,0.98172,-14.705338,3.041809,-29.569214,0.0,0.0,0.0,1.0,0.060532,0.037582,0.997452,29.803864,1.453979,-24.395554,4.22403,0.536522,0.477575,1.0,0.215546,0.094086,0.971939,-31.671631,3.647064,-31.541351,3.627075,0.533404,0.453816,0.211515,0.211515
20.102,181,2021.11.26,14.25.43.361,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,472.655487,429.04422,14.029363,5.020666,118.404388,1.199358,-6.956486,4.752541,70.976501,84.639282,-1.512687,115.368111,84.63929,-1.512688,115.368111,A_StateManager_2.ScreenWidget,1747.693115,1747.693115,0.0,0,0.0,0.177872,0.07753,0.980988,-16.617279,3.117462,-29.793716,0.0,0.0,0.0,1.0,0.060318,0.036362,0.997513,29.821198,1.458099,-24.402924,4.209396,0.536054,0.477821,1.0,0.215378,0.090607,0.972305,-31.672058,3.655411,-31.541351,3.595963,0.533404,0.454123,0.20939,0.20939
20.135,181,2021.11.26,14.25.43.394,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,467.879425,429.413269,14.031929,5.011451,118.413055,1.195034,-6.934062,4.742839,71.009109,84.63929,-1.867631,115.319008,84.63929,-1.867631,115.319008,A_StateManager_2.ScreenWidget,1739.463989,1739.463989,0.0,0,0.0,0.165543,0.071655,0.983582,-11.267899,2.93222,-29.202103,0.0,0.0,0.0,1.0,0.061111,0.035843,0.997482,29.821198,1.458099,-24.403931,4.209366,0.535862,0.477959,1.0,0.21666,0.089111,0.972168,-31.680023,3.664536,-31.585724,3.583099,0.53345,0.454458,0.207994,0.207994
20.169,181,2021.11.26,14.25.43.428,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,462.808807,428.711792,14.037275,5.006206,118.408707,1.201419,-6.957326,4.741621,70.942589,84.63929,-0.973547,114.880272,84.63929,-0.973547,114.880272,A_StateManager_2.ScreenWidget,1768.364014,1768.364014,0.0,0,0.0,0.16011,0.069778,0.984619,-9.761902,2.875824,-29.024933,0.0,0.0,0.0,1.0,0.06134,0.035782,0.997467,29.815765,1.452301,-24.402924,4.204575,0.535992,0.478163,1.0,0.214081,0.088272,0.972809,-31.689667,3.664536,-31.585724,3.585571,0.534246,0.454589,0.200472,0.200472
20.202,181,2021.11.26,14.25.43.461,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,475.581451,422.444153,14.032427,4.991996,118.396698,1.166115,-6.998034,4.745539,70.924416,84.63929,-0.589074,114.68248,84.63929,-0.589073,114.68248,A_StateManager_2.ScreenWidget,1780.616089,1780.616089,0.0,0,0.0,0.166351,0.073669,0.983307,-12.41452,2.966599,-29.323044,0.0,0.0,0.0,1.0,0.062057,0.035706,0.997421,29.806213,1.449753,-24.393509,4.169403,0.536203,0.478241,1.0,0.213303,0.090698,0.972763,-31.695374,3.659302,-31.574203,3.580322,0.534561,0.454236,0.220377,0.220377
20.235,181,2021.11.26,14.25.43.494,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,481.073914,419.618561,14.025417,4.986382,118.398499,1.106169,-7.039876,4.689067,70.963768,84.639297,-1.120502,114.899521,84.63929,-1.120502,114.899521,A_StateManager_2.ScreenWidget,1764.273682,1764.273682,0.0,0,0.0,0.16658,0.074219,0.983231,-12.710571,2.973648,-29.346359,0.0,0.0,0.0,1.0,0.060852,0.035095,0.997528,29.803467,1.447845,-24.378418,4.169128,0.536585,0.478321,1.0,0.213089,0.09137,0.972748,-31.697449,3.655075,-31.565048,3.580688,0.534663,0.454181,0.200368,0.200368
20.268,181,2021.11.26,14.25.43.527,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,473.482086,422.719147,14.030897,4.988444,118.425217,1.167247,-6.943468,4.700794,70.950951,84.63929,-1.119905,115.081429,84.63929,-1.119905,115.081429,A_StateManager_2.ScreenWidget,1766.530884,1766.530884,0.0,0,0.0,0.165436,0.073975,0.983429,-12.244705,2.95459,-29.282715,0.0,0.0,0.0,1.0,0.060516,0.036087,0.997513,29.802139,1.441467,-24.374237,4.169464,0.536708,0.478241,1.0,0.213287,0.091202,0.972717,-31.700073,3.654724,-31.553894,3.587128,0.534724,0.454131,0.190503,0.190503
20.302,181,2021.11.26,14.25.43.561,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,473.49057,425.31781,14.025545,4.984868,118.449631,1.155297,-6.832504,4.671161,70.946144,84.63929,-1.076822,115.238655,84.63929,-1.076822,115.238655,A_StateManager_2.ScreenWidget,1767.125244,1767.125244,0.0,0,0.0,0.163086,0.084045,0.983017,-9.642639,2.923584,-28.916412,0.0,0.0,0.0,1.0,0.062378,0.043839,0.997086,29.827209,1.4991,-24.385895,4.210907,0.535344,0.474538,1.0,0.218399,0.106033,0.970078,-31.648331,3.717773,-31.442307,3.472061,0.531738,0.44837,0.176104,0.176104
20.335,181,2021.11.26,14.25.43.594,2,BP_TutorialState_C_2147482161,TutText2Result,0,3,,31,474.106049,427.563904,14.007178,4.98594,118.462288,1.068592,-6.75729,4.646758,70.921875,84.639282,-0.948539,116.053833,84.63929,-0.94854,116.053833,A_StateManager_2.ScreenWidget,1771.542603,1771.542603,0.0,0,0.0,0.237885,0.129364,0.962631,-31.579605,3.73378,-31.287613,0.0,0.0,0.0,1.0,0.080933,0.068466,0.994354,29.787903,1.300735,-23.308273,4.140472,0.532096,0.46611,1.0,0.237885,0.129364,0.962631,-31.580475,3.733826,-31.287735,3.646378,0.526103,0.442677,0.170699,0.170699
