ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType
210,3,second,14,1,5.928999999999974,1,0.21006666666666546,0.21049999999999613,0.8168835290383909,0.4343196741265354,0.06358333333333849,247.10957929191292,-0.19333472839506188,0.3799365000000003,2.8701709175302974,0.7957128270467246,0.36363636363636365,1,40,e
212,2,first,14,1,2.961999999999989,1,0.22224999999999892,0.0,0.7255343082114885,0.19505736981465782,0.033333333333336136,281.7174075861673,-0.14932633962264139,0.4429699999999998,1.6944532615047647,0.5576126083303672,1.0,1,40,e
212,3,second,14,1,1.565000000000026,1,0.1827499999999915,0.0,0.5471956224350147,0.0,0.0302500000000023,285.1933509019115,-0.4676450394736839,0.2028355,1.5094029773544864,0.48838613500595257,1.0,1,40,e
213,2,second,14,1,11.242999999999997,1,0.2704799999999977,0.2753333333333264,0.7202011239277966,0.3850242662352523,0.0462222222222313,218.67370705852315,0.16263531113801435,0.20474999999999982,1.7576095355446597,0.7553954387896278,1.4285714285714286,1,40,e
213,3,first,14,1,7.844999999999914,1,0.16037500000000188,0.15633333333333133,0.8347622759157441,0.47460785875104083,0.08291666666668594,277.7131340889179,-0.1941652727272726,0.39642350000000004,8.380472436074001,6.716955593083253,0.23076923076923078,1,40,e
214,2,first,14,1,3.245999999999981,1,0.17766666666666073,0.0,0.899312070043782,0.32545201668986856,0.044333333333331816,237.5467998773524,0.11283215073529386,0.16931199999999968,0.6164483473196618,0.25112108524535987,1.0,1,40,e
214,3,second,14,1,1.788000000000011,1,0.18883333333332544,0.1990000000000122,0.7078552515444693,0.4438902743142197,0.02659999999999054,261.06334976779004,-0.05060102857142869,0.2626265000000005,0.6738909146927725,0.28527876536916014,0.5,1,40,e
215,2,second,14,1,2.357,1,0.2153999999999996,0.0,0.0,,0.03257142857142976,266.95976863923266,-0.0756649505494505,0.322861,0.7070983150177237,0.2808902915123198,,1,40,e
215,3,first,14,1,2.879000000000019,1,0.2237500000000061,0.0,0.5910614525139779,0.7786507561436606,0.03333333333333769,274.661975980232,0.00711098931623913,0.199936,0.7242448434797114,0.29774425123582493,0.75,1,40,e
216,2,first,14,1,3.007000000000005,1,0.13314285714286353,0.0,0.5729613733905824,0.49812734082396126,0.04500000000000007,280.6769182766009,-0.03520027007299276,0.1612929999999996,0.9873630452493294,0.3968392595709803,0.5,1,40,e
