ID,dimension,condition,stimulus,Number of Fixations,Mean fixation rate,Number of Saccades,Mean saccade rate,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure,Mean horizontal head movement
177,3,first,24,7,2.8548123980424163,7,2.8548123980424163,0.1999999999999886,84.30522136990894,11.75673697751851,0.22506949473684212
177,3,first,25,2,0.8814455707360052,6,2.6443367122080152,0.1419999999999959,83.98689577118995,11.894972318937675,0.60066388
177,3,first,26,9,2.630809704764695,8,2.338497515346395,,83.77233037333677,12.023010210514485,0.39858172903225814
177,3,first,27,4,2.309468822170902,5,2.8868360277136276,0.1120000000000089,84.28163564995494,11.767716212986059,0.1716373866666667
177,3,first,28,6,0.9860312243221022,23,3.779786359901392,0.18749999999999994,81.88707698045145,14.63057630023628,7.0323701646586345
177,3,first,29,5,2.653927813163462,5,2.653927813163462,,83.66257375799877,12.077733732063855,1.1180121279069768
177,3,first,30,5,1.352813852813864,12,3.2467532467532734,0.1389999999999815,83.97921042697759,11.96365491763493,1.658542352
178,2,first,1,24,2.629560644242359,21,2.300865563712064,0.1110000000000042,77.83539918967843,15.196508048665427,2.1917924136807816
178,2,first,2,9,2.4370430544272867,7,1.895477931221223,,77.60264310792765,15.319921849461952,2.3763544464285715
178,2,first,3,34,2.461449359299213,18,1.3031202490407598,0.47799999999999443,77.21366032739562,15.50784278744298,2.33957680861244
178,2,first,4,29,2.272015042306485,20,1.5669069257286106,0.43549999999999045,77.12922383905298,15.714130205811662,3.536254598404255
178,2,first,5,18,2.605674580196867,12,1.7371163867979114,,76.94334695829515,15.660296722790804,2.5363580287081335
178,2,first,6,17,2.268481451828129,12,1.601281024819856,0.1000000000000227,77.11695457935937,15.588320344739696,2.5601687946428577
178,2,first,7,25,2.561737882979809,13,1.3321036991495008,0.2103333333333334,77.58070421753168,15.353276952672157,2.8257392508591064
178,2,first,8,15,2.7164070988772226,9,1.6298442593263336,,77.3565575733654,15.428598423741425,2.225269137724551
178,2,first,9,10,2.160293799956785,8,1.7282350399654283,0.1659999999999968,77.78645963340759,15.274497899349921,3.1217743956834534
178,2,first,10,34,2.796282589028705,17,1.3981412945143525,0.13050000000004044,77.07381918394827,15.5834599347759,2.348427119241192
178,2,first,11,45,2.1797045289416324,35,1.6953257447323808,0.13333333333333286,77.69758449075594,15.272271060861737,2.2263480522979395
178,2,first,12,18,2.323480056796175,12,1.5489867045307832,0.1119999999999663,76.98198228378699,15.639899215592829,2.3594286768558956
178,2,first,13,13,2.972107910379538,8,1.828989483310485,0.34233333333332894,76.95951281703202,15.636941940771646,2.296882956521739
178,2,first,14,5,1.224289911851134,11,2.6934378060724944,,77.34814172207842,15.499604553822289,2.8741877142857137
178,2,first,15,22,2.092249167855447,13,1.2363290537327642,0.11650000000000199,77.64913919568691,15.286419899985718,2.2968478902821317
178,2,first,16,27,1.9444044361227142,21,1.5123145614287776,,78.31513172381868,14.935801113928537,2.1003388255813955
178,2,first,17,15,2.08420175072947,11,1.5284146172016113,0.3456666666666592,77.58916049169785,15.40228989350832,3.047146543378996
178,2,first,18,33,2.8616024973985477,14,1.2140131807145353,,77.29101966049039,15.532162747239528,3.0749985750708215
178,2,first,19,20,2.82765446062492,10,1.41382723031246,0.22333333333332914,77.6716082586999,15.318607801929227,2.7001523992673993
178,2,first,20,11,2.351432235998291,9,1.9238991021804202,,77.3634717375873,15.539024395207958,3.3303515827338126
178,2,first,21,23,2.3129525341914747,13,1.307320997586486,0.19124999999999653,78.27659702998665,15.037013178580866,3.203981495016611
178,2,first,22,9,1.7506321727290441,8,1.5561174868702614,0.1329999999999955,77.52035964169079,15.441117205581275,3.1329457770700637
178,2,first,23,23,2.082955986234372,18,1.6301394674877696,0.14649999999999605,77.33296236231527,15.413649283648782,1.9020735812672176
178,2,first,24,20,2.4128362890577746,11,1.327059958981776,0.7319999999999993,77.28315980316013,15.514211642771466,2.957816722891566
178,2,first,25,19,2.419149477973012,11,1.4005602240896384,0.1330000000000097,77.44883016522793,15.415425517948186,2.585991962184874
178,2,first,26,35,2.1472392638036797,21,1.2883435582822076,0.1660000000000252,77.43107293527287,15.396412919524652,2.421783699186992
178,2,first,27,8,2.6359143327841874,5,1.6474464579901171,,77.12822207666574,15.568264276416894,2.3758347052631574
178,2,first,28,56,2.3650646169439984,24,1.013599121547428,0.18442857142859528,77.23390647815768,15.481625528280615,1.6145683077994428
178,2,first,29,19,2.5818725370294895,12,1.6306563391765196,0.1000000000000049,78.0961850203104,15.061670919405762,2.1089736607142853
178,2,first,30,13,2.3649263234491604,8,1.455339275968714,,77.24227632486125,15.51253348116451,2.3373565212121212
178,3,second,1,11,1.7518713170887095,12,1.9111323459149556,0.13120000000000115,74.23496066427867,17.434181686119565,6.040140914999999
178,3,second,2,12,1.5155342258146038,16,2.0207123010861383,0.1670000000000016,73.0727441660114,18.37351036640363,6.851987791519435
178,3,second,3,19,2.6595744680851046,12,1.6797312430011186,0.1514999999999986,76.54487243290507,16.006825612587487,4.144935362445414
178,3,second,4,10,1.305483028720632,15,1.9582245430809482,0.1000000000000227,73.84518024361748,18.443747544470874,7.412475794759825
178,3,second,5,7,1.0475905417539633,14,2.0951810835079265,0.16749999999998977,72.71612253138568,19.25641263002838,8.856242541666667
178,3,second,6,20,2.6270852489163277,15,1.9703139366872457,,76.45627631089036,16.008124065826717,3.6010415513698626
178,3,second,7,51,2.407818327746564,32,1.5107879703507852,0.15883333333333263,64.00769506018452,23.749004280438225,11.198474503628447
178,3,second,8,11,2.8894142369319553,9,2.364066193853418,,74.36411730952106,17.153063895171265,4.095549038167939
178,3,second,9,12,1.4196143381048143,21,2.484325091683425,0.12374999999999757,73.46154805114683,17.902352287087353,4.694610285714286
178,3,second,10,42,2.2441891530857596,31,1.6564253272775846,0.1340000000000039,77.83853033312029,15.15123702215403,1.3063315574043262
178,3,second,11,12,2.762430939226523,8,1.8416206261510153,0.12249999999998805,74.48000124398008,17.045633981004357,3.7297385460122694
178,3,second,12,12,3.274215552523856,7,1.9099590723055826,,76.48648556345229,16.024366653018387,4.025256926605504
178,3,second,13,11,2.7133695115935055,7,1.7266896891958672,,76.45756824142536,15.997236567644297,3.541205015625
178,3,second,14,4,2.1030494216614235,5,2.6288117770767796,,74.70112159454625,16.885051122750703,3.029515034482759
178,3,second,15,11,2.326565143824051,9,1.9035532994924051,0.1309999999999718,76.8780543068037,15.791674537108634,3.673300458333333
178,3,second,16,22,2.3595023595023563,15,1.6087516087516067,0.1110000000000184,74.4987889854289,17.072546642267785,3.8148423333333334
178,3,second,17,10,1.503081316699229,18,2.705546370058612,0.1340000000000145,73.28631441258469,20.294152237921793,15.13369595338983
178,3,second,18,13,2.0947470190138517,11,1.7724782468578746,,76.54666796788572,15.99501472471336,3.8277741256544497
178,3,second,19,31,2.008292303705622,23,1.4900233221041712,0.23657142857143754,73.6464895030916,17.603011038763555,3.1207548358974355
178,3,second,20,2,0.8456659619450284,8,3.3826638477801136,,76.86921376841687,15.893431230330147,4.331279662337662
178,3,second,21,13,1.528692380056451,17,1.9990592662276665,0.1229999999999904,72.93948287736187,21.007119781841624,15.814570354609932
178,3,second,22,20,1.4620951823963708,26,1.9007237371152819,0.13333333333338251,74.63327742750337,17.469367028153318,3.6500632702702704
178,3,second,23,36,2.0865936358894106,28,1.6229061612473192,0.148692307692306,74.4863632866708,18.477981427546908,10.269992071955722
178,3,second,24,40,2.545176889793839,30,1.9088826673453796,0.1824999999999974,74.41307727239015,17.138427801471757,4.089947087030717
178,3,second,25,36,2.1613832853026005,23,1.3808837656099946,0.12899999999999065,75.19708886459706,16.591961471945332,2.68281411741683
178,3,second,26,65,2.1374547846103256,43,1.4140085498191384,0.1000000000000227,74.22454341105468,17.156474466822733,2.8337992276830493
178,3,second,27,5,3.4698126301179677,3,2.0818875780707806,,73.95206941325836,17.424964736812342,4.502862903846154
178,3,second,28,17,1.7135369418405415,18,1.814333232537044,0.31699999999999307,68.14025022203933,21.547048053968823,10.723216146031746
178,3,second,29,21,2.1665119158155406,17,1.7538429794697235,0.18700000000001182,76.29596965463058,16.31898809542897,5.323735361111111
178,3,second,30,4,1.1286681715575493,12,3.386004514672648,0.1329999999999245,75.26471548215409,17.20626637120901,5.854738341880342
180,2,first,1,9,1.6239624684229514,13,2.345723565499819,,83.7503676943839,12.124163747382783,1.6171196176470586
180,2,first,2,5,2.3073373327180415,3,1.384402399630825,,85.3333534045924,11.339481817768426,1.9177656363636366
180,2,first,3,8,2.0351055711015023,9,2.28949376748919,,85.41399296521134,11.295115063556745,2.17075362184874
180,2,first,4,13,2.186711522287639,7,1.177460050462575,,86.60373320558199,10.609563109475463,1.6292929226519337
180,2,first,5,12,2.2115739034279445,9,1.6586804275709583,0.1159999999999996,86.23384196521367,10.854612944393137,1.8226484049079752
180,2,first,6,12,2.183008913953071,11,2.0010915044569817,0.2330000000000041,85.52022880907417,11.209229436109112,1.953789843373494
180,2,first,7,14,1.7601206939904432,22,2.765903947699268,,85.2087071057067,11.39920955345881,2.1146975785123967
180,2,first,8,10,2.884338044418807,5,1.4421690222094035,0.100999999999999,85.40550162276448,11.304101857138331,2.226080638095238
180,2,first,9,5,1.7889087656529596,5,1.7889087656529596,0.2000000000000028,85.73293813537461,11.121169547921973,2.214893341176471
180,2,first,10,14,1.7667844522968246,12,1.5143866733972782,,86.34121195699778,10.775710786754166,1.941746079831933
180,2,first,11,10,2.4015369836695477,8,1.9212295869356382,,84.78684301990154,11.625572411805152,1.948644357142857
180,2,first,12,8,1.8643672803542313,9,2.0974131903985103,0.132000000000005,86.62798728181912,10.648320428989459,1.9521606589147287
180,2,first,13,11,2.1040550879877546,11,2.1040550879877546,0.1324999999999931,86.29929776310392,10.803190603831215,1.9356514012738852
180,2,first,14,3,1.3054830287206256,4,1.7406440382941675,,85.50655729108436,11.26298837140691,2.374960742857143
180,2,first,15,10,3.0950170225936158,7,2.1665119158155313,0.1000000000000085,85.33043207767834,11.348545410049375,1.8942949591836735
180,2,first,16,13,2.8273162244454118,12,2.6098303610265337,0.11750000000000324,84.93325260328962,11.53414632223471,1.7273787625899282
180,2,first,17,17,2.8833107191316074,11,1.86567164179104,,85.3541818711858,11.305075631601209,2.223694393258427
180,2,first,18,12,1.5953203935123657,16,2.1270938580164875,0.3665000000000447,86.44528800353899,10.728729337996658,2.0356872844444442
180,2,first,19,18,1.8610421836228297,16,1.6542597187758485,0.13250000000002154,85.01927171326953,11.456669117419663,2.054073363945578
180,2,first,20,11,2.071953286871363,12,2.260312676586941,,86.35227691795303,10.785031893523286,1.9381150432098768
180,2,first,21,20,3.0788177339901432,13,2.001231527093593,0.1164999999999949,85.40392142731305,11.260014235601771,2.015996005102041
180,2,first,22,12,2.0661157024793364,10,1.721763085399447,,85.35567010667586,11.31726350408282,2.2351794419889504
180,2,first,23,20,2.1220159151193667,14,1.4854111405835568,0.1330000000000382,85.41821770424981,11.279710097599914,2.201330897887324
180,2,first,24,11,1.7985611510791326,14,2.289077828646169,0.1329999999999813,85.37178812946883,11.292857358431789,2.2068087473118276
180,2,first,25,17,2.4055469081647067,14,1.9810386302532879,0.1010000000000275,85.4681160965092,11.223401675335914,2.0947084198113206
180,2,first,26,20,2.5214321734745284,14,1.7650025214321698,0.1659999999999968,85.34674198016472,11.332398725715207,2.171432949790795
180,2,first,27,9,2.2756005056889936,11,2.7812895069532146,,85.523413359412,11.19187182231636,1.7151913524590163
180,2,first,28,20,2.577651759247321,10,1.2888258796236605,0.12733333333335392,86.36696391571793,10.770457957183366,2.0299835982905985
180,2,first,29,7,2.080237741456161,9,2.6745913818722067,0.14949999999999525,85.10696017966296,11.432199892255442,1.798069225490196
180,2,first,30,5,2.0267531414673705,5,2.0267531414673705,0.2659999999999911,85.56526305986459,11.216438995233638,2.185319866666666
180,3,second,1,9,1.7574692442882218,13,2.5385666861940983,,80.63006254158834,13.832418550420762,2.6763959171974525
180,3,second,2,16,1.8392918726290353,18,2.0692033567076646,0.17766666666666234,79.86828503500071,14.270591183572686,3.3552996412213747
180,3,second,3,13,2.484709480122311,9,1.720183486238523,0.1000000000000227,83.23121777558512,12.43583368259548,2.259348878205128
180,3,second,4,6,1.4430014430014373,8,1.9240019240019164,,83.43759369427167,12.365976755858043,2.453171424242424
180,3,second,5,14,2.2026431718061596,15,2.359974826935171,0.1000000000000227,81.7419993230813,13.227289189432186,2.4448570264550264
180,3,second,6,4,0.6294256490951988,12,1.8882769472855965,,81.64924423497514,13.455928991950355,4.017527474226804
180,3,second,7,19,2.225084904555568,15,1.7566459772807117,0.15542857142857355,80.62653496939777,14.015501038879753,3.0179141823899367
180,3,second,8,22,2.6199833273788284,13,1.5481719661783986,0.11600000000001384,81.07185994445507,13.699865079046829,3.8556704156862747
180,3,second,9,20,2.3576564894494862,15,1.7682423670871146,0.16628571428571348,80.06101106462484,14.133207219228616,2.457076030188679
180,3,second,10,11,1.9891500904159127,12,2.1699819168173593,0.15533333333333366,82.52441467508152,12.773184273033884,1.5680890112359547
180,3,second,11,8,2.270147559591373,10,2.837684449489216,0.12249999999998805,81.25788698444867,13.465164257548668,2.2382261359999998
180,3,second,12,7,2.9166666666666945,7,2.9166666666666945,0.1340000000000003,83.48285026873775,12.313424078068586,2.260597
180,3,second,13,10,2.4420024420024258,8,1.9536019536019407,,83.43329249177158,12.342015664136877,2.388762463414634
180,3,second,14,15,2.3622047244094615,10,1.5748031496063077,0.20425000000000182,82.86280294168968,12.781580596928425,3.473235462686567
180,3,second,15,18,2.634274842675242,13,1.9025318308210082,0.3113333333333514,82.01003670796149,13.144467114374814,3.0695118173076925
180,3,second,16,27,2.025202520252026,15,1.1251125112511255,0.15900000000000314,81.02152200534982,13.558891220727265,1.7130685606060607
180,3,second,17,8,1.593625498007965,12,2.3904382470119474,0.16999999999998747,81.1323169719313,14.212071068571525,7.043421694805194
180,3,second,18,14,2.4911032028469857,12,2.1352313167259878,0.17200000000001125,82.3729544303821,12.916413168207887,2.382631592178771
180,3,second,19,9,2.3291925465838488,7,1.811594202898549,0.1329999999999813,81.58388464712344,13.283567875199294,1.975555094017094
180,3,second,20,8,2.2427810485001447,9,2.5231286795626624,0.15700000000000117,79.6416223720454,14.398322527213647,2.9318458888888888
180,3,second,21,13,1.7207147584381188,6,0.7941760423560549,0.33300000000000785,81.30263590475587,14.010592634808196,6.341366890829695
180,3,second,22,24,2.3487962419260087,18,1.7615971814445066,0.18933333333335153,82.56941767182859,12.740693378460058,1.6377703376623376
180,3,second,23,21,2.0348837209302313,15,1.4534883720930223,0.12266666666667025,80.10973639328334,14.853489241416126,7.69808452715655
180,3,second,24,10,2.4402147388970152,6,1.4641288433382091,0.13333333333334466,80.94364875450619,13.608630805951634,1.5726598629032262
180,3,second,25,11,2.000727537286289,7,1.2731902510003659,0.15049999999999378,82.48760417726592,12.891861365797704,3.212718012121212
180,3,second,26,18,2.432103769760849,14,1.8916362653695493,0.1340000000000003,81.35771362651622,13.416718659265499,2.120676134529148
180,3,second,27,5,1.93274062620795,6,2.31928875144954,0.1385000000000076,80.78738895799114,13.661673734547243,1.0203968863636363
180,3,second,28,6,2.0913210177762287,6,2.0913210177762287,0.1659999999999968,81.24290122455902,13.443132466766247,1.717411057471264
180,3,second,29,15,2.2519141270079563,9,1.3511484762047739,0.2005000000000052,82.18602423644464,12.994956865900988,2.2008588140703518
180,3,second,30,27,2.581015199311726,17,1.6250836440110867,0.16349999999997067,83.04628051360068,12.610971146495887,3.0013134240506334
183,2,second,1,9,2.2704339051463176,9,2.2704339051463176,0.367999999999995,88.80517072468261,10.273911904036465,4.078174633333334
183,2,second,2,7,1.9774011299434993,6,1.6949152542372852,0.1999999999999993,89.25864108791231,10.00504099828781,3.6098139906542066
183,2,second,3,6,2.400960384153653,6,2.400960384153653,0.13350000000000145,89.17529563911872,10.026845162974894,3.144424605263158
183,2,second,4,10,1.9171779141104368,10,1.9171779141104368,0.1659999999999968,92.8536808195156,8.295487892607781,4.24291736875
183,2,second,5,8,1.941276389225925,7,1.6986168405726845,,92.89240296695675,8.354827278090305,4.615233696721312
183,2,second,6,9,1.991150442477884,9,1.991150442477884,,90.40602180307451,9.534524710408654,4.074610266187051
183,2,second,7,8,2.2988505747126315,6,1.7241379310344738,,90.70657424214303,9.463463469554148,4.551436128440367
183,2,second,8,3,1.3303769401330403,7,3.1042128603104278,,87.13165996156783,11.014036730950405,3.1811225070422533
183,2,second,9,6,2.4203307785397485,3,1.2101653892698743,0.100999999999999,90.75309291104699,9.318295713320378,3.746528379746835
183,2,second,10,16,2.2471910112359534,11,1.544943820224718,0.1329999999999813,92.51041813211486,8.548960211865236,4.626423137440758
183,2,second,11,9,3.0130565785068684,7,2.3434884499497866,,89.11860535913415,10.086758074736144,3.740958260869565
183,2,second,12,4,1.5343306482546823,7,2.685078634445694,0.695999999999998,92.67119948532508,8.536167085760644,4.969875961538461
183,2,second,13,5,2.9036004645760602,3,1.742160278745636,0.100999999999999,92.33370055823602,8.615284466972508,4.502795596153845
183,2,second,14,3,1.6638935108153103,5,2.7731558513588506,,89.67557694929906,9.686776868419225,2.641411054545454
183,2,second,15,6,2.451982018798526,5,2.043318348998772,,89.52790142891986,9.876400495613627,3.6461640799999993
183,2,second,16,9,2.178649237472767,8,1.9365770999757927,0.10000000000000159,90.84429439058239,9.363643942659742,3.9176911199999993
183,2,second,17,44,2.359249329758712,28,1.5013404825737258,0.1000000000000227,91.41790607050517,9.036391624174415,4.145562527629234
183,2,second,18,24,2.5133521834746997,13,1.361399099382129,0.14599999999998656,92.93412386389593,8.309962499374732,4.448183360824743
183,2,second,19,38,2.135431300927228,22,1.2363023321157638,0.15824999999998815,91.57994057270199,8.823952922884189,3.3558160113207554
183,2,second,20,6,1.9607843137255254,5,1.6339869281046044,0.1340000000000145,92.8282663370232,8.38433953999289,4.584844582417582
183,2,second,21,8,1.937515136837011,8,1.937515136837011,0.1070000000000135,90.49156347264285,9.473362749252441,3.9453651520000004
183,2,second,22,16,2.3505215219626896,13,1.9097987365946854,0.1000000000000085,89.1620576397225,9.926893893483516,2.6332639134615383
183,2,second,23,25,2.647463729746907,13,1.3766811394683918,0.1829999999999998,91.118687288483,9.173725692717207,4.000107329824561
183,2,second,24,6,2.229654403567445,6,2.229654403567445,,91.10787540080507,9.165378644119505,3.9050357250000003
183,2,second,25,12,2.340093603744143,10,1.9500780031201193,0.1330000000000097,91.93799360406479,8.656203857932137,3.599760235294118
183,2,second,26,15,2.1231422505307864,14,1.981599433828734,0.1340000000000003,91.05764009052317,9.23346478512294,4.220576483568075
183,2,second,27,4,2.128791910590734,5,2.6609898882384178,0.1000000000000085,90.28451128220692,9.61652423611049,4.2135576666666665
183,2,second,28,6,1.127395715896279,7,1.3152950018789922,0.132000000000005,93.90163778129137,7.596883816610795,2.910237006289308
183,2,second,29,12,3.2432432432432465,7,1.8918918918918939,,91.183156678016,9.117362470250656,3.5471070884955753
183,2,second,30,3,1.5,4,2.0,,90.36406338296709,9.56370711955234,4.106365098360656
183,3,first,1,8,1.952171791117612,7,1.7081503172279107,0.10633333333333421,85.35535325831155,13.622519086421464,7.714438733333334
183,3,first,2,4,1.6542597187758434,6,2.4813895781637654,0.16799999999999565,86.61492398357477,12.166797255186449,5.847376802631579
183,3,first,3,3,1.251042535446192,6,2.502085070892384,,80.3447725492815,14.946839795257555,2.2237061830985914
183,3,first,4,6,1.9379844961240285,7,2.2609819121447,,80.70909563425606,14.751132598736925,1.6186780978260864
183,3,first,5,6,1.766784452296812,8,2.355712603062416,0.1330000000000097,76.77944735384648,17.399151484184216,4.396270576271186
183,3,first,6,14,1.8455048774057512,13,1.7136831004481976,0.1590000000000486,73.41723044653763,19.592363984966312,9.759347679012347
183,3,first,7,18,1.5231003553900833,24,2.030800473853444,0.14466666666666575,79.93769909518845,16.211025668892624,5.682710623471883
183,3,first,8,4,1.8779342723004735,4,1.8779342723004735,,80.9797295557837,14.635664559931346,2.6360382656250003
183,3,first,9,7,2.4129610479145156,8,2.757669769045161,0.1000000000000014,90.62237387899125,9.85383579511635,3.543501465909091
183,3,first,10,10,2.222716159146472,11,2.4449877750611195,0.2000000000000028,87.98683597517007,10.476872777826527,2.892196944827586
183,3,first,11,6,2.367797947908453,6,2.367797947908453,,64.81490378935726,23.056534539335825,6.556755506666667
183,3,first,12,6,2.0256583389601697,10,3.3760972316002826,,80.8072768220032,14.707028640217713,1.3864810388349516
183,3,first,13,4,2.3081361800346167,5,2.8851702250432707,0.2886666666666618,80.85242539820273,14.68331469606222,1.7112457924528297
183,3,first,14,2,1.1325028312570655,6,3.397508493771197,,78.99702222826045,15.850273182727488,5.080044078125
183,3,first,15,5,1.8761726078799106,8,3.0018761726078567,,81.55560216961281,14.372800812501302,2.253451740740741
183,3,first,16,10,2.197802197802192,14,3.076923076923069,,64.48921729801204,23.30628475904145,7.235166043165469
183,3,first,17,13,1.766064393424802,12,1.6302132862382788,0.13300000000000262,70.54222692335829,22.309495997633604,14.189487105022831
183,3,first,18,5,1.7649135192375585,9,3.176844334627605,,81.3564691346617,14.5847575374447,2.870470453488372
183,3,first,19,4,2.225932109070677,6,3.3388981636060153,,63.67460143770623,23.546564707649214,4.166106277777778
183,3,first,20,3,1.5527950310558987,6,3.1055900621117973,0.2644999999999981,77.86512535565427,16.890450676616027,8.715504246153847
183,3,first,21,13,1.887888469358119,15,2.1783328492593683,0.13366666666666774,66.13161623141288,23.17103724482634,8.964233209523808
183,3,first,22,17,1.846220677671596,17,1.846220677671596,0.2783333333333454,79.31469422705028,16.616192241624447,9.6026386875
183,3,first,23,7,2.121855107608362,6,1.818732949378596,,88.34483328668799,10.459396550413782,3.3382756034482766
183,3,first,24,7,1.0415116798095516,18,2.678172890938847,,64.40619637044728,24.112771709156533,10.315182592417061
183,3,first,25,4,1.5766653527788512,7,2.7591643673629895,,79.81771026874688,15.64461707036127,6.539117610389611
183,3,first,26,11,1.6616314199395759,15,2.2658610271903306,0.1165000000000091,64.58570368187847,23.370877166484632,6.391198243781094
183,3,first,27,1,0.6134969325153391,5,3.067484662576695,0.100999999999999,62.513293846989605,26.09167853628308,12.64222830612245
183,3,first,28,16,1.883460859329016,17,2.0011771630370796,0.14175000000000176,56.0859944478053,29.457892469033286,15.290826430278885
183,3,first,29,29,2.054115313783819,26,1.8416206261510097,0.1275000000000119,78.56435921353899,15.965977110981553,3.1248503576309794
183,3,first,30,7,1.1715481171548072,10,1.6736401673640104,0.1650000000000204,82.18807764719547,17.512064011614537,15.167658883838385
184,2,first,1,12,2.126905352711806,17,3.013115916341725,0.1330000000000026,76.38770859605415,17.344825773000938,1.8455246722689076
184,2,first,2,11,2.2619782027555004,16,3.29015011309891,0.12250000000001646,76.6330294743483,17.235660419241096,1.8142400679611652
184,2,first,3,16,2.6367831245880096,14,2.3071852340145087,0.1000000000000014,76.74948635200674,17.172482902911185,1.624620348837209
184,2,first,4,22,2.610966057441257,18,2.1362449560883014,0.1510000000000104,78.17688488462254,16.372789235775876,1.2587036620689653
184,2,first,5,17,1.8815716657443342,17,1.8815716657443342,,78.25294372088217,16.340665658115615,1.127180237762238
184,2,first,6,13,2.3936659915300997,14,2.577794144724723,0.11099999999998995,76.74187760878955,17.166028636332822,1.4094041904761903
184,2,first,7,22,2.493765586034912,18,2.0403536613012916,,77.05792956539662,17.03464295632532,1.5688376136986304
184,2,first,8,12,1.996007984031936,16,2.661343978709248,,76.6656966160735,17.21859782020923,1.7187857105263158
184,2,first,9,19,2.358197840387236,17,2.109966488767527,,76.71205288143307,17.21483655660275,1.6642129241982508
184,2,first,10,22,1.883561643835615,26,2.2260273972602724,,78.03144858558677,16.44694331605429,1.198154780104712
184,2,first,11,14,2.226463104325696,12,1.9083969465648822,,76.45895580970456,17.312014338532464,1.83590875
184,2,first,12,24,2.1824133854687613,23,2.091479494407563,,79.14300204582118,15.862253822012217,1.0297449912790697
184,2,first,13,11,1.9625334522747484,16,2.854594112399634,0.12249999999998805,77.95097742327938,16.480748680971182,1.240567551724138
184,2,first,14,13,2.2895385699189865,18,3.1701303275801354,0.12250000000000225,76.7919405928413,17.147627785653988,1.459272852813853
184,2,first,15,14,2.582549345139277,9,1.6602102933038207,,76.61614686062283,17.237210321664396,1.6481838695652171
184,2,first,16,13,2.298850574712643,14,2.4756852343059235,0.1120000000000081,76.29364699158722,17.39617568757796,2.073478224137931
184,2,first,17,20,2.325040688212035,20,2.325040688212035,0.1339999999999861,78.81813585722686,16.071755037557068,1.4169387842465753
184,2,first,18,19,2.112989323843425,17,1.8905693950178015,0.13550000000000745,78.44782028063645,16.252509968138753,1.1344495563380281
184,2,first,19,25,2.3759741494012565,18,1.7107013875689046,0.1210000000000093,78.194720840166,16.36023359935205,1.5863051275964393
184,2,first,20,19,2.4643320363164607,14,1.8158236057068655,,78.36463316151989,16.291429076191957,1.1530448924302787
184,2,first,21,18,2.2813688212927796,20,2.534854245880866,0.12399999999999989,76.64637440332628,17.225967873506093,1.6749948966666668
184,2,first,22,8,1.8527095877721116,10,2.3158869847151395,,76.73318918672949,17.175292577098904,1.5876181420118343
184,2,first,23,21,1.7669331089608762,26,2.1876314682372753,,78.47690451195753,16.243543636980988,1.7250123534482757
184,2,first,24,13,1.9345238095238018,17,2.5297619047618944,0.13400000000000029,78.69652364741732,16.1357386527355,1.5493147153558056
184,2,first,25,16,2.088500195796893,13,1.6969064090849755,0.24700000000000696,78.04442500433666,16.4389883796983,1.44694225
184,2,first,26,29,2.5743453173546347,26,2.308033732800707,0.11899999999999974,77.59285204411655,16.739876146575963,1.676639987096774
184,2,first,27,18,2.773070405176392,15,2.31089200431366,0.625,77.00176919493015,17.040797549505633,1.3758679665071771
184,2,first,28,28,2.2971531708917943,10,0.8204118467470695,,78.4435932198325,16.257056573009326,1.1721262397959182
184,2,first,29,8,2.0586721564590857,12,3.088008234688629,0.18900000000000716,76.4225385516124,17.32515007655711,1.881067907407407
184,2,first,30,14,2.2566086395873604,15,2.4177949709864572,0.15050000000000097,76.95157284043061,17.06817926338039,1.4295370943396224
184,3,second,1,12,2.298850574712644,17,3.2567049808429127,0.1299999999999954,78.65842606381979,16.140634042855343,0.1820524597156398
184,3,second,2,14,2.722146607038693,13,2.5277075636787862,0.22200000000000839,78.74065529052872,16.09468413524528,0.15045888990825687
184,3,second,3,21,2.469135802469137,13,1.5285126396237516,0.11099999999997576,78.59889596068608,16.087185060146254,0.9821733056478406
184,3,second,4,16,2.132196162046903,11,1.4658848614072457,0.1329999999999813,78.12204570757493,16.337258435248103,1.2383928117647058
184,3,second,5,26,2.5806451612903256,20,1.9851116625310197,0.1184999999999973,78.4101146495793,16.22868651847962,1.0970651849148418
184,3,second,6,14,1.7568076295645578,15,1.882293888819169,0.11099999999999,78.01881168417461,16.405019593165708,1.7120708637770896
184,3,second,7,16,2.3731830317413216,13,1.9282112132898237,,78.68219889527528,16.106127275709603,0.19988305947955387
184,3,second,8,15,2.1225413895571026,17,2.4055469081647165,0.179000000000002,77.95122225624188,16.45576240166697,1.1239331875
184,3,second,9,12,2.648421981902455,11,2.42772015007725,0.1329999999999955,78.53159163096328,16.218197759776903,0.13939570555555555
184,3,second,10,26,2.661480192445491,23,2.3543863240863963,,79.01166673633085,15.990133511079655,0.9366927236467235
184,3,second,11,15,3.062474479379341,12,2.4499795835034726,0.4194999999999993,78.69550503055675,16.092164559128808,0.3340122718446602
184,3,second,12,12,2.1482277121374818,15,2.685284640171852,,78.48154024223496,16.144366415254915,0.9545807673267326
184,3,second,13,9,1.8804847471792723,8,1.6715419974926866,,78.48554389137212,16.147025868317204,1.0344325448717948
184,3,second,14,9,2.354172116139136,11,2.8773214752811658,0.125,78.31939336835055,16.24713827491013,1.1722412142857144
