ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
202,3,second,30,12,2.6566305069736575,9,1.9924728802302432
204,2,first,1,14,1.7948717948717956,22,2.8205128205128216
204,2,first,2,12,1.7533606078316752,17,2.48392752776154
204,2,first,3,21,2.4378918040399338,20,2.3218017181332704
204,2,first,4,7,1.997146932952927,8,2.282453637660488
204,2,first,5,9,1.269572577232332,17,2.398081534772183
204,2,first,6,29,2.0656741933186145,21,1.4958330365410655
204,2,first,7,7,1.5357612988152722,9,1.9745502413339215
204,2,first,8,8,1.846722068328713,11,2.5392428439519805
204,2,first,9,12,1.8633540372670814,12,1.8633540372670814
204,2,first,10,6,1.6583747927031272,9,2.4875621890546906
204,2,first,11,29,1.9962827837819235,27,1.8586081090383424
204,2,first,12,9,2.0925366193908452,10,2.3250406882120505
204,2,first,13,15,2.046663937781414,20,2.728885250375219
204,2,first,14,7,2.3341113704568226,7,2.3341113704568226
204,2,first,15,16,1.9004632379142423,12,1.4253474284356817
204,2,first,16,7,1.499571550985433,14,2.999143101970866
204,2,first,17,5,1.3612850530901164,10,2.7225701061802328
204,2,first,18,13,2.0664441265299645,15,2.3843586075345744
204,2,first,19,10,1.7262213015708594,12,2.0714655618850313
204,2,first,20,8,2.037178507766762,6,1.5278838808250712
204,2,first,21,13,2.5510204081632777,12,2.354788069073795
204,2,first,22,13,1.6966849386583125,19,2.4797702949621487
204,2,first,23,11,1.7485296455253545,12,1.9074868860276595
204,2,first,24,17,2.439024390243903,14,2.0086083213773316
204,2,first,25,32,2.3649397679402844,29,2.1432266646958826
204,2,first,26,12,2.4257125530624606,7,1.4149989892864354
204,2,first,27,8,1.8018018018018027,13,2.9279279279279296
204,2,first,28,8,2.2228396776882535,11,3.0564045568213487
204,2,first,29,16,2.34535326883612,11,1.6124303723248326
204,2,first,30,17,2.733558449911564,11,1.768773114648659
204,3,second,1,14,2.45700245700246,17,2.983502983502987
204,3,second,2,28,2.149052114513775,27,2.0723002532811403
204,3,second,3,14,1.8761726078799206,12,1.6081479496113604
204,3,second,4,17,2.543006731488406,16,2.393418100224382
204,3,second,5,39,2.570524650672292,26,1.7136831004481945
204,3,second,6,16,2.4672320740169678,11,1.6962220508866654
204,3,second,7,12,2.1394187912283797,11,1.961133891959348
204,3,second,8,13,3.129513721714013,11,2.64805007221955
204,3,second,9,15,2.301319423135931,14,2.147898128260202
204,3,second,10,14,2.241793434747799,12,1.9215372297838278
204,3,second,11,10,2.3386342376052327,8,1.8709073900841862
204,3,second,12,17,2.4411257897759913,15,2.1539345203905804
204,3,second,13,7,1.687153530971318,11,2.6512412629549282
204,3,second,14,10,1.856320772229441,12,2.227584926675329
204,3,second,15,27,2.3959535007542807,22,1.9522584080220067
204,3,second,16,6,2.2857142857142856,6,2.2857142857142856
204,3,second,17,10,2.933411557641544,9,2.6400704018773897
204,3,second,18,16,2.437166793602438,15,2.2848438690022856
204,3,second,19,15,2.20329024676851,13,1.909518213866042
204,3,second,20,8,2.77008310249307,5,1.731301939058169
204,3,second,21,9,2.2567703109327986,9,2.2567703109327986
204,3,second,22,9,2.3917087430241977,9,2.3917087430241977
204,3,second,23,29,2.891326021934199,26,2.5922233300099715
204,3,second,24,6,3.5545023696682714,3,1.7772511848341357
204,3,second,25,15,2.0672546857772796,19,2.618522601984554
204,3,second,26,10,2.581311306143524,9,2.323180175529172
204,3,second,27,10,2.6178010471204236,10,2.6178010471204236
204,3,second,28,9,2.103786816269289,7,1.6362786348761136
204,3,second,29,4,1.885902876001903,5,2.3573785950023787
204,3,second,30,5,1.932740626207971,8,3.0923850019327537
206,2,first,1,4,1.4798372179060286,11,4.069552349241579
206,2,first,2,10,1.9018638265500207,15,2.852795739825031
206,2,first,3,9,2.257336343115119,12,3.009781790820159
206,2,first,4,11,2.4347056219566174,11,2.4347056219566174
206,2,first,5,4,1.1299435028248703,7,1.9774011299435228
206,2,first,6,10,2.8719126938541066,9,2.584721424468696
206,2,first,7,12,2.0050125313283162,20,3.3416875522138603
206,2,first,8,3,1.0989010989010972,7,2.5641025641025603
206,2,first,9,8,2.0166372573733233,12,3.024955886059985
206,2,first,10,8,3.0852294639413596,8,3.0852294639413596
206,2,first,11,7,2.3931623931623953,10,3.418803418803422
206,2,first,12,8,1.796945193171609,12,2.6954177897574136
206,2,first,13,13,1.976585069180478,22,3.344990117074655
206,2,first,14,7,1.537110232762406,15,3.293807641633727
206,2,first,15,13,2.665573098216119,8,1.640352675825304
206,2,first,16,4,1.9627085377821425,10,4.906771344455357
206,2,first,17,15,3.51370344342937,9,2.108222066057622
206,2,first,18,10,2.571355104139875,8,2.0570840833119
206,2,first,19,7,3.094606542882404,6,2.652519893899204
206,2,first,20,8,2.522863450015774,7,2.2075055187638024
206,2,first,21,5,1.8539117538005172,7,2.595476455320724
206,2,first,22,14,2.3968498544769816,17,2.910460537579192
206,2,first,23,15,2.3091133004926174,22,3.3866995073891726
206,2,first,24,11,2.24856909239575,14,2.861815208503682
206,2,first,25,12,2.526315789473684,15,3.1578947368421053
206,2,first,26,11,2.6855468750000164,11,2.6855468750000164
206,2,first,27,7,2.4752475247524726,8,2.8288543140028257
206,2,first,28,3,1.4025245441795167,8,3.7400654511453775
206,2,first,29,7,1.9863791146424512,10,2.837684449489216
206,2,first,30,7,2.047981275599762,8,2.340550029256871
206,3,second,1,10,2.0140986908358554,13,2.618328298086612
206,3,second,2,8,1.7656146546016365,12,2.648421981902455
206,3,second,3,12,2.3584905660377387,16,3.144654088050318
206,3,second,4,4,1.6913319238900772,8,3.3826638477801545
206,3,second,5,6,2.7958993476235032,4,1.8639328984156687
206,3,second,6,6,2.1276595744680904,7,2.4822695035461053
206,3,second,7,12,2.576766158471121,10,2.1473051320592673
206,3,second,8,6,1.4520813165537352,8,1.936108422071647
206,3,second,9,8,1.7574692442882223,13,2.8558875219683615
206,3,second,10,10,3.3090668431502333,9,2.97816015883521
206,3,second,11,9,3.117422930377554,9,3.117422930377554
206,3,second,12,7,1.5418502202643198,14,3.0837004405286397
206,3,second,13,6,1.4634146341463334,9,2.1951219512195
206,3,second,14,10,1.6165535079211104,22,3.556417717426443
206,3,second,15,11,2.1721958925750426,16,3.1595576619273347
206,3,second,16,13,2.72251308900524,14,2.931937172774874
206,3,second,17,7,1.6627078384798177,11,2.612826603325428
206,3,second,18,6,2.702702702702704,6,2.702702702702704
206,3,second,19,5,2.2512381809995454,5,2.2512381809995454
206,3,second,20,6,1.9563090968373003,10,3.2605151613955003
206,3,second,21,6,2.4125452352231656,5,2.010454362685971
206,3,second,22,8,2.2509848058525592,8,2.2509848058525592
206,3,second,23,7,1.7757483510908167,11,2.7904616945712837
206,3,second,24,9,2.5323579065841293,10,2.813731007315699
206,3,second,25,9,2.790697674418585,12,3.7209302325581133
206,3,second,26,9,2.137767220902616,7,1.6627078384798124
206,3,second,27,6,2.8901734104046333,5,2.4084778420038613
206,3,second,28,9,1.5731515469323534,18,3.1463030938647067
206,3,second,29,6,2.1436227224008744,7,2.5008931761343534
206,3,second,30,6,2.477291494632538,9,3.715937241948807
207,2,second,1,8,1.8235696375655344,12,2.7353544563483014
207,2,second,2,13,2.0246067590717933,14,2.180345740538854
207,2,second,3,21,1.9661080423181359,20,1.872483849826796
207,2,second,4,18,2.1892483580637214,17,2.067623449282404
207,2,second,5,20,2.083333333333328,16,1.6666666666666625
207,2,second,6,15,2.4,14,2.24
207,2,second,7,16,2.1290751829674024,13,1.7298735861610144
207,2,second,8,15,1.8707907208780243,19,2.3696682464454972
207,2,second,9,11,2.8593709383935684,7,1.8195996880686343
207,2,second,10,19,2.2955176996496354,21,2.537151141718018
207,2,second,11,3,0.954502068087814,13,4.136175628380527
207,2,second,12,29,2.330253113700283,21,1.6874246685415841
207,2,second,13,15,2.103196859226022,17,2.383623107122825
207,2,second,14,8,2.099186565205979,12,3.148779847808968
207,2,second,15,10,1.759014951627088,7,1.2313104661389618
207,2,second,16,13,2.888888888888889,11,2.4444444444444446
207,2,second,17,11,2.052621757790629,12,2.2392237357715956
207,2,second,18,11,1.8193847171683781,10,1.6539861065167074
207,2,second,19,19,1.7452006980802792,17,1.5614953614402498
207,2,second,20,8,1.936577099975806,9,2.178649237472782
207,2,second,21,20,2.594370216629912,16,2.0754961733039297
207,2,second,22,12,1.8195602729340334,11,1.6679302501895306
207,2,second,23,11,2.2633744855967013,8,1.6460905349794193
207,2,second,24,15,2.629733520336602,13,2.279102384291722
207,2,second,25,15,2.0177562550443917,17,2.286790422383644
207,2,second,26,11,1.5944339759385415,20,2.898970865342803
207,2,second,27,8,2.372479240806633,7,2.075919335705804
207,2,second,28,16,1.933067536547061,13,1.5706173734444873
207,2,second,29,18,2.2627278441231935,11,1.3827781269641737
207,2,second,30,18,1.6675931072818255,14,1.2970168612191977
207,3,first,1,16,2.306140098010953,13,1.8737388296338997
207,3,first,2,14,2.3271276595744714,10,1.6622340425531938
207,3,first,3,19,2.0487384084537417,17,1.8330817338796637
207,3,first,4,22,2.630634939614971,16,1.913189046992706
207,3,first,5,14,2.3446658851113704,8,1.3398090772064972
207,3,first,6,18,2.3628248884221597,12,1.5752165922814398
207,3,first,7,16,2.4539877300613457,14,2.1472392638036775
207,3,first,8,8,2.0741508944775737,9,2.3334197562872703
207,3,first,9,24,2.563554795983765,15,1.6022217474898532
207,3,first,10,12,1.8250950570342237,16,2.4334600760456317
207,3,first,11,21,2.430274273810896,20,2.3145469274389487
207,3,first,12,21,2.4855012427506344,15,1.7753580305361676
207,3,first,13,30,2.6107388390914665,20,1.740492559394311
207,3,first,14,25,2.2988505747126435,11,1.0114942528735633
207,3,first,15,17,2.137289414131253,14,1.7601206939904432
207,3,first,16,12,2.8476506881822505,9,2.135738016136688
207,3,first,17,15,2.345949327494524,12,1.8767594619956194
207,3,first,18,18,2.5171304712627567,9,1.2585652356313783
207,3,first,19,29,2.686180066691369,18,1.6672841793256774
207,3,first,20,20,2.7326137450471366,13,1.7761989342806388
207,3,first,21,23,2.4305188629398726,13,1.3737715312268846
207,3,first,22,20,2.146844139115506,11,1.1807642765135284
207,3,first,23,15,2.2212350066637048,12,1.776988005330964
207,3,first,24,10,3.0075187969924917,7,2.105263157894744
207,3,first,25,15,2.6059763724808764,10,1.7373175816539177
207,3,first,26,10,3.0721966205837217,6,1.843317972350233
207,3,first,27,35,2.503039404991775,27,1.9309161124222265
207,3,first,28,20,1.8450184501845013,17,1.568265682656826
207,3,first,29,19,2.300520644145792,14,1.6951204746337416
207,3,first,30,13,2.9089281718505298,6,1.342582233161783
208,2,first,1,16,1.8585201533279139,19,2.2069926820768977
208,2,first,2,12,2.5773195876288706,6,1.2886597938144353
208,2,first,3,11,1.3798294029101867,16,2.0070245860511804
208,2,first,4,16,1.7019466014253783,18,1.9146899266035506
208,2,first,5,12,1.5942606616181774,9,1.195695496213633
208,2,first,6,13,1.858736059479554,10,1.4297969688304262
208,2,first,7,16,2.4176488365064994,11,1.6621335750982182
208,2,first,8,17,2.160376159613674,15,1.9062142584826536
208,2,first,9,15,1.7895490336435207,17,2.0281555714626567
208,2,first,10,25,2.3146004999537104,16,1.4813443199703749
208,2,first,11,17,2.9803646563814827,12,2.103786816269282
208,2,first,12,22,1.8598359962803268,12,1.0144559979710874
208,2,first,13,8,2.0397756246812717,9,2.294747577766431
208,2,first,14,8,2.1384656508954745,6,1.6038492381716059
208,2,first,15,15,2.105558674901742,13,1.8248175182481765
208,2,first,16,8,1.8934911242603545,9,2.1301775147928987
208,2,first,17,8,1.8788163457022033,5,1.174260216063877
208,2,first,18,13,2.1523178807946945,11,1.8211920529801262
208,2,first,19,19,2.032737776826781,15,1.6047929817053537
208,2,first,20,8,2.613524991832753,7,2.286834367853659
208,2,first,21,22,2.1260146888287568,16,1.5461925009663686
208,2,first,22,31,2.7720647411249235,19,1.699007421979792
208,2,first,23,19,1.6809696540741403,14,1.2386092187914717
208,2,first,24,14,1.8048214515921093,15,1.9337372695629742
208,2,first,25,31,2.161182375906303,10,0.6971556051310656
208,2,first,26,17,1.767886855241262,17,1.767886855241262
208,2,first,27,5,1.7992083483267385,7,2.518891687657434
208,2,first,28,10,2.8587764436821117,6,1.715265866209267
208,2,first,29,14,2.030162412993039,11,1.5951276102088165
208,2,first,30,5,1.3888888888888802,5,1.3888888888888802
208,3,second,1,20,2.270920858408084,16,1.8167366867264672
208,3,second,2,10,1.758705592683787,17,2.989799507562438
208,3,second,3,23,1.611998878609479,17,1.1914774320157018
208,3,second,4,17,1.8301216492625711,17,1.8301216492625711
208,3,second,5,11,1.3079667063020175,10,1.1890606420927432
208,3,second,6,17,2.616995073891622,15,2.3091133004926077
208,3,second,7,10,1.4359563469270538,19,2.728317059161402
208,3,second,8,12,1.7231476163124644,10,1.4359563469270538
208,3,second,9,12,1.579362990260595,16,2.10581732034746
208,3,second,10,16,1.8834608593290176,20,2.354326074161272
208,3,second,11,11,1.84100418410042,12,2.008368200836822
208,3,second,12,12,2.1778584392014557,10,1.8148820326678796
208,3,second,13,10,2.014098690835838,13,2.6183282980865896
208,3,second,14,13,1.8529076396807396,8,1.1402508551881474
208,3,second,15,9,1.7709563164108442,9,1.7709563164108442
208,3,second,16,21,1.939416328038418,16,1.4776505356483185
208,3,second,17,34,2.1141649048625766,21,1.3058077353562971
208,3,second,18,7,1.8538135593220288,9,2.3834745762711798
208,3,second,19,7,2.2443090734209683,4,1.2824623276691247
208,3,second,20,10,2.543881963876878,10,2.543881963876878
208,3,second,21,15,1.6096147655327846,10,1.0730765103551896
208,3,second,22,27,2.194586686174105,16,1.300495814029099
208,3,second,23,18,2.0804438280166435,15,1.7337031900138695
208,3,second,24,15,1.9455252918287917,18,2.33463035019455
208,3,second,25,10,1.3083867591260023,14,1.8317414627764033
208,3,second,26,25,2.0316944331572517,17,1.3815522145469312
208,3,second,27,7,2.0022883295194536,13,3.7185354691075565
208,3,second,28,10,2.6041666666666643,7,1.822916666666665
208,3,second,29,6,1.5515903801396471,6,1.5515903801396471
208,3,second,30,7,2.208898706216484,6,1.893341748185558
209,2,second,1,10,1.7346053772766694,9,1.5611448395490024
209,2,second,2,11,2.451526632493874,10,2.228660574994431
209,2,second,3,7,1.243781094527363,12,2.1321961620469083
209,2,second,4,6,2.142857142857134,8,2.857142857142845
209,2,second,5,22,2.2575679835813225,22,2.2575679835813225
209,2,second,6,7,2.1393643031784895,7,2.1393643031784895
209,2,second,7,12,1.8802883108743327,12,1.8802883108743327
209,2,second,8,19,2.6410897970530987,17,2.36308034473172
209,2,second,9,11,1.7388555169143236,8,1.2646221941195082
209,2,second,10,8,1.7387524451206262,7,1.521408389480548
209,2,second,11,11,2.6410564225690325,10,2.400960384153666
209,2,second,12,13,1.9966211027491862,9,1.382276148057129
209,2,second,13,7,2.6455026455026305,10,3.7792894935751864
209,2,second,14,12,3.1454783748361748,6,1.5727391874180874
209,2,second,15,8,1.920307249159867,9,2.1603456553048503
209,2,second,16,13,2.4042907342334026,12,2.2193452931385256
209,2,second,17,8,2.0146058927222343,9,2.2664316293125135
209,2,second,18,11,2.5797373358348907,9,2.1106941838649105
209,2,second,19,26,2.54577499265642,16,1.5666307647116429
209,2,second,20,11,2.0408163265306176,11,2.0408163265306176
209,2,second,21,15,2.393489707994257,12,1.9147917663954057
209,2,second,22,22,1.5649452269170587,18,1.280409731113957
209,2,second,23,30,2.410994133247607,16,1.2858635377320569
209,2,second,24,35,1.9904458598726111,23,1.3080072793448587
209,2,second,25,14,2.0123616501365387,14,2.0123616501365387
209,2,second,26,18,2.1013308428671484,13,1.5176278309596074
209,2,second,27,11,3.1401655723665303,7,1.9982871824150645
209,2,second,28,10,2.8669724770642206,8,2.2935779816513766
209,2,second,29,19,2.1219566674112142,15,1.675228947956222
209,2,second,30,7,1.978518937252679,8,2.2611644997173475
209,3,first,1,10,1.8677624206200925,11,2.0545386626821016
209,3,first,2,6,2.470152326060105,5,2.058460271716754
209,3,first,3,10,2.61301280376274,8,2.090410243010192
209,3,first,4,12,2.6143790849673345,7,1.525054466230945
209,3,first,5,6,1.9730351857941488,7,2.3018743834265067
209,3,first,6,18,2.4539877300613564,13,1.7723244717109796
209,3,first,7,11,2.3319906720373056,11,2.3319906720373056
209,3,first,8,14,2.5463805020007317,9,1.6369588941433275
209,3,first,9,11,2.831402831402838,7,1.801801801801806
209,3,first,10,14,1.6963528413910094,13,1.5751847812916515
209,3,first,11,29,2.4788443456705673,24,2.0514573895204697
209,3,first,12,8,2.286367533581045,9,2.5721634752786753
209,3,first,13,12,2.497918401332237,5,1.040799333888432
209,3,first,14,3,1.318681318681299,6,2.637362637362598
209,3,first,15,5,1.5873015873015988,6,1.9047619047619184
209,3,first,16,31,2.5537523683993717,17,1.4004448471867523
209,3,first,17,12,2.396644697423618,8,1.5977631316157455
209,3,first,18,34,2.121420103575211,23,1.4350783053597016
209,3,first,19,16,2.311804652506866,11,1.58936569859847
209,3,first,20,12,2.472697300638783,8,1.648464867092522
209,3,first,21,18,1.9067796610169496,16,1.6949152542372885
209,3,first,22,26,2.2046977020266247,19,1.6111252437886874
209,3,first,23,44,1.857323765301815,30,1.2663571127057829
209,3,first,24,19,2.2308324527415766,14,1.6437712809674776
209,3,first,25,26,1.9532717301480007,14,1.0517617008489235
209,3,first,26,20,1.9786307874950526,17,1.6818361693707948
209,3,first,27,9,2.7182120205375964,9,2.7182120205375964
209,3,first,28,12,2.6809651474530836,7,1.5638963360142988
209,3,first,29,22,2.2172949002217366,13,1.3102197137673897
209,3,first,30,6,2.859866539561469,5,2.383222116301224
210,2,first,1,24,2.6881720430107534,19,2.1281362007168467
210,2,first,2,9,1.1514841351074716,5,0.6397134083930398
210,2,first,3,11,2.9866956285636768,9,2.4436600597339173
210,2,first,4,9,3.066439522998294,6,2.044293015332196
210,2,first,5,28,2.7545499262174227,16,1.5740285292670986
210,2,first,6,14,2.4924336834609138,11,1.958340751290718
210,2,first,7,45,2.5969529085872574,33,1.9044321329639886
210,2,first,8,6,1.2307692307692344,4,0.8205128205128229
210,2,first,9,9,3.183586841174392,9,3.183586841174392
210,2,first,10,15,2.17170985956275,13,1.8821485449543833
210,2,first,11,15,2.553626149131769,12,2.0429009193054153
210,2,first,12,29,2.908434459933807,22,2.2063985558118535
210,2,first,13,9,2.4410089503661436,6,1.6273393002440957
210,2,first,14,9,2.3796932839767257,7,1.85087255420412
210,2,first,15,1,0.19432568985619897,0,0.0
210,2,first,16,10,2.351281448389372,11,2.5864095932283093
210,2,first,17,11,2.4128098267164013,5,1.0967317394165461
210,2,first,18,11,2.637257252457449,8,1.9180052745145084
210,2,first,19,29,2.363102998696221,21,1.7112125162972633
210,2,first,20,20,3.0878493129535394,13,2.0071020534198007
210,2,first,21,14,3.153863482766394,11,2.4780355936021667
210,2,first,22,19,2.818572912030862,14,2.07684319833853
210,2,first,23,14,1.933968780218261,13,1.795828153059814
210,2,first,24,25,2.8096201393571603,19,2.1353113059114417
210,2,first,25,34,2.8867379860757296,18,1.5282730514518568
210,2,first,26,36,2.441671188279978,18,1.220835594139989
210,2,first,27,8,2.306805074971172,7,2.0184544405997755
210,2,first,28,13,2.667761132772424,8,1.641699158629184
210,2,first,29,13,2.414113277623031,11,2.0427112349117955
210,2,first,30,10,2.64270613107821,7,1.8498942917547472
210,3,second,1,13,2.4799694772987455,11,2.098435711560477
210,3,second,2,12,2.6857654431513045,10,2.238137869292754
210,3,second,3,20,2.1037130535394963,14,1.4725991374776475
210,3,second,4,28,2.801681008605171,19,1.9011406844106518
210,3,second,5,21,2.8567541831043397,14,1.9045027887362267
210,3,second,6,13,1.9273535952557437,15,2.2238695329873965
210,3,second,7,9,1.5347885402455688,16,2.7285129604365665
210,3,second,8,9,3.5087719298245643,5,1.9493177387914247
210,3,second,9,9,3.6334275333064134,6,2.4222850222042758
210,3,second,10,15,2.2428229665071786,20,2.9904306220095713
210,3,second,11,11,2.888655462184858,11,2.888655462184858
210,3,second,12,12,3.0951766830023137,8,2.0634511220015423
210,3,second,13,9,2.83375314861462,13,4.09319899244334
210,3,second,14,15,2.529937594872671,12,2.023950075898137
210,3,second,15,19,2.832861189801702,17,2.5346652750857337
210,3,second,16,27,2.8412080395664483,20,2.1045985478269986
210,3,second,17,23,2.2949511075633624,17,1.6962682099381376
210,3,second,18,13,2.861545234426586,9,1.9810697776799444
210,3,second,19,12,3.6133694670279906,9,2.7100271002709926
210,3,second,20,11,3.14465408805031,7,2.00114351057747
210,3,second,21,18,2.5699600228440924,12,1.7133066818960616
210,3,second,22,18,2.9566360052562586,12,1.971090670170839
210,3,second,23,16,2.043422733077908,12,1.532567049808431
210,3,second,24,7,2.220812182741116,8,2.538071065989847
210,3,second,25,6,2.7039206849931783,5,2.253267237494315
210,3,second,26,26,2.627589691763522,16,1.616978271854475
210,3,second,27,6,2.640845070422545,7,3.080985915492969
210,3,second,28,8,2.953119232188996,7,2.5839793281653716
210,3,second,29,19,2.5353616226314384,16,2.1350413664264747
210,3,second,30,8,2.0402958428972244,10,2.5503698036215305
212,2,first,1,11,2.3758099352051856,8,1.7278617710583166
212,2,first,2,11,2.4117518088138605,8,1.7540013155009895
212,2,first,3,8,2.134471718249738,7,1.8676627534685208
212,2,first,4,16,2.571107183030687,11,1.7676361883335974
212,2,first,5,15,2.5610380740993812,9,1.5366228444596286
212,2,first,6,11,2.6875152699731317,6,1.4659174199853446
212,2,first,7,14,2.3636670606111876,7,1.1818335303055938
212,2,first,8,14,2.878289473684208,11,2.261513157894735
212,2,first,9,10,2.844950213371254,8,2.275960170697003
212,2,first,10,8,2.697235333782865,5,1.6857720836142907
212,2,first,11,18,2.6185627000290967,12,1.7457084666860647
212,2,first,12,12,2.2735884804850235,9,1.7051913603637676
212,2,first,13,4,2.076843198338477,6,3.1152647975077157
212,2,first,14,8,2.700877785280226,6,2.0256583389601697
212,2,first,15,10,2.441406249999998,10,2.441406249999998
212,2,first,16,13,2.4961597542242644,14,2.6881720430107463
212,2,first,17,17,2.8113113940797105,7,1.1575988093269396
212,2,first,18,13,2.670501232539033,5,1.027115858668859
212,2,first,19,20,2.1822149481723967,10,1.0911074740861983
212,2,first,20,7,2.689204763734144,6,2.305032654629266
212,2,first,21,11,1.8571669761944956,9,1.5195002532500417
212,2,first,22,12,2.585649644473179,12,2.585649644473179
212,2,first,23,15,2.1052631578947367,7,0.9824561403508771
212,2,first,24,19,2.432155657962115,10,1.2800819252432183
212,2,first,25,12,2.99850074962518,8,1.99900049975012
212,2,first,26,17,2.5613982220882927,10,1.506704836522525
212,2,first,27,3,0.9953550099535468,6,1.9907100199070935
212,2,first,28,11,1.8688413183825952,10,1.6989466530750865
212,2,first,29,10,2.149613069647463,10,2.149613069647463
212,2,first,30,11,3.716216216216206,6,2.0270270270270214
212,3,second,1,10,3.3333333333333335,8,2.6666666666666665
212,3,second,2,8,3.0639601685178044,5,1.9149751053236277
212,3,second,3,7,2.5143678160919616,6,2.15517241379311
212,3,second,4,10,3.2393909944930175,5,1.6196954972465087
212,3,second,5,9,3.117422930377554,6,2.078281953585036
212,3,second,6,8,1.9052155275065565,4,0.9526077637532783
212,3,second,7,13,2.295197740112991,14,2.471751412429375
212,3,second,8,8,2.3852116875372795,6,1.7889087656529596
212,3,second,9,20,2.7449903925336256,11,1.509744715893494
212,3,second,10,8,1.4156786409485056,13,2.3004777915413217
212,3,second,11,8,3.4782608695651995,3,1.3043478260869499
212,3,second,12,8,3.004130679684586,8,3.004130679684586
212,3,second,13,14,2.801681008605155,12,2.4014408645187046
212,3,second,14,4,2.555910543130948,4,2.555910543130948
212,3,second,15,8,2.781641168289286,8,2.781641168289286
212,3,second,16,9,2.4291497975708607,3,0.8097165991902869
212,3,second,17,8,3.052270125906132,6,2.289202594429599
212,3,second,18,17,2.255838641188959,10,1.3269639065817407
212,3,second,19,16,2.5400857278933193,10,1.5875535799333247
212,3,second,20,6,3.1595576619273285,6,3.1595576619273285
212,3,second,21,13,2.506265664160409,8,1.542317331791021
212,3,second,22,16,2.6372177352892665,11,1.8130871930113708
212,3,second,23,8,2.678272514228321,7,2.343488449949781
212,3,second,24,13,3.7867754150888358,7,2.0390329158170655
212,3,second,25,17,2.563715879957763,14,2.1112954305534517
212,3,second,26,12,1.9614253023864023,8,1.3076168682576015
212,3,second,27,7,2.764612954186418,7,2.764612954186418
212,3,second,28,10,2.9420417769932325,6,1.7652250661959394
212,3,second,29,26,3.0366736743751517,16,1.8687222611539396
212,3,second,30,4,2.2050716648291155,4,2.2050716648291155
213,2,second,1,55,2.77133931270785,32,1.6124156001209309
213,2,second,2,23,2.6831544563695835,11,1.2832477834811051
213,2,second,3,33,2.210018751674254,22,1.4733458344495027
213,2,second,4,52,2.330375548982705,28,1.2548176032983798
213,2,second,5,38,1.6109203442282387,17,0.7206748908389489
213,2,second,6,30,2.398273243264846,22,1.7587337117275539
213,2,second,7,36,2.432761183943776,26,1.756994188403838
213,2,second,8,36,2.727066131353681,14,1.0605257177486536
213,2,second,9,19,2.776559988309214,19,2.776559988309214
213,2,second,10,55,2.397245347164714,31,1.3511746502201116
213,2,second,11,46,2.7431570159222365,20,1.1926769634444507
213,2,second,12,26,2.500240407731513,15,1.4424463890758727
213,2,second,13,28,1.8974046215355345,11,0.7454089584603886
213,2,second,14,25,2.223605799163925,18,1.600996175398026
213,2,second,15,18,2.80286515104329,11,1.7128620367486773
213,2,second,16,61,2.4311506117731456,35,1.3949224821649195
213,2,second,17,37,1.990638618389198,20,1.0760208748049718
213,2,second,18,18,2.4019215372297746,10,1.3344008540165415
213,2,second,19,44,2.4422735346358766,21,1.1656305506216684
213,2,second,20,49,2.2116903633491223,27,1.218686526743394
213,2,second,21,25,2.3712415820923822,19,1.8021436023902104
213,2,second,22,26,2.764193068254304,11,1.16946629810759
213,2,second,23,28,1.7197960813217854,23,1.4126896382286096
213,2,second,24,45,2.00991558354549,30,1.33994372236366
213,2,second,25,76,2.3474903474903432,40,1.2355212355212333
213,2,second,26,54,2.6625906020413264,29,1.4299097677629344
213,2,second,27,19,2.749638205499289,15,2.170767004341544
213,2,second,28,63,2.1456304066480425,29,0.9876711395681466
213,2,second,29,100,2.5385220724494197,26,0.6600157388368492
213,2,second,30,19,2.8787878787878936,10,1.515151515151523
213,3,first,1,20,1.9260400616332845,22,2.118644067796613
213,3,first,2,8,2.4323502584372236,7,2.128306476132571
213,3,first,3,61,2.038088874039421,36,1.2028065486134287
213,3,first,4,45,1.8645121193287764,23,0.9529728609902635
213,3,first,5,37,1.753388304426118,29,1.3742773196853357
213,3,first,6,43,1.7833443928334465,26,1.078301260783014
213,3,first,7,34,2.197660138323314,23,1.4866524465128301
213,3,first,8,53,1.8321349557522124,37,1.279037610619469
213,3,first,9,10,2.2187708009762566,9,1.996893720878631
213,3,first,10,13,2.8691238137276502,8,1.765614654601631
213,3,first,11,57,2.366028807438462,32,1.3282968743514172
213,3,first,12,55,2.2960674626367252,25,1.0436670284712386
213,3,first,13,43,1.9529475883368128,20,0.9083477155054943
213,3,first,14,16,2.03951561504145,12,1.5296367112810876
213,3,first,15,55,2.1294718909710415,25,0.9679417686232007
213,3,first,16,68,2.1883246443972446,38,1.2228873012808132
213,3,first,17,44,1.554605518849592,37,1.307281913578066
213,3,first,18,48,2.0342430920494996,27,1.1442617392778436
213,3,first,19,38,2.804221090694416,23,1.6972917127887257
213,3,first,20,28,2.5261638397690356,17,1.5337423312883431
213,3,first,21,48,1.5261350629530712,33,1.0492178557802365
213,3,first,22,52,1.753853418327768,24,0.8094708084589699
213,3,first,23,20,2.406449284081344,13,1.5641920346528737
213,3,first,24,30,1.992164154326313,25,1.6601367952719275
213,3,first,25,49,2.017457180500658,23,0.9469696969696966
213,3,first,26,44,2.1090978813153076,31,1.4859553254721487
