stimulus,side,figure,cube,x,y,mid_x,mid_y,max_dist,radius
3,right,M01,8,24.315,106.731,28.751600000000003,108.7725,7.781584942028202,22.23335740239202
3,right,M01,9,21.366,108.954,28.751600000000003,108.7725,7.781584942028202,22.23335740239202
3,right,M01,10,24.409,109.229,28.751600000000003,108.7725,7.781584942028202,22.23335740239202
4,left,M02,6,-17.399,105.018,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,2,-8.648,114.433,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,3,-11.634,116.684,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,4,-13.548,112.812,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,5,-15.457,108.948,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,1,-5.594,112.132,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,7,-20.143,105.288,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,8,-22.779,105.547,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,9,-25.554,105.82,-16.9263,109.4728,11.668263398209692,22.60835
4,left,M02,10,-28.507,108.046,-16.9263,109.4728,11.668263398209692,22.60835
4,right,M02,6,33.213,105.018,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,2,28.712,114.433,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,3,30.661,116.684,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,4,31.508,112.812,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,5,32.353,108.948,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,1,26.719,112.132,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,7,29.278,105.288,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,8,25.497,105.547,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,9,21.518,105.82,28.290399999999998,109.4728,7.694696199331074,22.60835
4,right,M02,10,23.445,108.046,28.290399999999998,109.4728,7.694696199331074,22.60835
5,left,M01,6,-15.013,102.653,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,2,-21.123,114.903,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,3,-16.637,115.13,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,4,-16.083,110.874,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,5,-15.528,106.608,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,1,-25.658,114.674,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,7,-14.146,104.17,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,8,-13.262,105.717,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,9,-12.394,107.238,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,left,M01,10,-7.961,107.462,-15.7805,108.94290000000001,11.419742267669617,20.439500000000002
5,right,M01,6,22.812,102.653,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,2,23.045,114.903,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,3,19.903,115.13,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,4,20.895,110.874,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,5,21.89,106.608,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,1,26.221,114.674,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,7,25.91,104.17,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,8,29.068,105.717,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,9,32.173,107.238,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
5,right,M01,10,29.068,107.462,25.0985,108.94290000000001,8.07919715442072,20.439500000000002
6,left,M01,6,-20.129,102.653,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,2,-15.502,114.903,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,3,-20.072,115.13,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,4,-20.092,110.874,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,5,-20.111,106.608,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,1,-10.881,114.674,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,7,-19.549,104.17,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,8,-18.957,105.717,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,9,-18.376,107.238,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,left,M01,10,-22.892,107.462,-18.656100000000002,108.94290000000001,9.659072792975525,23.437800000000003
6,right,M01,6,28.987,102.653,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,2,22.877,114.903,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,3,27.363,115.13,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,4,27.917,110.874,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,5,28.472,106.608,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,1,18.342,114.674,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,7,29.854,104.17,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,8,30.738,105.717,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,9,31.606,107.238,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
6,right,M01,10,36.039,107.462,28.2195,108.94290000000001,11.419742267669617,23.437800000000003
7,left,M02,6,-17.94,102.459,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,2,-24.389,115.148,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,3,-21.206,115.148,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,4,-20.122,110.936,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,5,-19.04,106.734,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,1,-27.643,115.148,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,7,-14.973,103.986,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,8,-12.122,105.453,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,9,-9.123,106.997,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,left,M02,10,-5.975,106.997,-17.2533,108.90060000000001,12.123360625255682,21.162709429619355
7,right,M01,6,21.427,105.235,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,2,30.004,116.153,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,3,25.82,117.729,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,4,24.321,113.467,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,5,22.82,109.196,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,1,34.234,114.559,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,7,22.576,105.235,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,8,23.746,105.235,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,9,24.897,105.235,25.0607,109.8837,10.296011993971256,21.162709429619355
7,right,M01,10,20.762,106.793,25.0607,109.8837,10.296011993971256,21.162709429619355
8,left,M02,6,-14.392,102.459,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,2,-15.431,115.148,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,3,-11.743,115.148,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,4,-12.622,110.936,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,5,-13.5,106.734,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,1,-19.201,115.148,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,7,-16.799,103.986,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,8,-19.111,105.453,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,9,-21.544,106.997,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,left,M02,10,-17.898,106.997,-16.2241,108.90060000000001,7.6883199705787355,21.4854
8,right,M02,6,26.06,102.459,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,2,19.611,115.148,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,3,22.794,115.148,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,4,23.878,110.936,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,5,24.96,106.734,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,1,16.357,115.148,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,7,29.027,103.986,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,8,31.878,105.453,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,9,34.877,106.997,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
8,right,M02,10,38.025,106.997,26.746699999999997,108.90060000000001,12.123360625255678,21.4854
9,left,M03,6,-23.095,104.092,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,2,-24.092,118.101,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,3,-25.086,115.884,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,4,-24.423,111.955,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,5,-23.767,108.074,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,1,-23.059,120.406,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,7,-18.79,104.159,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,8,-14.465,104.227,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,9,-10.065,104.296,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,left,M03,10,-9.397,100.34,-19.6239,109.1534,13.500574179271043,23.525044610903503
9,right,M04,6,27.8,102.101,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,2,35.801,113.971,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,3,33.875,113.904,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,4,31.785,109.843,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,5,29.875,106.132,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,1,37.735,114.039,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,7,24.241,104.369,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,8,20.753,106.591,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,9,17.171,108.872,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
9,right,M04,10,15.178,104.999,27.4214,108.48209999999999,12.72921164762374,23.525044610903503
10,left,M01,6,-12.233,105.484,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,2,-14.713,118.94,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,3,-11.098,117.432,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,4,-11.485,113.356,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,5,-11.873,109.271,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,1,-18.367,120.464,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,7,-14.96,104.187,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,8,-17.741,102.865,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,9,-20.473,101.565,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,left,M01,10,-16.901,100.075,-14.984399999999999,109.36390000000002,11.604059753810287,19.98282126133595
10,right,M04,6,27.246,105.675,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,2,25.381,119.387,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,3,21.584,117.924,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,4,23.532,113.71,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,5,25.312,109.858,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,1,29.196,120.857,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,7,25.762,104.349,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,8,24.309,103.05,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,9,22.816,101.716,24.9812,109.4222,12.186844960037849,19.98282126133595
10,right,M04,10,24.674,97.696,24.9812,109.4222,12.186844960037849,19.98282126133595
11,left,M04,6,-16.754,105.675,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,2,-18.619,119.387,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,3,-22.416,117.924,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,4,-20.468,113.71,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,5,-18.688,109.858,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,1,-14.804,120.857,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,7,-18.238,104.349,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,8,-19.691,103.05,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,9,-21.184,101.716,-19.0188,109.4222,12.186844960037849,25.14785
11,left,M04,10,-19.326,97.696,-19.0188,109.4222,12.186844960037849,25.14785
11,right,M04,6,34.399,105.675,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,2,32.056,119.387,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,3,35.563,117.924,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,4,35.163,113.71,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,5,34.797,109.858,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,1,28.532,120.857,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,7,31.611,104.349,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,8,28.88,103.05,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,9,26.075,101.716,31.276899999999994,109.4222,12.987829135386717,25.14785
11,right,M04,10,25.693,97.696,31.276899999999994,109.4222,12.987829135386717,25.14785
12,left,M03,6,-23.836,104.969,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,2,-22.986,119.008,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,3,-25.318,118.468,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,4,-24.824,113.97,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,5,-24.336,109.527,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,1,-20.562,119.57,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,7,-20.067,105.201,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,8,-16.281,105.434,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,9,-12.429,105.671,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,left,M03,10,-11.931,101.143,-20.256999999999998,110.2961,12.373419721726078,24.898999999999997
12,right,M03,6,33.385,104.969,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,2,33.511,119.008,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,3,34.427,118.468,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,4,34.079,113.97,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,5,33.737,109.527,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,1,32.56,119.57,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,7,29.026,105.201,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,8,24.648,105.434,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,9,20.193,105.671,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
12,right,M03,10,19.844,101.143,29.540999999999997,110.2961,13.334580931172896,24.898999999999997
13,left,M04,6,-10.111,103.403,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,2,-9.36,117.417,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,3,-7.916,116.8,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,4,-8.671,112.19,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,5,-9.361,107.978,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,1,-10.81,118.038,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,7,-14.341,103.955,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,8,-18.486,104.497,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,9,-22.741,105.053,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,left,M04,10,-23.461,100.657,-13.525799999999998,108.9988,12.972811040017506,19.76946398426118
13,right,M03,6,27.616,104.49,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,2,30.947,118.416,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,3,27.575,117.876,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,4,27.589,113.416,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,5,27.602,109.01,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,1,34.452,118.978,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,7,24.714,105.107,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,8,21.798,105.727,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,9,18.832,106.358,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
13,right,M03,10,18.846,101.867,25.9971,110.12449999999998,12.242132014481797,19.769463984261183
14,left,M05,5,-15.507,109.27,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,1,-12.776,121.345,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,2,-11.121,117.189,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,3,-9.475,113.055,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,4,-12.451,111.188,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,10,-21.094,98.732,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,6,-18.539,107.368,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,7,-21.324,107.095,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,8,-24.308,106.803,-16.931,109.4847,12.567049816484372,22.5683
14,left,M05,9,-22.715,102.802,-16.931,109.4847,12.567049816484372,22.5683
14,right,M05,5,31.16,109.27,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,1,31.118,121.345,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,2,31.705,117.189,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,3,32.29,113.055,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,4,31.732,111.188,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,10,22.942,98.732,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,6,30.592,107.368,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,7,26.348,107.095,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,8,21.802,106.803,28.205600000000004,109.4847,12.212648764702923,22.5683
14,right,M05,9,22.367,102.802,28.205600000000004,109.4847,12.212648764702923,22.5683
15,left,M06,6,-11.513,109.132,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,2,-23.345,116.375,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,3,-24.373,111.924,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,4,-20.071,110.99,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,5,-15.86,110.076,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,1,-22.357,120.651,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,7,-10.58,108.66,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,8,-9.668,108.199,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,9,-10.668,103.871,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,left,M06,10,-11.686,99.46,-16.0121,109.93379999999999,12.454562692041824,20.753999999999998
15,right,M06,6,19.812,109.132,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,2,32.056,116.375,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,3,32.933,111.924,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,4,28.544,110.99,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,5,24.247,110.076,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,1,31.214,120.651,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,7,20.437,108.66,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,8,21.047,108.199,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,9,21.9,103.871,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
15,right,M06,10,22.769,99.46,25.4959,109.93379999999999,12.14722369309136,20.753999999999998
16,left,M05,5,-13.705,109.267,-16.2027,109.83879999999999,11.429272913444667,22.6770750655811
16,left,M05,1,-8.22,116.51,-16.2027,109.83879999999999,11.429272913444667,22.6770750655811
